Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,10,161,GSW,Golden State Warriors,19,Leandro Barbosa,SG,6-3,194,1982-11-28,BR,11,
2015,10,167,GSW,Golden State Warriors,40,Harrison Barnes,SF,6-8,225,1992-05-30,US,2,UNC
2015,10,279,GSW,Golden State Warriors,12,Andrew Bogut,C,7-0,260,1984-11-28,AU,9,Utah
2015,10,657,GSW,Golden State Warriors,30,Stephen Curry,PG,6-3,185,1988-03-14,US,5,Davidson
2015,10,889,GSW,Golden State Warriors,31,Festus Ezeli,C,6-11,255,1989-10-21,NG,1,Vanderbilt
2015,10,1103,GSW,Golden State Warriors,23,Draymond Green,PF,6-6,230,1990-03-04,US,2,Michigan State
2015,10,1312,GSW,Golden State Warriors,7,Justin Holiday,SG,6-6,180,1989-04-05,US,1,Washington
2015,10,1379,GSW,Golden State Warriors,9,Andre Iguodala,SF,6-6,215,1984-01-28,US,10,Arizona
2015,10,1671,GSW,Golden State Warriors,1,Ognjen Kuzmic,C,7-1,251,1990-05-16,BA,1,
2015,10,1724,GSW,Golden State Warriors,10,David Lee,PF,6-9,245,1983-04-29,US,9,Florida
2015,10,1762,GSW,Golden State Warriors,34,Shaun Livingston,PG,6-7,192,1985-09-11,US,9,
2015,10,1896,GSW,Golden State Warriors,20,James Michael McAdoo,PF,6-9,230,1993-01-04,US,R,UNC
2015,10,2537,GSW,Golden State Warriors,4,Brandon Rush,SG,6-6,220,1985-07-07,US,6,Kansas
2015,10,2731,GSW,Golden State Warriors,5,Marreese Speights,C,6-10,255,1987-08-04,US,6,Florida
2015,10,2877,GSW,Golden State Warriors,11,Klay Thompson,SG,6-6,215,1990-02-08,US,3,Washington State
