Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,19,27,NOP,New Orleans Pelicans,42,Alexis Ajinca,C,7-2,248,"May 6, 1988",FR,4,
2015,19,83,NOP,New Orleans Pelicans,33,Ryan Anderson,PF,6-9,240,"May 6, 1988",US,6,California
2015,19,114,NOP,New Orleans Pelicans,3,Omer Asik,C,7-0,255,"July 4, 1986",TR,4,
2015,19,133,NOP,New Orleans Pelicans,8,Luke Babbitt,SF,6-9,225,"June 20, 1989",US,4,Nevada
2015,19,561,NOP,New Orleans Pelicans,30,Norris Cole,PG,6-2,175,"October 13, 1988",US,3,Cleveland State University
2015,19,646,NOP,New Orleans Pelicans,44,Dante Cunningham,PF,6-8,230,"April 22, 1987",US,5,Villanova
2015,19,676,NOP,New Orleans Pelicans,23,Anthony Davis,PF,6-10,253,"March 11, 1993",US,2,Kentucky
2015,19,772,NOP,New Orleans Pelicans,16,Toney Douglas,SG,6-2,195,"March 16, 1986",US,5,"Auburn, Florida State"
2015,19,881,NOP,New Orleans Pelicans,1,Tyreke Evans,SG,6-6,220,"September 19, 1989",US,5,Memphis
2015,19,963,NOP,New Orleans Pelicans,32,Jimmer Fredette,PG,6-2,195,"February 25, 1989",US,3,BYU
2015,19,1063,NOP,New Orleans Pelicans,10,Eric Gordon,SG,6-3,215,"December 25, 1988",US,6,Indiana
2015,19,1309,NOP,New Orleans Pelicans,11,Jrue Holiday,PG,6-3,205,"June 12, 1990",US,5,UCLA
2015,19,1967,NOP,New Orleans Pelicans,24,Gal Mekel,PG,6-3,191,"March 4, 1988",IL,1,Wichita State
2015,19,1993,NOP,New Orleans Pelicans,2,Darius Miller,SF,6-6,225,"March 21, 1990",US,2,Kentucky
2015,19,2332,NOP,New Orleans Pelicans,20,Quincy Pondexter,SF,6-7,230,"March 10, 1988",US,4,Washington
2015,19,2456,NOP,New Orleans Pelicans,25,Austin Rivers,SG,6-4,200,"August 1, 1992",US,2,Duke
2015,19,2544,NOP,New Orleans Pelicans,15,John Salmons,SF,6-7,210,"December 12, 1979",US,12,Miami (FL)
2015,19,2704,NOP,New Orleans Pelicans,9,Russ Smith,PG,6-0,165,"April 19, 1991",US,R,Louisville
2015,19,3140,NOP,New Orleans Pelicans,2,Elliot Williams,SG,6-5,190,"June 20, 1989",US,2,"Duke, Memphis"
2015,19,3218,NOP,New Orleans Pelicans,5,Jeff Withey,C,7-0,231,"March 7, 1990",US,1,Kansas
2015,19,3223,NOP,New Orleans Pelicans,4,Nate Wolters,PG,6-4,190,"May 15, 1991",US,1,South Dakota State
