Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,23.0,CLE,NBA,C,77.0,55.0,2033.0,245.0,559.0,0.438,0.0,4.0,0.0,245.0,555.0,0.441,0.438,120.0,157.0,0.764,159.0,279.0,438.0,96.0,35.0,70.0,95.0,251.0,610.0
2014,24.0,CLE,NBA,C,70.0,9.0,1049.0,156.0,290.0,0.538,0.0,1.0,0.0,156.0,289.0,0.54,0.538,87.0,121.0,0.719,103.0,179.0,282.0,36.0,18.0,38.0,60.0,137.0,399.0
2015,25.0,BOS,NBA,C,82.0,59.0,1731.0,340.0,619.0,0.549,0.0,0.0,,340.0,619.0,0.549,0.549,153.0,186.0,0.823,146.0,319.0,465.0,113.0,18.0,52.0,76.0,205.0,833.0
2016,26.0,BOS,NBA,C,60.0,3.0,710.0,138.0,290.0,0.476,0.0,0.0,,138.0,290.0,0.476,0.476,88.0,108.0,0.815,62.0,116.0,178.0,29.0,10.0,22.0,46.0,97.0,364.0
2017,27.0,BOS,NBA,C,51.0,5.0,525.0,78.0,158.0,0.494,0.0,1.0,0.0,78.0,157.0,0.497,0.494,22.0,39.0,0.564,43.0,81.0,124.0,42.0,7.0,21.0,20.0,61.0,178.0
2018,28.0,TOT,NBA,C,66.0,34.0,1109.0,187.0,334.0,0.56,10.0,28.0,0.357,177.0,306.0,0.578,0.575,57.0,79.0,0.722,110.0,195.0,305.0,47.0,15.0,35.0,47.0,126.0,441.0
2018,28.0,BRK,NBA,C,42.0,33.0,703.0,125.0,229.0,0.546,10.0,26.0,0.385,115.0,203.0,0.567,0.568,40.0,60.0,0.667,63.0,131.0,194.0,28.0,8.0,21.0,35.0,78.0,300.0
2018,28.0,MIL,NBA,C,24.0,1.0,406.0,62.0,105.0,0.59,0.0,2.0,0.0,62.0,103.0,0.602,0.59,17.0,19.0,0.895,47.0,64.0,111.0,19.0,7.0,14.0,12.0,48.0,141.0
2019,29.0,TOT,NBA,C,6.0,1.0,93.0,16.0,30.0,0.533,0.0,1.0,0.0,16.0,29.0,0.552,0.533,14.0,18.0,0.778,11.0,13.0,24.0,4.0,1.0,3.0,4.0,20.0,46.0
2019,29.0,ATL,NBA,C,2.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0
2019,29.0,MEM,NBA,C,4.0,1.0,82.0,16.0,28.0,0.571,0.0,0.0,,16.0,28.0,0.571,0.571,14.0,18.0,0.778,9.0,9.0,18.0,3.0,1.0,3.0,4.0,16.0,46.0
2020,30.0,SAS,NBA,C,2.0,0.0,4.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
