Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,28,11,TOR,Toronto Raptors,4,Quincy Acy,PF,6-7,240,"October 6, 1990",US,R,Baylor
2013,28,68,TOR,Toronto Raptors,6,Alan Anderson,SF,6-6,220,"October 16, 1982",US,3,Michigan State
2013,28,164,TOR,Toronto Raptors,7,Andrea Bargnani,PF,7-0,245,"October 26, 1985",IT,6,
2013,28,453,TOR,Toronto Raptors,8,Jose Calderon,PG,6-3,200,"September 28, 1981",ES,7,
2013,28,685,TOR,Toronto Raptors,32,Ed Davis,C,6-9,218,"June 5, 1989",US,2,UNC
2013,28,715,TOR,Toronto Raptors,10,DeMar DeRozan,SG,6-6,220,"August 7, 1989",US,3,USC
2013,28,915,TOR,Toronto Raptors,2,Landry Fields,SF,6-7,210,"June 27, 1988",US,2,Stanford
2013,28,1011,TOR,Toronto Raptors,22,Rudy Gay,SF,6-8,250,"August 17, 1986",US,6,UConn
2013,28,1090,TOR,Toronto Raptors,34,Aaron Gray,C,7-0,270,"December 7, 1984",US,5,Pitt
2013,28,1464,TOR,Toronto Raptors,15,Amir Johnson,PF,6-9,240,"May 1, 1987",US,7,
2013,28,1634,TOR,Toronto Raptors,11,Linas Kleiza,SF,6-8,245,"January 3, 1985",LT,6,Missouri
2013,28,1782,TOR,Toronto Raptors,3,Kyle Lowry,PG,6-0,196,"March 25, 1986",US,6,Villanova
2013,28,1787,TOR,Toronto Raptors,5,John Lucas III,PG,5-11,166,"November 21, 1982",US,4,"Baylor, Oklahoma State"
2013,28,1937,TOR,Toronto Raptors,1,Dominic McGuire,SF,6-9,220,"October 20, 1985",US,5,"California, Fresno State"
2013,28,2310,TOR,Toronto Raptors,20,Mickael Pietrus,SF,6-6,215,"February 7, 1982",GP,9,
2013,28,2513,TOR,Toronto Raptors,31,Terrence Ross,SG,6-6,206,"February 5, 1991",US,R,Washington
2013,28,2829,TOR,Toronto Raptors,13,Sebastian Telfair,PG,6-0,165,"June 9, 1985",US,8,
2013,28,2948,TOR,Toronto Raptors,17,Jonas Valanciunas,C,6-11,265,"May 6, 1992",LT,R,
