Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,11,1686,HOU,Houston Rockets,24.0,NBA,PF,6.0,106.0,19.7,0.52,0.0,0.62,15.6,14.1,14.8,0.0,3.7,2.2,5.7,15.7,,0.2,0.2,0.4,0.18,,1.6,1.4,3.0,0.1
2009,11,1686,HOU,Houston Rockets,25.0,NBA,PF,13.0,240.0,14.4,0.57,0.03,0.47,8.2,16.7,12.6,2.3,0.9,1.6,14.2,19.7,,0.2,0.3,0.5,0.1,,-1.7,0.3,-1.4,0.0
2011,19,1686,NOH,New Orleans Hornets,27.0,NBA,PF,6.0,213.0,14.4,0.57,0.0,0.53,6.9,11.2,9.1,5.2,1.1,1.1,12.5,22.5,,0.3,0.0,0.3,0.07,,-0.4,-0.8,-1.2,0.0
2013,10,1686,GSW,Golden State Warriors,29.0,NBA,PF,12.0,246.0,21.3,0.58,0.0,0.52,10.5,17.4,14.1,11.9,1.5,0.6,13.4,25.7,,0.6,0.2,0.9,0.17,,1.5,0.7,2.2,0.3
