SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2010,22,ORL,Dwight Howard,24,82,2843,24.0,0.63,0.01,0.98,12.0,31.3,22.0,8.7,1.4,6.0,18.7,23.9,,6.1,7.1,13.2,0.22,,1.6,2.8,4.4,4.6
2010,22,ORL,Rashard Lewis,30,72,2369,14.0,0.57,0.52,0.22,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,,3.1,3.4,6.5,0.13,,0.9,0.8,1.8,2.3
2010,22,ORL,Vince Carter,33,75,2310,17.1,0.54,0.32,0.3,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,,4.4,3.0,7.4,0.15,,1.6,0.4,2.0,2.3
2010,22,ORL,Matt Barnes,29,81,2097,13.6,0.58,0.37,0.26,6.1,18.0,12.3,10.1,1.5,1.1,15.3,16.2,,2.5,3.4,5.9,0.14,,-0.1,1.3,1.3,1.7
2010,22,ORL,Jameer Nelson,27,65,1860,15.5,0.54,0.32,0.16,1.7,10.1,6.0,32.1,1.3,0.1,15.5,22.3,,2.8,2.2,5.0,0.13,,1.0,-0.3,0.7,1.3
2010,22,ORL,J.J. Redick,25,82,1808,15.0,0.61,0.5,0.4,1.1,8.5,5.0,13.9,0.8,0.2,8.8,18.3,,4.7,1.8,6.5,0.17,,1.8,0.1,1.8,1.8
2010,22,ORL,Jason Williams,34,82,1703,12.9,0.56,0.52,0.1,0.5,7.8,4.3,26.9,1.6,0.1,16.4,14.5,,2.5,2.0,4.5,0.13,,0.6,0.4,1.0,1.3
2010,22,ORL,MickaAl PiAtrus,27,75,1687,11.9,0.56,0.57,0.2,2.8,11.6,7.4,4.7,1.6,1.4,10.5,18.0,,1.2,2.5,3.6,0.1,,0.0,0.9,0.9,1.2
2010,22,ORL,Marcin Gortat,25,81,1088,13.9,0.56,0.01,0.33,11.5,24.3,18.1,2.4,0.8,4.8,15.0,13.0,,1.2,2.2,3.4,0.15,,-1.7,1.7,0.1,0.6
2010,22,ORL,Ryan Anderson,21,63,911,18.1,0.57,0.54,0.21,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,,1.7,1.4,3.1,0.16,,2.6,-0.3,2.3,1.0
2010,22,ORL,Brandon Bass,24,50,648,16.5,0.56,0.0,0.27,10.0,12.6,11.3,5.1,1.0,3.1,10.6,20.9,,1.0,1.0,2.0,0.15,,-0.7,0.1,-0.6,0.2
2010,22,ORL,Anthony Johnson,35,31,406,12.4,0.54,0.35,0.18,2.4,11.0,6.8,24.2,1.4,0.2,17.8,16.7,,0.5,0.5,1.0,0.12,,-0.7,0.7,0.0,0.2
