SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2010,7,DAL,Dirk Nowitzki,31,81,3039,22.9,0.58,0.08,0.39,3.1,20.1,11.7,13.0,1.2,2.0,7.8,28.8,,8.4,3.9,12.3,0.19,,3.7,0.5,4.2,4.7
2010,7,DAL,Jason Kidd,36,80,2881,17.2,0.58,0.62,0.15,1.9,15.6,8.9,36.4,2.6,0.9,21.4,14.5,,4.8,4.0,8.9,0.15,,2.5,1.7,4.2,4.5
2010,7,DAL,Jason Terry,32,77,2540,16.5,0.55,0.36,0.26,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23.0,,4.4,2.1,6.5,0.12,,1.6,-0.1,1.5,2.2
2010,7,DAL,Shawn Marion,31,75,2385,14.7,0.54,0.02,0.18,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,,2.1,2.8,5.0,0.1,,-0.5,0.1,-0.5,0.9
2010,7,DAL,J.J. Barea,25,78,1546,12.8,0.53,0.3,0.17,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,,1.0,1.2,2.2,0.07,,-0.6,-0.7,-1.3,0.3
2010,7,DAL,Erick Dampier,34,55,1280,14.0,0.64,0.01,0.47,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,,1.8,2.0,3.7,0.14,,-1.6,1.0,-0.6,0.5
2010,7,DAL,Drew Gooden,28,46,1030,16.1,0.53,0.02,0.34,13.9,21.2,17.6,4.0,1.3,3.6,12.7,19.8,,1.1,1.6,2.7,0.12,,-1.8,-0.4,-2.3,-0.1
2010,7,DAL,Caron Butler,29,27,930,14.2,0.51,0.14,0.29,4.5,13.3,8.9,8.5,2.7,0.7,10.5,22.3,,0.2,1.2,1.4,0.08,,-1.6,0.3,-1.3,0.2
2010,7,DAL,Josh Howard,29,31,827,12.0,0.49,0.22,0.35,3.6,11.8,7.8,8.5,1.4,0.8,9.8,24.3,,0.0,0.8,0.8,0.04,,-2.5,-1.1,-3.7,-0.4
2010,7,DAL,Brendan Haywood,30,28,741,16.1,0.58,0.01,0.56,12.2,19.9,16.1,5.0,0.6,5.8,14.1,14.0,,1.1,1.1,2.2,0.14,,-0.4,1.0,0.6,0.5
2010,7,DAL,Rodrigue Beaubois,21,56,700,18.5,0.62,0.37,0.17,2.0,10.7,6.4,18.6,2.1,1.3,14.4,24.7,,1.1,0.8,2.0,0.13,,1.3,0.2,1.5,0.6
2010,7,DAL,Eduardo NAjera,33,33,481,9.1,0.55,0.5,0.13,5.3,13.0,9.2,4.1,1.8,1.9,11.7,10.6,,0.3,0.6,0.9,0.09,,-3.0,0.7,-2.3,0.0
2010,7,DAL,Kris Humphries,24,25,315,14.8,0.49,0.0,0.38,14.0,20.5,17.3,3.6,1.2,2.6,8.8,21.5,,0.2,0.4,0.6,0.1,,-2.4,-1.0,-3.4,-0.1
2010,7,DAL,Quinton Ross,28,27,301,5.4,0.45,0.23,0.14,4.2,6.0,5.1,3.3,1.2,1.0,4.8,9.6,,0.1,0.2,0.3,0.04,,-4.3,0.0,-4.3,-0.2
2010,7,DAL,Tim Thomas,32,18,285,15.1,0.58,0.41,0.23,5.3,11.1,8.2,8.0,1.8,0.5,10.7,21.1,,0.4,0.3,0.7,0.12,,0.2,-0.5,-0.4,0.1
2010,7,DAL,DeShawn Stevenson,28,24,267,3.2,0.38,0.42,0.17,1.7,9.3,5.6,6.2,1.0,0.3,8.5,12.1,,-0.3,0.2,-0.1,-0.02,,-5.9,-1.0,-6.9,-0.3
2010,7,DAL,James Singleton,28,25,211,10.2,0.44,0.34,0.09,9.4,20.4,14.9,6.3,2.7,2.5,15.3,17.1,,-0.2,0.4,0.2,0.05,,-4.4,0.9,-3.5,-0.1
2010,7,DAL,Matt Carroll,29,25,121,7.1,0.44,0.38,0.12,3.8,7.5,5.7,7.7,2.1,0.0,11.7,22.7,,-0.2,0.1,-0.1,-0.03,,-6.1,-1.5,-7.6,-0.2
