Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,7,DAL,Dallas Mavericks,Josh Howard,26,6,6,41.3,8.5,16.5,0.52,1.2,3.0,0.39,7.3,13.5,0.54,0.55,3.2,4.5,0.7,2.5,7.3,9.8,2.8,2.2,0.8,2.0,3.7,21.3
2007,7,DAL,Dallas Mavericks,Dirk Nowitzki,28,6,6,39.8,6.0,15.7,0.38,0.7,3.2,0.21,5.3,12.5,0.43,0.4,7.0,8.3,0.84,4.2,7.2,11.3,2.3,1.8,1.3,2.3,3.3,19.7
2007,7,DAL,Dallas Mavericks,Jason Terry,29,6,6,38.2,6.5,15.3,0.42,1.5,5.3,0.28,5.0,10.0,0.5,0.47,2.5,3.0,0.83,0.5,1.8,2.3,3.7,0.8,0.3,2.8,2.0,17.0
2007,7,DAL,Dallas Mavericks,Jerry Stackhouse,32,6,0,28.2,3.8,11.0,0.35,1.8,5.2,0.36,2.0,5.8,0.34,0.43,4.8,5.5,0.88,0.8,2.8,3.7,2.5,0.7,0.2,3.0,1.5,14.3
2007,7,DAL,Dallas Mavericks,Devin Harris,23,6,6,27.2,5.2,10.5,0.49,0.5,1.7,0.3,4.7,8.8,0.53,0.52,2.3,3.2,0.74,0.2,1.8,2.0,5.0,1.0,0.2,1.5,3.8,13.2
2007,7,DAL,Dallas Mavericks,DeSagana Diop,25,6,3,23.3,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.5,1.2,0.43,2.7,4.2,6.8,0.3,0.5,1.7,0.7,3.5,3.5
2007,7,DAL,Dallas Mavericks,Devean George,29,6,1,18.2,0.8,4.2,0.2,0.5,2.0,0.25,0.3,2.2,0.15,0.26,1.3,1.7,0.8,0.7,2.3,3.0,0.7,1.0,0.3,1.2,2.0,3.5
2007,7,DAL,Dallas Mavericks,Austin Croshere,31,3,0,11.3,1.3,4.0,0.33,1.0,1.3,0.75,0.3,2.7,0.12,0.46,1.3,1.3,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.7,1.7,5.0
2007,7,DAL,Dallas Mavericks,Maurice Ager,22,3,0,8.0,1.7,3.0,0.56,0.7,1.0,0.67,1.0,2.0,0.5,0.67,1.0,2.0,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,5.0
2007,7,DAL,Dallas Mavericks,Erick Dampier,31,5,2,7.6,0.4,0.6,0.67,0.0,0.0,,0.4,0.6,0.67,0.67,0.2,0.4,0.5,1.8,1.6,3.4,0.2,0.0,0.0,0.8,1.8,1.0
2007,7,DAL,Dallas Mavericks,Greg Buckner,30,6,0,7.3,0.0,1.2,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.2,0.3,0.5,0.3,0.7,1.0,0.3,0.3,0.2,0.3,1.2,0.2
2007,7,DAL,Dallas Mavericks,J.J. Barea,22,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
