Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,9,DET,Detroit Pistons,Tayshaun Prince,26,16,16,41.6,5.2,12.5,0.42,1.1,2.8,0.41,4.1,9.8,0.42,0.46,2.6,3.4,0.76,1.7,4.8,6.4,3.8,0.9,0.3,1.9,1.9,14.1,2365
2007,9,DET,Detroit Pistons,Chauncey Billups,30,16,16,40.6,5.3,12.1,0.44,2.2,5.6,0.39,3.1,6.4,0.48,0.53,5.9,7.1,0.83,0.4,2.9,3.3,5.7,1.2,0.1,2.9,2.4,18.6,242
2007,9,DET,Detroit Pistons,Richard Hamilton,28,16,16,39.9,6.8,15.8,0.43,0.5,1.3,0.4,6.3,14.5,0.43,0.44,4.8,5.6,0.86,2.0,2.3,4.3,3.8,0.9,0.1,1.9,3.8,18.8,1160
2007,9,DET,Detroit Pistons,Rasheed Wallace,32,16,16,35.8,5.4,12.3,0.44,1.6,4.5,0.35,3.8,7.8,0.49,0.5,2.0,2.4,0.84,1.2,6.5,7.7,1.8,1.2,1.8,1.2,4.0,14.3,3011
2007,9,DET,Detroit Pistons,Chris Webber,33,16,16,25.3,4.1,7.9,0.52,0.0,0.1,0.0,4.1,7.8,0.53,0.52,1.6,3.1,0.53,2.3,4.0,6.3,1.5,0.9,0.6,1.6,3.2,9.9,3054
2007,9,DET,Detroit Pistons,Antonio McDyess,32,16,0,22.1,2.3,6.6,0.35,0.0,0.1,0.0,2.3,6.5,0.36,0.35,1.2,1.6,0.73,2.6,4.5,7.1,1.1,0.7,0.9,1.1,3.4,5.8,1926
2007,9,DET,Detroit Pistons,Ronald Murray,27,12,0,11.3,0.9,2.6,0.36,0.0,0.2,0.0,0.9,2.4,0.38,0.36,0.7,0.9,0.73,0.2,0.6,0.8,1.2,0.3,0.1,0.7,1.0,2.5,2091
2007,9,DET,Detroit Pistons,Jason Maxiell,23,14,0,10.4,1.6,2.4,0.67,0.0,0.1,0.0,1.6,2.3,0.69,0.67,0.9,1.6,0.52,0.8,1.6,2.4,0.1,0.3,0.6,0.5,1.5,4.0,1877
2007,9,DET,Detroit Pistons,Lindsey Hunter,36,13,0,10.2,0.5,2.4,0.23,0.3,1.4,0.22,0.2,1.0,0.23,0.29,0.4,0.4,1.0,0.2,0.6,0.8,1.2,0.5,0.1,0.8,1.7,1.8,1366
2007,9,DET,Detroit Pistons,Carlos Delfino,24,16,0,8.4,0.9,2.3,0.4,0.2,1.0,0.19,0.8,1.3,0.57,0.45,0.3,0.4,0.67,0.4,0.9,1.3,0.5,0.3,0.1,0.4,0.8,2.3,724
2007,9,DET,Detroit Pistons,Dale Davis,37,8,0,6.4,0.4,1.0,0.38,0.0,0.0,,0.4,1.0,0.38,0.38,0.3,0.5,0.5,0.6,0.9,1.5,0.1,0.3,0.3,0.3,1.8,1.0,683
2007,9,DET,Detroit Pistons,Nazr Mohammed,29,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.5,1.5,1.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,2.5,2020
