Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,23.0,GSW,NBA,SG,61.0,0.0,267.0,5.8,15.6,0.371,1.3,4.6,0.294,4.4,11.1,0.402,3.6,5.9,0.614,0.7,2.3,3.0,3.0,2.3,0.5,2.4,3.6,16.6
2014,24.0,TOT,NBA,SG,67.0,15.0,911.0,5.8,13.6,0.429,1.7,5.1,0.336,4.1,8.5,0.484,2.6,4.3,0.606,0.4,4.2,4.6,3.6,1.7,0.5,3.1,4.0,15.9
2014,24.0,GSW,NBA,SG,44.0,0.0,268.0,4.8,13.0,0.371,1.3,5.2,0.256,3.5,7.8,0.448,2.6,4.8,0.528,0.7,4.7,5.4,2.7,1.6,0.8,3.8,5.6,13.6
2014,24.0,LAL,NBA,SG,23.0,15.0,643.0,6.2,13.8,0.451,1.8,5.0,0.371,4.4,8.8,0.497,2.6,4.1,0.644,0.3,4.0,4.3,4.0,1.7,0.4,2.9,3.4,16.9
2015,25.0,ATL,NBA,SG,75.0,10.0,1324.0,3.8,9.0,0.426,1.3,3.6,0.364,2.5,5.4,0.467,1.6,2.7,0.6,0.6,5.5,6.0,2.1,1.4,0.9,2.0,3.5,10.6
2016,26.0,ATL,NBA,SF,75.0,68.0,2083.0,5.5,12.5,0.441,1.9,5.3,0.357,3.6,7.3,0.502,2.1,2.6,0.815,0.5,6.1,6.6,3.0,1.7,0.7,2.4,3.0,15.1
2017,27.0,ATL,NBA,SF,73.0,64.0,1963.0,5.4,13.2,0.409,1.7,4.9,0.346,3.7,8.3,0.446,2.2,3.1,0.708,0.8,3.4,4.2,3.2,1.7,1.0,2.3,3.0,14.7
2018,28.0,ATL,NBA,SG,65.0,65.0,1789.0,5.7,13.6,0.42,2.2,5.5,0.394,3.5,8.1,0.438,3.2,4.0,0.796,0.5,4.5,5.0,4.6,2.0,0.9,3.2,3.0,16.8
2019,29.0,ATL,NBA,SG,67.0,35.0,1643.0,6.1,15.1,0.402,2.1,6.6,0.32,4.0,8.6,0.465,2.8,3.8,0.726,0.8,4.9,5.7,3.3,2.0,0.9,2.7,3.7,17.1
2020,30.0,TOT,NBA,SF,68.0,21.0,1688.0,4.3,11.4,0.375,1.8,5.2,0.344,2.5,6.2,0.4,2.4,3.1,0.769,0.6,5.7,6.3,2.0,1.6,0.9,1.9,4.2,12.7
2020,30.0,POR,NBA,SF,43.0,21.0,1111.0,3.7,10.6,0.347,1.8,5.5,0.327,1.8,5.0,0.368,1.9,2.3,0.806,0.4,5.2,5.6,2.0,1.5,1.0,1.9,3.9,11.0
2020,30.0,SAC,NBA,SF,25.0,0.0,577.0,5.4,13.0,0.418,1.7,4.6,0.384,3.7,8.4,0.437,3.4,4.7,0.733,0.9,6.7,7.6,2.0,1.8,0.6,1.9,4.7,16.0
2021,31.0,GSW,NBA,SF,9.0,0.0,148.0,4.4,8.8,0.5,1.7,3.6,0.467,2.7,5.1,0.524,0.7,1.2,0.6,0.7,5.4,6.1,4.6,1.5,1.2,2.2,3.9,11.2
