Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1999,2,BOS,Boston Celtics,Paul Pierce,21.0,48.0,1632.0,0.44,0.45,0.41,0.5,0.71,0.54,0.3,0.32,100.0,99.0,122.0,108.0,98.0,106.0,91.0,187.0,49.6,41.5
1999,2,BOS,Boston Celtics,Antoine Walker,22.0,42.0,1549.0,0.41,0.43,0.37,0.46,0.56,0.48,0.28,0.24,94.0,93.0,109.0,98.0,77.0,93.0,83.0,142.0,-13.3,-58.6
1999,2,BOS,Boston Celtics,Ron Mercer,22.0,41.0,1551.0,0.43,0.44,0.17,0.44,0.79,0.46,0.15,0.04,99.0,97.0,49.0,93.0,109.0,91.0,45.0,25.0,-43.2,-72.4
1999,2,BOS,Boston Celtics,Dana Barros,31.0,50.0,1156.0,0.45,0.49,0.4,0.54,0.88,0.58,0.2,0.43,104.0,108.0,118.0,116.0,120.0,113.0,60.0,256.0,54.6,51.7
1999,2,BOS,Boston Celtics,Kenny Anderson,28.0,34.0,1010.0,0.45,0.47,0.25,0.46,0.83,0.51,0.28,0.07,103.0,102.0,74.0,99.0,114.0,100.0,86.0,40.0,-4.4,1.4
1999,2,BOS,Boston Celtics,Vitaly Potapenko,23.0,33.0,927.0,0.52,0.52,,0.52,0.55,0.54,0.37,0.0,119.0,114.0,,112.0,75.0,105.0,112.0,,31.7,15.8
1999,2,BOS,Boston Celtics,Tony Battie,22.0,50.0,1121.0,0.52,0.52,0.0,0.52,0.67,0.54,0.22,0.01,119.0,115.0,,112.0,92.0,106.0,65.0,6.0,30.5,18.1
1999,2,BOS,Boston Celtics,Greg Minor,27.0,44.0,765.0,0.42,0.44,0.29,0.44,0.75,0.48,0.24,0.14,95.0,96.0,84.0,94.0,103.0,93.0,71.0,82.0,-11.9,-16.2
1999,2,BOS,Boston Celtics,Walter McCarty,24.0,32.0,659.0,0.36,0.4,0.26,0.4,0.7,0.45,0.32,0.28,83.0,88.0,77.0,86.0,96.0,88.0,98.0,168.0,-23.8,-25.7
1999,2,BOS,Boston Celtics,Eric Riley,28.0,35.0,337.0,0.52,0.52,,0.52,0.71,0.58,0.57,0.0,119.0,113.0,,111.0,97.0,113.0,174.0,,5.7,8.8
1999,2,BOS,Boston Celtics,Damon Jones,22.0,13.0,213.0,0.39,0.33,0.46,0.49,0.75,0.5,0.05,0.44,88.0,73.0,134.0,105.0,103.0,97.0,16.0,261.0,3.2,-2.5
1999,2,BOS,Boston Celtics,Andrew DeClercq,25.0,14.0,258.0,0.49,0.49,,0.49,0.66,0.54,0.51,0.0,112.0,108.0,,106.0,90.0,105.0,154.0,,2.9,3.7
1999,2,BOS,Boston Celtics,Bruce Bowen,27.0,30.0,494.0,0.28,0.28,0.27,0.32,0.46,0.34,0.26,0.28,64.0,62.0,79.0,68.0,63.0,66.0,78.0,166.0,-27.6,-35.9
1999,2,BOS,Boston Celtics,Popeye Jones,28.0,18.0,206.0,0.39,0.4,0.0,0.39,0.82,0.46,0.33,0.02,90.0,88.0,,84.0,113.0,90.0,101.0,12.0,-7.5,-5.8
1999,2,BOS,Boston Celtics,Marlon Garnett,23.0,24.0,205.0,0.29,0.32,0.26,0.35,0.75,0.43,0.39,0.45,67.0,70.0,77.0,76.0,103.0,83.0,119.0,268.0,-11.5,-10.2
1999,2,BOS,Boston Celtics,Dwayne Schintzius,30.0,16.0,67.0,0.25,0.25,,0.25,0.75,0.31,0.25,0.0,57.0,55.0,,54.0,103.0,61.0,76.0,,-6.9,-7.2
1999,2,BOS,Boston Celtics,Team,,,,0.43,0.45,0.36,0.46,0.71,0.5,0.25,0.19,98.0,98.0,105.0,100.0,97.0,97.0,76.0,115.0,-9.7,-110.4
1999,2,BOS,Boston Celtics,League Average,,,,0.44,0.46,0.34,0.47,0.73,0.51,0.33,0.17,,,,,,,,,,
