Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,24,916,PHO,Phoenix Suns,22.0,NBA,SF,82.0,72.0,3212.0,7.5,15.6,0.48,1.0,3.0,0.33,6.5,12.7,0.51,3.9,5.2,0.75,2.2,3.8,6.0,4.6,1.4,0.5,2.1,3.2,19.8,,114.0,113.0
1997,31,916,TOT,Total After Trade,23.0,NBA,SF,83.0,54.0,2790.0,9.1,20.4,0.44,1.9,5.3,0.36,7.1,15.1,0.47,3.8,4.7,0.81,1.7,5.4,7.1,4.3,1.3,0.5,3.1,2.6,23.8,,105.0,111.0
1997,24,916,PHO,Phoenix Suns,23.0,NBA,SF,27.0,18.0,796.0,9.1,19.2,0.48,0.9,3.6,0.26,8.2,15.7,0.52,3.6,4.5,0.81,2.2,5.6,7.8,4.4,1.2,0.3,2.8,2.7,22.8,,107.0,111.0
1997,7,916,DAL,Dallas Mavericks,23.0,NBA,SF,56.0,36.0,1994.0,9.0,20.9,0.43,2.4,6.1,0.39,6.7,14.8,0.45,3.8,4.8,0.81,1.5,5.4,6.8,4.2,1.4,0.5,3.2,2.6,24.3,,104.0,110.0
1998,7,916,DAL,Dallas Mavericks,24.0,NBA,SF,82.0,82.0,3394.0,10.6,23.7,0.45,1.4,3.8,0.36,9.2,19.8,0.47,5.1,6.5,0.78,2.4,4.5,6.9,6.4,2.1,0.5,3.4,2.6,27.7,,107.0,109.0
1999,7,916,DAL,Dallas Mavericks,25.0,NBA,SF,50.0,50.0,2051.0,10.2,23.0,0.44,1.2,3.6,0.33,9.0,19.4,0.46,4.9,5.9,0.82,1.8,5.1,6.9,5.7,1.7,0.4,2.8,2.5,26.5,,108.0,107.0
2001,7,916,DAL,Dallas Mavericks,27.0,NBA,SF,82.0,82.0,3443.0,10.6,23.2,0.46,1.4,3.9,0.35,9.3,19.3,0.48,3.8,4.9,0.78,1.6,4.7,6.4,5.4,1.8,0.5,2.8,2.6,26.4,,105.0,105.0
2002,7,916,DAL,Dallas Mavericks,28.0,NBA,SF,69.0,69.0,2754.0,10.7,23.1,0.46,1.4,4.2,0.34,9.3,18.8,0.49,3.9,4.7,0.84,1.7,5.1,6.8,4.3,1.2,0.5,2.2,2.7,26.7,,110.0,110.0
2003,7,916,DAL,Dallas Mavericks,29.0,NBA,SF,69.0,69.0,2642.0,10.0,23.4,0.42,2.3,6.3,0.37,7.6,17.1,0.44,3.9,4.5,0.86,2.1,5.8,7.9,4.0,1.5,0.4,2.2,2.1,26.1,,107.0,104.0
2004,7,916,DAL,Dallas Mavericks,30.0,NBA,SG,72.0,72.0,2778.0,9.5,21.5,0.44,2.8,6.9,0.4,6.7,14.6,0.46,3.0,3.6,0.85,1.4,4.6,6.0,3.9,1.6,0.7,1.5,2.2,24.9,,115.0,110.0
2005,7,916,DAL,Dallas Mavericks,31.0,NBA,SG,64.0,64.0,2358.0,8.5,19.9,0.43,2.5,6.3,0.41,6.0,13.7,0.44,2.5,3.0,0.83,1.0,4.8,5.8,3.7,1.1,0.4,1.3,2.7,22.0,,111.0,108.0
2006,27,916,SAS,San Antonio Spurs,32.0,NBA,SG,77.0,18.0,2038.0,7.6,18.5,0.41,2.9,7.4,0.39,4.7,11.1,0.42,2.6,3.1,0.85,0.8,5.7,6.6,3.1,1.0,0.2,1.6,2.6,20.8,,107.0,103.0
2007,27,916,SAS,San Antonio Spurs,33.0,NBA,SF,82.0,16.0,1823.0,8.0,19.4,0.41,3.1,8.4,0.36,5.0,11.1,0.45,2.6,2.9,0.92,1.0,5.5,6.5,3.2,0.9,0.5,1.3,2.2,21.7,,108.0,103.0
2008,27,916,SAS,San Antonio Spurs,34.0,NBA,SG,82.0,61.0,2204.0,7.7,18.7,0.41,3.2,8.8,0.37,4.5,9.9,0.45,1.6,2.0,0.8,0.7,5.6,6.2,2.8,0.7,0.2,1.4,2.3,20.3,,105.0,105.0
2009,27,916,SAS,San Antonio Spurs,35.0,NBA,SF,81.0,77.0,2336.0,7.0,16.0,0.44,3.0,7.4,0.41,4.0,8.6,0.46,1.2,1.4,0.82,0.6,5.7,6.3,2.6,0.9,0.4,1.4,1.9,18.2,,107.0,107.0
2010,31,916,TOT,Total After Trade,36.0,NBA,SF,46.0,7.0,709.0,6.0,13.6,0.44,2.4,6.1,0.39,3.6,7.5,0.48,0.6,1.1,0.53,0.4,4.8,5.2,3.2,0.7,0.4,1.6,2.4,14.9,,104.0,108.0
2010,27,916,SAS,San Antonio Spurs,36.0,NBA,SF,25.0,6.0,395.0,4.9,12.9,0.38,1.7,5.4,0.32,3.2,7.4,0.43,0.8,1.2,0.67,0.7,4.4,5.0,2.5,0.8,0.5,1.7,1.6,12.3,,93.0,108.0
2010,2,916,BOS,Boston Celtics,36.0,NBA,SF,21.0,1.0,314.0,7.3,14.5,0.51,3.2,6.8,0.46,4.2,7.7,0.54,0.3,1.0,0.33,0.2,5.3,5.5,4.0,0.7,0.3,1.3,3.5,18.2,,116.0,108.0
