PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Michael Jordan,33,19,19,804,15.8,34.8,0.456,0.9,4.7,0.19399999999999998,14.9,30.1,0.49700000000000005,8.6,10.3,0.831,2.9,7.5,10.5,6.4,2.1,1.2,3.4,3.2,41.2,,114,101
Scottie Pippen,31,19,19,753,9.6,23.0,0.41700000000000004,2.9,8.4,0.345,6.7,14.6,0.45899999999999996,5.1,6.4,0.7909999999999999,2.7,6.9,9.6,5.4,2.1,1.3,4.1,3.7,27.2,,107,101
Dennis Rodman,35,19,14,535,3.1,8.5,0.37,0.4,1.7,0.25,2.7,6.8,0.4,1.6,2.7,0.5770000000000001,6.2,10.6,16.8,2.8,1.0,0.4,2.9,7.8,8.3,,96,101
Ron Harper,33,19,19,515,5.4,13.6,0.4,2.3,6.6,0.344,3.2,7.0,0.45299999999999996,2.3,3.1,0.75,2.2,6.6,8.8,6.2,2.6,1.5,1.2,4.7,15.5,,122,100
Luc Longley,28,19,19,432,7.4,13.5,0.5479999999999999,0.0,0.0,,7.4,13.5,0.5479999999999999,1.3,3.4,0.385,5.1,5.8,10.9,4.5,0.9,2.1,3.6,8.4,16.1,,104,103
Toni Kukoč,28,19,0,423,6.0,16.6,0.36,2.5,7.0,0.358,3.4,9.6,0.361,5.4,7.7,0.7070000000000001,1.7,5.4,7.2,7.2,1.7,0.5,2.3,4.0,19.9,,113,104
Steve Kerr,31,19,0,341,5.4,12.7,0.429,2.6,6.9,0.381,2.8,5.8,0.486,2.1,2.3,0.929,0.7,2.3,3.0,3.3,2.8,0.3,1.3,4.1,15.6,,121,104
Bison Dele,27,19,0,336,8.4,17.4,0.48100000000000004,0.0,0.0,,8.4,17.4,0.48100000000000004,2.7,5.2,0.516,5.2,6.7,11.9,1.8,3.2,1.3,2.3,10.5,19.4,,105,99
Jason Caffey,23,17,5,167,5.0,11.1,0.455,0.0,0.0,,5.0,11.1,0.455,3.7,4.7,0.7859999999999999,8.4,5.7,14.1,5.0,1.0,1.0,4.0,9.1,13.8,,109,104
Jud Buechler,28,18,0,138,5.3,12.6,0.419,1.6,4.9,0.33299999999999996,3.7,7.7,0.474,1.2,2.0,0.6,3.7,5.7,9.4,2.0,1.2,0.4,0.4,6.1,13.4,,120,105
Randy Brown,28,17,0,98,5.2,17.2,0.3,0.0,0.0,,5.2,17.2,0.3,1.7,2.9,0.6,1.7,4.0,5.7,3.4,4.6,1.1,2.3,12.6,12.0,,78,98
Robert Parish,43,2,0,18,3.1,21.8,0.14300000000000002,0.0,0.0,,3.1,21.8,0.14300000000000002,0.0,0.0,,6.2,6.2,12.5,0.0,0.0,9.4,0.0,6.2,6.2,,55,98
