PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kevin Garnett,20,3,3,125,10.2,21.7,0.47100000000000003,0.4,0.4,1.0,9.8,21.3,0.46,1.3,1.3,1.0,6.0,6.0,11.9,4.7,1.7,1.3,1.7,2.6,22.1,,113,123
Tom Gugliotta,27,3,3,121,10.1,22.9,0.442,1.3,1.8,0.75,8.8,21.1,0.41700000000000004,2.6,4.4,0.6,0.9,6.2,7.0,5.7,3.1,0.9,2.6,5.7,24.2,,101,120
Dean Garrett,30,3,3,118,6.8,13.1,0.517,0.0,0.0,,6.8,13.1,0.517,3.6,4.5,0.8,8.6,7.2,15.8,1.8,0.9,1.4,0.5,5.0,17.1,,137,123
Stephon Marbury,19,3,3,117,11.8,29.6,0.4,2.7,9.1,0.3,9.1,20.5,0.444,2.7,4.5,0.6,0.9,4.5,5.5,10.5,0.9,0.0,4.1,4.1,29.1,,98,127
Doug West,29,3,3,87,7.3,13.5,0.545,0.0,1.2,0.0,7.3,12.2,0.6,5.5,5.5,1.0,0.0,2.4,2.4,3.7,1.2,0.6,0.6,6.7,20.2,,136,126
Sam Mitchell,33,3,0,47,6.8,14.7,0.462,0.0,0.0,,6.8,14.7,0.462,5.7,9.1,0.625,2.3,5.7,7.9,1.1,1.1,1.1,1.1,10.2,19.3,,110,124
Terry Porter,33,3,0,46,5.8,15.0,0.385,3.5,10.4,0.33299999999999996,2.3,4.6,0.5,3.5,4.6,0.75,1.2,2.3,3.5,10.4,2.3,2.3,2.3,2.3,18.5,,119,123
James Robinson,26,2,0,31,8.6,20.6,0.41700000000000004,6.9,17.2,0.4,1.7,3.4,0.5,0.0,0.0,,1.7,3.4,5.2,5.2,3.4,0.0,1.7,6.9,24.0,,119,122
Cherokee Parks,24,1,0,11,9.7,14.5,0.667,0.0,0.0,,9.7,14.5,0.667,0.0,0.0,,0.0,24.2,24.2,0.0,4.8,0.0,0.0,24.2,19.4,,133,103
Chris Carr,22,1,0,8,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.0,,0.0,0.0,,0.0,13.3,13.3,6.7,0.0,0.0,6.7,0.0,0.0,,19,123
Stojko Vranković,33,1,0,6,0.0,17.7,0.0,0.0,0.0,,0.0,17.7,0.0,0.0,0.0,,8.9,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,,37,132
Shane Heal,26,2,0,3,35.5,35.5,1.0,35.5,35.5,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.0,106.4,,273,132
