PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Gary Payton,28,12,12,546,10.1,24.6,0.41200000000000003,2.4,7.2,0.33299999999999996,7.7,17.3,0.444,4.8,5.9,0.82,1.9,4.3,6.3,10.0,2.5,0.4,3.4,2.5,27.5,,112,110
Hersey Hawkins,30,12,12,483,6.8,14.4,0.47,2.9,6.4,0.45799999999999996,3.8,8.0,0.479,3.5,3.8,0.914,1.9,4.0,5.9,3.7,3.3,0.4,2.3,3.5,19.9,,122,108
Detlef Schrempf,34,12,12,459,7.7,16.3,0.47200000000000003,1.8,3.3,0.552,5.8,13.0,0.451,6.1,7.5,0.815,2.3,5.6,7.9,4.7,1.5,0.1,2.1,4.6,23.3,,125,111
Shawn Kemp,27,12,12,442,10.1,20.8,0.486,0.2,1.2,0.2,9.9,19.6,0.503,10.4,12.5,0.8290000000000001,6.2,11.4,17.6,4.3,1.7,1.9,5.6,6.5,30.8,,113,104
Sam Perkins,35,12,6,340,4.8,14.2,0.337,2.2,7.0,0.311,2.6,7.3,0.36200000000000004,3.9,4.5,0.862,2.3,5.9,8.2,2.3,1.9,1.9,2.0,5.3,15.6,,104,109
Terry Cummings,35,12,6,292,8.1,16.6,0.489,0.0,0.0,,8.1,16.6,0.489,2.9,4.3,0.667,5.0,7.9,13.0,2.5,2.0,1.1,2.5,7.0,19.1,,109,107
David Wingate,33,12,0,192,7.7,18.1,0.424,3.3,8.5,0.387,4.4,9.6,0.457,2.5,3.6,0.6920000000000001,3.6,6.6,10.1,3.8,1.4,0.8,2.5,6.0,21.1,,112,110
Eric Snow,23,8,0,48,5.5,12.1,0.455,2.2,4.4,0.5,3.3,7.7,0.429,1.1,2.2,0.5,0.0,2.2,2.2,13.2,4.4,0.0,0.0,7.7,14.3,,146,108
Greg Graham,26,6,0,43,4.9,17.1,0.28600000000000003,1.2,4.9,0.25,3.7,12.2,0.3,3.7,4.9,0.75,0.0,6.1,6.1,7.3,2.4,0.0,1.2,6.1,14.7,,97,109
Nate McMillan,32,3,0,41,0.0,2.6,0.0,0.0,2.6,0.0,0.0,0.0,,0.0,0.0,,1.3,5.1,6.4,3.9,1.3,0.0,2.6,14.1,0.0,,50,112
Jim McIlvaine,24,5,0,28,7.5,13.2,0.5710000000000001,0.0,0.0,,7.5,13.2,0.5710000000000001,1.9,3.8,0.5,1.9,1.9,3.8,0.0,1.9,3.8,1.9,13.2,16.9,,106,110
Larry Stewart,28,4,0,16,16.4,19.7,0.833,3.3,6.6,0.5,13.2,13.2,1.0,6.6,6.6,1.0,0.0,3.3,3.3,6.6,6.6,3.3,6.6,13.2,42.8,,137,99
