Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,27.0,GSW,NBA,SF,9.0,197.0,13.5,0.599,0.018,0.571,9.9,9.0,9.5,8.7,1.2,0.3,12.5,17.5,,0.4,0.1,0.4,0.109,,0.5,-1.5,-1.0,0.1
1992,28.0,GSW,NBA,SG,4.0,80.0,25.1,0.67,0.056,0.083,14.9,16.9,15.9,20.9,3.0,0.0,13.9,22.2,,0.3,0.1,0.3,0.202,,5.9,1.7,7.7,0.2
1993,29.0,POR,NBA,SF,4.0,52.0,15.3,0.716,0.2,0.9,3.8,9.1,6.2,11.9,2.0,1.3,26.4,15.5,,0.1,0.1,0.2,0.141,,2.2,1.9,4.1,0.1
1994,30.0,HOU,NBA,SF,23.0,382.0,11.9,0.529,0.302,0.443,2.9,8.5,5.9,15.4,1.1,0.5,14.2,18.0,,0.4,0.2,0.6,0.076,,-1.3,-0.5,-1.8,0.0
1995,31.0,HOU,NBA,SF,22.0,635.0,12.8,0.643,0.474,0.321,3.6,7.8,5.7,12.4,1.7,0.1,11.8,13.0,,1.2,0.3,1.5,0.111,,0.3,0.4,0.7,0.4
1996,32.0,HOU,NBA,SF,8.0,233.0,12.2,0.547,0.364,0.182,2.9,8.3,5.5,9.6,1.5,1.1,6.6,14.9,,0.3,0.1,0.4,0.073,,-0.3,0.0,-0.3,0.1
1997,33.0,HOU,NBA,SF,16.0,598.0,12.8,0.642,0.517,0.534,3.9,7.0,5.5,15.9,1.3,0.5,17.3,13.4,,1.3,0.0,1.3,0.105,,0.6,0.3,0.9,0.4
1998,34.0,HOU,NBA,SF,5.0,133.0,8.0,0.533,0.333,0.333,2.4,8.8,5.4,8.8,0.8,0.0,13.9,12.8,,0.0,0.1,0.1,0.052,,-2.9,-0.2,-3.1,0.0
1999,35.0,SAS,NBA,SG,17.0,526.0,11.6,0.505,0.268,0.438,2.2,10.8,6.7,16.5,2.4,0.3,15.8,14.9,,0.4,0.9,1.3,0.118,,-1.1,2.4,1.3,0.4
2001,37.0,PHO,NBA,SG,4.0,103.0,12.7,0.521,0.419,0.258,1.9,11.0,6.3,11.9,1.5,0.7,5.5,15.0,,0.1,0.1,0.2,0.106,,-0.6,2.0,1.4,0.1
