Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,2,2484,BOS,Boston Celtics,25.0,NBA,PG,17.0,0.0,128.0,6.8,18.0,0.38,3.1,9.3,0.33,3.7,8.7,0.42,3.4,4.2,0.8,1.1,2.8,3.9,5.1,1.7,0.3,2.0,4.5,20.0
2011,21,2484,OKC,Oklahoma City Thunder,26.0,NBA,PG,3.0,0.0,12.0,6.0,21.0,0.29,6.0,18.0,0.33,0.0,3.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,24.0
2013,5,2484,CHI,Charlotte Bobcats,28.0,NBA,PG,12.0,8.0,404.0,6.3,14.5,0.44,2.0,5.8,0.34,4.4,8.7,0.5,2.8,3.7,0.76,0.5,2.3,2.9,4.7,1.1,0.2,2.9,3.4,17.4
