Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2002,MEM,Pau Gasol,1,117.0,126,0.929,ROY
2002,NJN,Richard Jefferson,2,3.0,126,0.024,ROY
2002,UTA,Andrei Kirilenko,3T,2.0,126,0.016,ROY
2002,GSW,Jason Richardson,3T,2.0,126,0.016,ROY
2002,IND,Jamaal Tinsley,3T,2.0,126,0.016,ROY
