Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1982,22.0,KCK,NBA,SF,74.0,27.0,1517.0,295.0,643.0,0.459,1.0,11.0,0.091,294.0,632.0,0.465,0.46,99.0,149.0,0.664,128.0,194.0,322.0,109.0,50.0,14.0,97.0,210.0,690.0,,0.0
1983,23.0,KCK,NBA,SF,82.0,82.0,2933.0,677.0,1370.0,0.494,20.0,71.0,0.282,657.0,1299.0,0.506,0.501,247.0,317.0,0.779,191.0,310.0,501.0,216.0,70.0,20.0,181.0,259.0,1621.0,,0.0
1984,24.0,KCK,NBA,SF,82.0,82.0,2920.0,753.0,1552.0,0.485,20.0,64.0,0.313,733.0,1488.0,0.493,0.492,268.0,331.0,0.81,165.0,290.0,455.0,296.0,76.0,21.0,213.0,266.0,1794.0,,0.0
1985,25.0,KCK,NBA,SF,82.0,81.0,3029.0,769.0,1565.0,0.491,13.0,54.0,0.241,756.0,1511.0,0.5,0.496,325.0,373.0,0.871,151.0,256.0,407.0,273.0,83.0,22.0,225.0,237.0,1876.0,,1.0
1986,26.0,SAC,NBA,SF,82.0,30.0,2514.0,623.0,1311.0,0.475,4.0,20.0,0.2,619.0,1291.0,0.479,0.477,280.0,343.0,0.816,173.0,246.0,419.0,214.0,54.0,17.0,191.0,237.0,1530.0,,0.0
1987,27.0,SAC,NBA,SF,81.0,30.0,2457.0,606.0,1309.0,0.463,37.0,118.0,0.314,569.0,1191.0,0.478,0.477,267.0,322.0,0.829,146.0,207.0,353.0,251.0,42.0,19.0,163.0,218.0,1516.0,,0.0
1988,28.0,PHO,NBA,SF,73.0,59.0,2177.0,533.0,1110.0,0.48,24.0,94.0,0.255,509.0,1016.0,0.501,0.491,204.0,240.0,0.85,121.0,197.0,318.0,180.0,33.0,9.0,139.0,190.0,1294.0,,0.0
1989,29.0,PHO,NBA,SF,70.0,7.0,2043.0,608.0,1224.0,0.497,71.0,172.0,0.413,537.0,1052.0,0.51,0.526,217.0,250.0,0.868,91.0,215.0,306.0,162.0,47.0,7.0,122.0,198.0,1504.0,,0.0
1990,30.0,PHO,NBA,SF,64.0,4.0,1811.0,411.0,907.0,0.453,70.0,184.0,0.38,341.0,723.0,0.472,0.492,188.0,205.0,0.917,69.0,177.0,246.0,107.0,32.0,10.0,108.0,174.0,1080.0,,0.0
1991,31.0,TOT,NBA,SG,81.0,27.0,2085.0,543.0,1122.0,0.484,39.0,120.0,0.325,504.0,1002.0,0.503,0.501,229.0,257.0,0.891,107.0,164.0,271.0,111.0,58.0,9.0,122.0,181.0,1354.0,,0.0
1991,31.0,PHO,NBA,SG,15.0,0.0,312.0,88.0,186.0,0.473,6.0,21.0,0.286,82.0,165.0,0.497,0.489,21.0,29.0,0.724,16.0,30.0,46.0,17.0,9.0,2.0,24.0,37.0,203.0,,0.0
1991,31.0,SEA,NBA,SG,66.0,27.0,1773.0,455.0,936.0,0.486,33.0,99.0,0.333,422.0,837.0,0.504,0.504,208.0,228.0,0.912,91.0,134.0,225.0,94.0,49.0,7.0,98.0,144.0,1151.0,,0.0
1992,32.0,SEA,NBA,SF,81.0,19.0,2366.0,534.0,1164.0,0.459,27.0,107.0,0.252,507.0,1057.0,0.48,0.47,291.0,338.0,0.861,118.0,174.0,292.0,161.0,55.0,11.0,130.0,199.0,1386.0,,0.0
1993,33.0,SEA,NBA,SF,82.0,0.0,1869.0,463.0,991.0,0.467,17.0,56.0,0.304,446.0,935.0,0.477,0.476,234.0,257.0,0.911,124.0,148.0,272.0,135.0,36.0,4.0,134.0,173.0,1177.0,,0.0
1994,34.0,CHH,NBA,SF,73.0,27.0,1460.0,339.0,738.0,0.459,59.0,150.0,0.393,280.0,588.0,0.476,0.499,99.0,127.0,0.78,80.0,144.0,224.0,125.0,36.0,8.0,84.0,143.0,836.0,,0.0
1996,36.0,IND,NBA,SF,62.0,1.0,1002.0,180.0,436.0,0.413,45.0,128.0,0.352,135.0,308.0,0.438,0.464,70.0,79.0,0.886,45.0,108.0,153.0,69.0,20.0,4.0,56.0,104.0,475.0,,0.0
1997,37.0,TOT,NBA,SF,52.0,2.0,913.0,160.0,362.0,0.442,49.0,131.0,0.374,111.0,231.0,0.481,0.51,55.0,68.0,0.809,27.0,111.0,138.0,52.0,15.0,2.0,47.0,81.0,424.0,,0.0
1997,37.0,IND,NBA,SF,28.0,0.0,306.0,59.0,136.0,0.434,9.0,28.0,0.321,50.0,108.0,0.463,0.467,20.0,27.0,0.741,3.0,37.0,40.0,17.0,5.0,1.0,17.0,33.0,147.0,,0.0
1997,37.0,HOU,NBA,SF,24.0,2.0,607.0,101.0,226.0,0.447,40.0,103.0,0.388,61.0,123.0,0.496,0.535,35.0,41.0,0.854,24.0,74.0,98.0,35.0,10.0,1.0,30.0,48.0,277.0,,0.0
1998,38.0,HOU,NBA,SF,75.0,1.0,1490.0,227.0,544.0,0.417,66.0,198.0,0.333,161.0,346.0,0.465,0.478,113.0,136.0,0.831,50.0,103.0,153.0,88.0,32.0,3.0,62.0,89.0,633.0,,0.0
1999,39.0,HOU,NBA,SF,3.0,0.0,18.0,6.0,13.0,0.462,0.0,1.0,0.0,6.0,12.0,0.5,0.462,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,12.0,,0.0
