Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,27,2464,SAS,San Antonio Spurs,22.0,NBA,SG,79.0,9.0,1685.0,6.4,12.8,0.5,0.1,0.2,0.36,6.3,12.6,0.5,2.6,3.6,0.73,2.5,3.2,5.7,5.9,2.7,0.5,3.6,4.6,15.5
1986,27,2464,SAS,San Antonio Spurs,23.0,NBA,SG,82.0,82.0,2878.0,7.0,13.7,0.51,0.1,0.4,0.28,6.9,13.3,0.52,3.3,4.1,0.8,2.3,4.2,6.5,5.6,3.8,0.5,3.2,3.7,17.4
1987,27,2464,SAS,San Antonio Spurs,24.0,NBA,SG,81.0,78.0,2697.0,7.9,16.9,0.47,0.2,0.6,0.27,7.7,16.2,0.47,3.3,4.3,0.75,2.5,3.2,5.7,5.6,3.5,0.5,3.2,3.5,19.2
1988,27,2464,SAS,San Antonio Spurs,25.0,NBA,SG,82.0,82.0,2978.0,7.9,17.0,0.46,0.3,1.1,0.28,7.6,15.9,0.48,3.3,4.4,0.75,2.0,4.0,6.0,6.7,2.9,0.8,3.0,3.6,19.5
1989,27,2464,SAS,San Antonio Spurs,26.0,NBA,SG,65.0,65.0,2287.0,7.3,15.1,0.48,0.1,0.7,0.2,7.2,14.4,0.5,2.9,4.0,0.72,2.5,3.6,6.0,6.2,3.1,0.6,3.6,4.1,17.7
1990,17,2464,MIL,Milwaukee Bucks,27.0,NBA,SG,81.0,81.0,2599.0,6.6,13.1,0.5,0.1,0.4,0.15,6.5,12.7,0.51,2.7,3.7,0.74,3.2,4.6,7.7,6.2,2.9,0.2,3.0,3.9,16.0
1991,17,2464,MIL,Milwaukee Bucks,28.0,NBA,SG,81.0,81.0,2598.0,6.1,12.5,0.48,0.3,0.9,0.36,5.8,11.7,0.49,2.8,3.6,0.76,2.6,3.7,6.4,6.2,3.4,0.2,2.9,3.8,15.2
1992,17,2464,MIL,Milwaukee Bucks,29.0,NBA,SG,82.0,79.0,2463.0,5.8,13.5,0.43,1.0,3.1,0.32,4.8,10.4,0.46,2.2,2.9,0.76,2.6,2.6,5.1,5.3,3.1,0.5,3.3,3.8,14.8
1993,31,2464,TOT,Total After Trade,30.0,NBA,SG,69.0,54.0,2006.0,4.4,9.7,0.46,0.7,2.2,0.33,3.7,7.5,0.5,1.5,2.3,0.66,1.9,2.9,4.8,4.7,2.8,0.3,2.4,3.9,11.1
1993,17,2464,MIL,Milwaukee Bucks,30.0,NBA,SG,39.0,32.0,1065.0,4.7,9.8,0.48,0.6,1.9,0.31,4.1,7.9,0.52,1.5,2.4,0.63,1.6,3.0,4.6,5.3,3.0,0.3,2.6,4.1,11.5
1993,9,2464,DET,Detroit Pistons,30.0,NBA,SG,30.0,22.0,941.0,4.1,9.5,0.43,0.9,2.6,0.34,3.3,7.0,0.47,1.5,2.2,0.69,2.3,2.8,5.0,4.1,2.5,0.3,2.1,3.7,10.7
1996,28,2464,TOR,Toronto Raptors,33.0,NBA,SG,77.0,69.0,2478.0,4.1,8.8,0.47,0.6,2.2,0.27,3.5,6.6,0.54,1.6,2.3,0.68,1.6,3.4,5.0,4.7,2.4,0.5,2.7,3.9,10.4
