Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,25,3057,POR,Portland Trail Blazers,Martell Webster,"December 4, 1986",19.0,NBA,SF,61.0,18.0,1070.0,4.7,11.7,0.4,2.2,6.1,0.36,2.5,5.6,0.45,2.1,2.4,0.86,1.0,3.4,4.4,1.1,0.7,0.5,1.4,3.0,13.6
2007,25,3057,POR,Portland Trail Blazers,Martell Webster,"December 4, 1986",20.0,NBA,SF,82.0,27.0,1759.0,4.0,10.1,0.4,1.9,5.1,0.36,2.1,5.0,0.43,1.9,2.7,0.7,0.9,4.0,4.9,1.1,0.7,0.4,1.6,2.6,11.7
2008,25,3057,POR,Portland Trail Blazers,Martell Webster,"December 4, 1986",21.0,NBA,SF,75.0,70.0,2132.0,4.7,11.1,0.42,2.1,5.4,0.39,2.6,5.7,0.45,2.1,2.8,0.74,0.9,4.1,5.0,1.5,0.7,0.5,1.4,2.7,13.5
2009,25,3057,POR,Portland Trail Blazers,Martell Webster,"December 4, 1986",22.0,NBA,SF,1.0,0.0,5.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,25,3057,POR,Portland Trail Blazers,Martell Webster,"December 4, 1986",23.0,NBA,SF,82.0,49.0,2005.0,4.7,11.5,0.4,2.2,6.0,0.37,2.4,5.5,0.44,2.3,2.8,0.81,0.8,4.0,4.8,1.1,0.8,0.7,1.1,2.7,13.8
2011,18,3057,MIN,Minnesota Timberwolves,Martell Webster,"December 4, 1986",24.0,NBA,SF,46.0,1.0,1094.0,5.0,11.2,0.45,1.8,4.3,0.42,3.2,6.8,0.47,3.1,4.0,0.77,1.2,3.7,4.8,1.7,0.9,0.3,1.9,3.3,14.9
2012,18,3057,MIN,Minnesota Timberwolves,Martell Webster,"December 4, 1986",25.0,NBA,SF,47.0,26.0,1140.0,3.6,8.6,0.42,1.2,3.4,0.34,2.5,5.1,0.48,1.8,2.3,0.79,1.3,4.0,5.3,1.3,1.0,0.5,1.5,2.7,10.2
2013,30,3057,WAS,Washington Wizards,Martell Webster,"December 4, 1986",26.0,NBA,SF,76.0,62.0,2200.0,4.6,10.4,0.44,2.3,5.4,0.42,2.3,5.0,0.46,2.7,3.2,0.85,0.9,3.9,4.8,2.3,0.8,0.3,1.5,2.7,14.2
2014,30,3057,WAS,Washington Wizards,Martell Webster,"December 4, 1986",27.0,NBA,SF,78.0,13.0,2157.0,4.2,9.8,0.43,2.4,6.2,0.39,1.8,3.6,0.5,1.8,2.1,0.84,0.6,3.1,3.7,1.6,0.7,0.3,1.0,2.5,12.7
2015,30,3057,WAS,Washington Wizards,Martell Webster,"December 4, 1986",28.0,NBA,SF,32.0,0.0,352.0,2.5,9.3,0.26,1.0,4.4,0.23,1.4,4.9,0.29,4.9,6.5,0.75,1.0,3.7,4.7,1.7,0.7,0.1,2.3,2.5,10.8
