Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2020,21,2492,OKC,Oklahoma City Thunder,21.0,NBA,PF,3,11,-7.7,0.0,0.0,0.0,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,,-0.1,0.0,0.0,-0.19,,-12.1,-3.4,-15.5,0.0
2021,21,2492,OKC,Oklahoma City Thunder,22.0,NBA,PF,11,222,16.4,0.63,0.29,0.3,8.9,16.2,12.6,10.7,1.3,1.5,13.3,17.8,,0.4,0.2,0.6,0.13,,-0.6,-0.4,-1.1,0.1
