Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1980,5,2715,CHI,Chicago Bulls,Ricky Sobers,"January 15, 1953",27.0,NBA,PG,82.0,,2673.0,470.0,1002.0,0.47,21.0,68.0,0.31,449.0,934.0,0.48,0.48,200.0,239.0,0.84,75.0,167.0,242.0,426.0,136.0,17.0,282.0,294.0,1161.0,,0.0
1981,5,2715,CHI,Chicago Bulls,Ricky Sobers,"January 15, 1953",28.0,NBA,PG,71.0,,1803.0,355.0,769.0,0.46,17.0,66.0,0.26,338.0,703.0,0.48,0.47,231.0,247.0,0.94,46.0,98.0,144.0,284.0,98.0,17.0,206.0,225.0,958.0,,0.0
1982,5,2715,CHI,Chicago Bulls,Ricky Sobers,"January 15, 1953",29.0,NBA,SG,80.0,6.0,1938.0,363.0,801.0,0.45,19.0,76.0,0.25,344.0,725.0,0.47,0.46,195.0,254.0,0.77,37.0,105.0,142.0,301.0,73.0,18.0,217.0,238.0,940.0,,0.0
1983,30,2715,WSB,Washington Bullets,Ricky Sobers,"January 15, 1953",30.0,NBA,SG,41.0,39.0,1438.0,234.0,534.0,0.44,23.0,55.0,0.42,211.0,479.0,0.44,0.46,154.0,185.0,0.83,35.0,67.0,102.0,218.0,61.0,14.0,147.0,158.0,645.0,,0.0
1984,30,2715,WSB,Washington Bullets,Ricky Sobers,"January 15, 1953",31.0,NBA,SG,81.0,81.0,2624.0,508.0,1115.0,0.46,29.0,111.0,0.26,479.0,1004.0,0.48,0.47,221.0,264.0,0.84,51.0,128.0,179.0,377.0,117.0,17.0,222.0,278.0,1266.0,,0.0
1985,21,2715,SEA,Seattle Supersonics,Ricky Sobers,"January 15, 1953",32.0,NBA,SG,71.0,12.0,1490.0,280.0,628.0,0.45,8.0,28.0,0.29,272.0,600.0,0.45,0.45,132.0,162.0,0.82,27.0,76.0,103.0,252.0,49.0,9.0,158.0,156.0,700.0,,0.0
1986,21,2715,SEA,Seattle Supersonics,Ricky Sobers,"January 15, 1953",33.0,NBA,SG,78.0,0.0,1279.0,240.0,541.0,0.44,13.0,43.0,0.3,227.0,498.0,0.46,0.46,110.0,125.0,0.88,29.0,70.0,99.0,180.0,44.0,2.0,85.0,139.0,603.0,,0.0
