Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,20,2484,NYK,New York Knicks,21.0,NBA,PG,72.0,26.0,1544.0,7.9,19.3,0.41,2.0,5.0,0.4,5.9,14.3,0.41,5.2,6.9,0.75,1.9,3.8,5.7,5.0,2.0,0.0,3.9,6.9,22.9,,103.0,112.0
2007,20,2484,NYK,New York Knicks,22.0,NBA,PG,64.0,5.0,1356.0,8.9,20.4,0.43,3.2,8.3,0.39,5.6,12.1,0.46,4.2,5.4,0.78,2.1,3.8,5.9,3.5,2.0,0.2,2.8,6.2,25.2,,112.0,110.0
2008,20,2484,NYK,New York Knicks,23.0,NBA,PG,72.0,17.0,1883.0,9.2,21.8,0.42,2.7,8.1,0.33,6.5,13.6,0.48,4.3,5.5,0.79,1.4,4.8,6.2,5.9,1.7,0.0,2.9,5.2,25.4,,109.0,113.0
2009,20,2484,NYK,New York Knicks,24.0,NBA,PG,74.0,11.0,2209.0,10.1,23.1,0.44,2.8,8.7,0.32,7.3,14.4,0.5,5.6,6.7,0.84,2.2,4.3,6.5,6.8,2.1,0.1,3.1,4.6,28.6,,113.0,111.0
2010,31,2484,TOT,Total After Trade,25.0,NBA,PG,56.0,2.0,1115.0,9.9,22.8,0.44,4.0,10.3,0.39,5.9,12.5,0.47,2.3,3.1,0.75,1.3,3.8,5.1,7.5,2.3,0.2,3.4,5.4,26.2,,107.0,110.0
2010,20,2484,NYK,New York Knicks,25.0,NBA,PG,30.0,2.0,733.0,10.6,23.4,0.45,3.6,9.5,0.38,7.0,13.9,0.5,2.9,3.8,0.78,1.6,3.4,5.0,7.8,1.9,0.3,3.7,4.6,27.7,,109.0,113.0
2010,2,2484,BOS,Boston Celtics,25.0,NBA,PG,26.0,0.0,382.0,8.6,21.5,0.4,4.9,11.9,0.41,3.7,9.6,0.39,1.1,1.8,0.62,0.7,4.5,5.2,7.0,3.0,0.0,2.7,6.9,23.3,,104.0,104.0
2011,31,2484,TOT,Total After Trade,26.0,NBA,PG,59.0,11.0,1013.0,7.9,19.7,0.4,3.4,10.5,0.32,4.5,9.2,0.48,1.9,2.3,0.82,0.8,3.9,4.7,5.8,1.5,0.2,3.6,6.0,21.0,,96.0,104.0
2011,2,2484,BOS,Boston Celtics,26.0,NBA,PG,55.0,11.0,983.0,7.9,19.5,0.4,3.4,10.4,0.33,4.5,9.1,0.49,1.8,2.2,0.82,0.8,4.0,4.8,5.7,1.6,0.2,3.6,5.8,21.0,,96.0,104.0
2011,21,2484,OKC,Oklahoma City Thunder,26.0,NBA,PG,4.0,0.0,30.0,6.9,25.9,0.27,3.5,13.8,0.25,3.5,12.1,0.29,5.2,6.9,0.75,0.0,1.7,1.7,10.4,0.0,0.0,3.5,13.8,22.4,,90.0,115.0
2012,10,2484,GSW,Golden State Warriors,27.0,NBA,PG,51.0,9.0,1192.0,8.9,21.1,0.42,2.9,7.9,0.36,6.1,13.2,0.46,4.1,4.9,0.83,0.7,3.7,4.4,10.1,2.6,0.1,3.3,5.1,24.9,,110.0,110.0
2013,5,2484,CHI,Chicago Bulls,28.0,NBA,PG,82.0,23.0,2086.0,10.3,23.7,0.43,3.6,9.0,0.4,6.6,14.8,0.45,3.5,4.4,0.8,0.7,4.0,4.7,9.2,2.2,0.3,3.7,5.3,27.7,,108.0,105.0
2014,8,2484,DEN,Denver Nuggets,29.0,NBA,PG,44.0,1.0,866.0,9.3,21.6,0.43,3.3,8.7,0.38,6.0,12.9,0.46,4.0,4.8,0.84,1.2,3.4,4.6,6.3,2.0,0.2,3.3,5.2,25.8,,109.0,110.0
2015,31,2484,TOT,Total After Trade,30.0,NBA,PG,42.0,1.0,591.0,7.5,21.6,0.34,2.6,9.5,0.28,4.8,12.1,0.4,2.6,3.9,0.67,1.4,2.8,4.2,8.2,1.7,0.3,2.5,6.4,20.2,,97.0,111.0
2015,8,2484,DEN,Denver Nuggets,30.0,NBA,PG,33.0,1.0,465.0,7.6,21.9,0.35,2.6,9.9,0.26,5.0,12.0,0.42,2.8,4.3,0.65,1.5,2.7,4.2,8.3,1.5,0.3,2.4,7.3,20.6,,98.0,112.0
2015,13,2484,LAC,Los Angeles Clippers,30.0,NBA,PG,9.0,0.0,126.0,6.8,20.5,0.33,2.8,8.0,0.35,4.0,12.5,0.32,2.0,2.4,0.83,1.2,3.2,4.4,8.0,2.4,0.0,3.2,3.2,18.5,,93.0,108.0
2016,19,2484,NOP,New Orleans Pelicans,31.0,NBA,PG,2.0,1.0,23.0,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.6,2.2,0.0,0.0,10.8,0.0,,121.0,113.0
