Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",23.0,NBA,PF,71.0,1.0,930.0,6.3,13.2,0.47,0.0,0.1,0.0,6.3,13.1,0.48,3.3,4.6,0.71,6.8,10.4,17.2,3.5,1.6,1.6,2.8,6.8,15.8,110.0,100.0
2005,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",24.0,NBA,SF,30.0,8.0,552.0,7.4,17.1,0.44,0.2,0.5,0.4,7.2,16.6,0.44,3.4,5.0,0.68,4.0,8.8,12.8,2.3,1.2,1.6,3.7,6.2,18.5,93.0,106.0
2006,19,3071,NOK,New Orleans/Oklahoma City Hornets,David West,"August 29, 1980",25.0,NBA,PF,74.0,74.0,2526.0,11.3,22.1,0.51,0.1,0.2,0.27,11.3,21.9,0.51,4.3,5.0,0.84,3.6,8.1,11.7,2.0,1.3,1.4,2.2,4.6,27.0,112.0,106.0
2007,19,3071,NOK,New Orleans/Oklahoma City Hornets,David West,"August 29, 1980",26.0,NBA,PF,52.0,52.0,1900.0,10.6,22.2,0.48,0.2,0.7,0.32,10.3,21.5,0.48,5.2,6.4,0.82,3.5,8.3,11.9,3.2,1.2,1.1,2.7,4.0,26.6,110.0,106.0
2008,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",27.0,NBA,PF,76.0,76.0,2870.0,11.7,24.3,0.48,0.1,0.5,0.24,11.6,23.8,0.49,5.6,6.6,0.85,3.3,9.2,12.6,3.3,1.2,1.8,3.1,3.9,29.1,109.0,104.0
2009,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",28.0,NBA,PF,76.0,76.0,2982.0,11.2,23.7,0.47,0.1,0.5,0.24,11.1,23.2,0.48,6.7,7.6,0.88,2.9,8.9,11.8,3.2,0.9,1.2,3.0,3.8,29.2,109.0,107.0
2010,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",29.0,NBA,PF,81.0,81.0,2949.0,10.9,21.5,0.5,0.1,0.5,0.26,10.8,21.1,0.51,5.2,6.0,0.86,2.9,7.7,10.6,4.2,1.3,1.1,3.0,4.1,27.1,111.0,110.0
2011,19,3071,NOH,New Orleans Hornets,David West,"August 29, 1980",30.0,NBA,PF,70.0,70.0,2451.0,11.7,23.0,0.51,0.0,0.2,0.22,11.6,22.8,0.51,5.8,7.2,0.81,3.4,8.3,11.7,3.6,1.5,1.4,3.1,4.5,29.2,111.0,104.0
2012,12,3071,IND,Indiana Pacers,David West,"August 29, 1980",31.0,NBA,PF,66.0,66.0,1925.0,9.6,19.7,0.49,0.1,0.2,0.22,9.5,19.4,0.49,3.9,4.8,0.81,3.2,8.7,11.9,3.8,1.4,1.3,2.6,4.4,23.1,110.0,102.0
2013,12,3071,IND,Indiana Pacers,David West,"August 29, 1980",32.0,NBA,PF,73.0,73.0,2435.0,11.0,22.1,0.5,0.1,0.4,0.21,10.9,21.6,0.5,5.3,6.9,0.77,3.2,9.1,12.3,4.7,1.6,1.5,3.4,3.3,27.3,110.0,99.0
2014,12,3071,IND,Indiana Pacers,David West,"August 29, 1980",33.0,NBA,PF,80.0,80.0,2472.0,9.6,19.7,0.49,0.1,0.3,0.27,9.5,19.4,0.49,4.2,5.3,0.79,2.5,8.9,11.4,4.7,1.3,1.6,2.8,3.9,23.5,108.0,99.0
2015,12,3071,IND,Indiana Pacers,David West,"August 29, 1980",34.0,NBA,PF,66.0,66.0,1895.0,8.8,18.6,0.47,0.1,0.5,0.2,8.7,18.1,0.48,3.2,4.4,0.74,2.9,9.3,12.2,6.1,1.3,1.3,3.3,4.3,20.9,103.0,102.0
2016,27,3071,SAS,San Antonio Spurs,David West,"August 29, 1980",35.0,NBA,PF,78.0,19.0,1404.0,8.9,16.3,0.55,0.1,0.3,0.43,8.8,16.1,0.55,2.3,2.9,0.79,2.6,8.6,11.3,5.2,1.6,2.0,2.5,5.2,20.2,114.0,98.0
2017,10,3071,GSW,Golden State Warriors,David West,"August 29, 1980",36.0,NBA,C,68.0,0.0,854.0,7.6,14.2,0.54,0.2,0.5,0.38,7.4,13.7,0.54,2.4,3.2,0.77,2.6,8.8,11.4,8.5,2.4,2.7,4.4,5.9,17.8,109.0,100.0
2018,10,3071,GSW,Golden State Warriors,David West,"August 29, 1980",37.0,NBA,C,73.0,0.0,999.0,10.4,18.2,0.57,0.1,0.4,0.38,10.3,17.8,0.58,2.9,3.8,0.76,3.1,8.4,11.5,6.7,2.3,3.6,3.9,5.8,23.9,113.0,103.0
