SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2009,21,OKC,Kevin Durant,20,74,74,39.0,8.9,18.8,0.48,1.3,3.1,0.42,7.6,15.7,0.49,0.51,6.1,7.1,0.86,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3
2009,21,OKC,Jeff Green,22,78,78,36.8,6.1,13.7,0.45,1.2,3.2,0.39,4.9,10.5,0.46,0.49,3.1,3.9,0.79,1.5,5.1,6.7,2.0,1.0,0.4,2.2,2.6,16.5
2009,21,OKC,Russell Westbrook,20,82,65,32.5,5.3,13.4,0.4,0.4,1.6,0.27,4.9,11.8,0.42,0.41,4.3,5.2,0.82,2.2,2.7,4.9,5.3,1.3,0.2,3.3,2.3,15.3
2009,21,OKC,Thabo Sefolosha,24,23,22,31.2,3.2,7.6,0.42,0.4,1.6,0.24,2.8,6.0,0.46,0.44,1.7,2.1,0.83,1.2,4.0,5.2,2.0,1.7,1.1,1.2,2.3,8.5
2009,21,OKC,Desmond Mason,31,39,19,27.3,3.2,7.3,0.44,0.0,0.1,0.0,3.2,7.2,0.44,0.44,1.2,2.2,0.54,1.1,3.0,4.0,1.2,0.4,0.8,1.4,2.5,7.5
2009,21,OKC,Earl Watson,29,68,18,26.1,2.6,6.7,0.38,0.3,1.3,0.24,2.3,5.4,0.42,0.41,1.2,1.6,0.76,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6
2009,21,OKC,Nick Collison,28,71,40,25.8,3.4,6.0,0.57,0.0,0.0,0.0,3.4,6.0,0.57,0.57,1.4,1.9,0.72,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2
2009,21,OKC,Nenad Krstic,25,46,29,24.8,4.2,8.8,0.47,0.0,0.0,,4.2,8.8,0.47,0.47,1.4,1.7,0.8,1.8,3.7,5.5,0.6,0.5,1.1,1.0,2.5,9.7
2009,21,OKC,Shaun Livingston,23,8,1,23.8,3.5,6.5,0.54,0.0,0.0,,3.5,6.5,0.54,0.54,0.8,0.8,1.0,0.4,2.9,3.3,2.0,0.6,0.3,0.8,1.0,7.8
2009,21,OKC,Kyle Weaver,22,56,19,20.8,2.0,4.4,0.46,0.6,1.7,0.34,1.4,2.7,0.53,0.52,0.7,1.0,0.71,0.6,1.8,2.3,1.8,0.8,0.4,1.2,1.4,5.3
2009,21,OKC,Chris Wilcox,26,37,6,19.4,3.5,7.2,0.48,0.0,0.1,0.0,3.5,7.2,0.49,0.48,1.4,2.4,0.6,1.8,3.5,5.3,0.9,0.5,0.3,1.5,2.4,8.4
2009,21,OKC,Joe Smith,33,36,3,19.2,2.8,6.1,0.45,0.1,0.1,0.5,2.7,5.9,0.45,0.46,1.1,1.5,0.7,1.5,3.1,4.5,0.7,0.3,0.7,0.4,2.0,6.6
2009,21,OKC,D.J. White,22,7,0,18.6,3.7,7.1,0.52,0.0,0.0,,3.7,7.1,0.52,0.52,1.4,1.9,0.77,1.4,3.1,4.6,0.9,0.4,0.7,0.4,1.4,8.9
2009,21,OKC,Chucky Atkins,34,19,0,15.6,1.3,4.5,0.29,0.5,2.1,0.25,0.8,2.4,0.33,0.35,0.6,0.6,0.92,0.3,0.7,0.9,1.6,0.4,0.1,0.7,1.2,3.7
2009,21,OKC,Johan Petro,23,22,12,15.5,2.1,5.1,0.41,0.0,0.0,0.0,2.1,5.1,0.41,0.41,0.5,0.7,0.67,1.2,3.1,4.3,0.3,0.7,0.2,0.7,2.3,4.6
2009,21,OKC,Malik Rose,34,20,0,15.5,1.7,4.5,0.38,0.0,0.2,0.0,1.7,4.4,0.39,0.38,1.6,2.0,0.8,0.7,2.6,3.3,1.3,0.5,0.1,1.0,2.4,5.0
2009,21,OKC,Damien Wilkins,29,41,14,15.5,1.9,5.2,0.36,0.7,1.8,0.38,1.2,3.4,0.36,0.42,0.9,1.1,0.8,0.5,1.2,1.7,0.9,0.5,0.2,0.9,1.3,5.3
2009,21,OKC,Robert Swift,23,26,10,13.2,1.4,2.7,0.52,0.0,0.0,,1.4,2.7,0.52,0.52,0.5,0.6,0.75,0.8,2.6,3.4,0.3,0.2,0.7,0.3,1.9,3.3
2009,21,OKC,Mouhamed Sene,22,5,0,4.6,1.0,1.4,0.71,0.0,0.0,,1.0,1.4,0.71,0.71,1.4,1.8,0.78,0.6,1.2,1.8,0.0,0.2,0.4,0.6,0.4,3.4
2009,21,OKC,Steven Hill,23,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
