Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2020,6,992,CLE,Cleveland Cavaliers,Darius Garland,"January 26, 2000",20.0,NBA,SG,59,59,1824,7.5,18.6,0.4,2.8,7.9,0.36,4.7,10.7,0.43,1.7,1.9,0.88,0.7,2.2,3.0,6.1,1.1,0.1,4.0,2.5,19.4,96,119
2021,6,992,CLE,Cleveland Cavaliers,Darius Garland,"January 26, 2000",21.0,NBA,PG,22,19,714,9.7,21.6,0.45,2.5,6.4,0.4,7.1,15.2,0.47,1.9,2.1,0.9,0.7,2.6,3.3,8.0,1.6,0.2,3.8,3.6,23.9,104,118
