Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,10,198,GSW,Golden State Warriors,23.0,NBA,SG,61.0,0.0,267.0,5.8,15.6,0.37,1.3,4.6,0.29,4.4,11.1,0.4,3.6,5.9,0.61,0.7,2.3,3.0,3.0,2.3,0.5,2.4,3.6,16.6
2014,31,198,TOT,Total After Trade,24.0,NBA,SG,67.0,15.0,911.0,5.8,13.6,0.43,1.7,5.1,0.34,4.1,8.5,0.48,2.6,4.3,0.61,0.4,4.2,4.6,3.6,1.7,0.5,3.1,4.0,15.9
2014,10,198,GSW,Golden State Warriors,24.0,NBA,SG,44.0,0.0,268.0,4.8,13.0,0.37,1.3,5.2,0.26,3.5,7.8,0.45,2.6,4.8,0.53,0.7,4.7,5.4,2.7,1.6,0.8,3.8,5.6,13.6
2014,14,198,LAL,Los Angeles Lakers,24.0,NBA,SG,23.0,15.0,643.0,6.2,13.8,0.45,1.8,5.0,0.37,4.4,8.8,0.5,2.6,4.1,0.64,0.3,4.0,4.3,4.0,1.7,0.4,2.9,3.4,16.9
2015,1,198,ATL,Atlanta Hawks,25.0,NBA,SG,75.0,10.0,1324.0,3.8,9.0,0.43,1.3,3.6,0.36,2.5,5.4,0.47,1.6,2.7,0.6,0.6,5.5,6.0,2.1,1.4,0.9,2.0,3.5,10.6
2016,1,198,ATL,Atlanta Hawks,26.0,NBA,SF,75.0,68.0,2083.0,5.5,12.5,0.44,1.9,5.3,0.36,3.6,7.3,0.5,2.1,2.6,0.82,0.5,6.1,6.6,3.0,1.7,0.7,2.4,3.0,15.1
2017,1,198,ATL,Atlanta Hawks,27.0,NBA,SF,73.0,64.0,1963.0,5.4,13.2,0.41,1.7,4.9,0.35,3.7,8.3,0.45,2.2,3.1,0.71,0.8,3.4,4.2,3.2,1.7,1.0,2.3,3.0,14.7
2018,1,198,ATL,Atlanta Hawks,28.0,NBA,SG,65.0,65.0,1789.0,5.7,13.6,0.42,2.2,5.5,0.39,3.5,8.1,0.44,3.2,4.0,0.8,0.5,4.5,5.0,4.6,2.0,0.9,3.2,3.0,16.8
2019,1,198,ATL,Atlanta Hawks,29.0,NBA,SG,67.0,35.0,1643.0,6.1,15.1,0.4,2.1,6.6,0.32,4.0,8.6,0.46,2.8,3.8,0.73,0.8,4.9,5.7,3.3,2.0,0.9,2.7,3.7,17.1
2020,31,198,TOT,Total After Trade,30.0,NBA,SF,68.0,21.0,1688.0,4.3,11.4,0.38,1.8,5.2,0.34,2.5,6.2,0.4,2.4,3.1,0.77,0.6,5.7,6.3,2.0,1.6,0.9,1.9,4.2,12.7
2020,25,198,POR,Portland Trail Blazers,30.0,NBA,SF,43.0,21.0,1111.0,3.7,10.6,0.35,1.8,5.5,0.33,1.8,5.0,0.37,1.9,2.3,0.81,0.4,5.2,5.6,2.0,1.5,1.0,1.9,3.9,11.0
2020,26,198,SAC,Sacramento Kings,30.0,NBA,SF,25.0,0.0,577.0,5.4,13.0,0.42,1.7,4.6,0.38,3.7,8.4,0.44,3.4,4.7,0.73,0.9,6.7,7.6,2.0,1.8,0.6,1.9,4.7,16.0
2021,10,198,GSW,Golden State Warriors,31.0,NBA,SF,14.0,0.0,213.0,4.4,9.0,0.49,1.9,4.1,0.46,2.5,4.9,0.52,1.4,2.0,0.67,0.7,5.6,6.3,4.4,1.7,1.2,2.5,4.4,12.0
