Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,22,105,ORL,Orlando Magic,21.0,NBA,SG,4.0,0.0,47.0,3.8,12.3,0.31,0.0,0.0,,3.8,12.3,0.31,0.8,3.1,0.25,3.8,3.1,6.9,3.8,0.8,0.0,3.1,6.9,8.4
2008,14,105,LAL,Los Angeles Lakers,22.0,NBA,SF,8.0,0.0,45.0,5.6,9.6,0.58,0.8,3.2,0.25,4.8,6.4,0.75,1.6,3.2,0.5,2.4,6.4,8.8,0.8,0.8,0.8,0.8,5.6,13.6
2009,14,105,LAL,Los Angeles Lakers,23.0,NBA,SF,23.0,23.0,722.0,4.6,9.2,0.5,2.0,4.2,0.48,2.6,5.0,0.52,1.8,3.2,0.56,1.1,3.7,4.8,2.7,1.8,0.5,1.9,3.6,13.0
2011,19,105,NOH,New Orleans Hornets,25.0,NBA,SF,6.0,6.0,241.0,5.2,12.7,0.41,1.0,3.1,0.33,4.2,9.6,0.44,2.4,3.3,0.73,1.0,4.8,5.8,3.0,1.2,0.4,1.0,2.4,13.9
2014,30,105,WAS,Washington Wizards,28.0,NBA,SF,11.0,11.0,407.0,4.6,9.6,0.48,2.2,5.0,0.45,2.4,4.6,0.52,1.9,2.4,0.78,1.9,6.8,8.7,1.7,1.5,0.4,1.2,2.3,13.3
2015,11,105,HOU,Houston Rockets,29.0,NBA,SF,17.0,17.0,655.0,4.1,9.7,0.43,2.0,5.3,0.38,2.1,4.4,0.49,2.1,2.3,0.9,1.0,5.0,6.0,2.4,1.6,0.1,1.3,2.8,12.3
2016,11,105,HOU,Houston Rockets,30.0,NBA,SF,5.0,5.0,181.0,2.6,10.1,0.26,0.8,5.6,0.14,1.8,4.6,0.39,0.6,0.8,0.75,1.4,2.8,4.2,0.8,2.6,0.2,2.4,3.2,6.6
2017,11,105,HOU,Houston Rockets,31.0,NBA,SF,11.0,11.0,413.0,3.6,8.5,0.42,2.0,5.3,0.38,1.6,3.1,0.5,1.1,1.2,0.93,0.7,4.2,4.9,2.0,1.2,0.2,0.8,2.2,10.3
2018,11,105,HOU,Houston Rockets,32.0,NBA,SF,17.0,17.0,582.0,3.1,8.6,0.36,1.6,5.6,0.29,1.5,3.0,0.5,1.4,1.9,0.74,0.6,3.5,4.0,1.4,1.2,0.1,0.6,2.7,9.2
