SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2016,20,NYK,Carmelo Anthony,31,72,2530,20.3,0.53,0.24,0.31,4.3,19.5,12.0,21.9,1.3,1.1,10.6,29.7,,3.9,2.5,6.4,0.12,,3.8,-0.5,3.3,3.4
2016,20,NYK,Arron Afflalo,30,71,2371,10.9,0.53,0.3,0.16,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,,1.8,0.9,2.7,0.06,,-1.3,-1.6,-2.9,-0.5
2016,20,NYK,Robin Lopez,27,82,2219,17.6,0.57,0.0,0.24,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,,3.7,2.1,5.8,0.13,,0.4,-0.5,-0.2,1.0
2016,20,NYK,Kristaps PorziAAis,20,72,2047,17.7,0.52,0.27,0.27,7.1,20.7,14.0,7.9,1.3,5.0,10.9,24.6,,1.5,2.9,4.4,0.1,,0.6,0.3,0.9,1.5
2016,20,NYK,Langston Galloway,24,82,2033,11.7,0.49,0.38,0.19,2.3,13.0,7.7,15.7,1.9,0.8,8.7,15.6,,1.4,1.8,3.3,0.08,,-1.7,0.7,-1.0,0.5
2016,20,NYK,JosA CalderAn,34,72,2024,12.3,0.57,0.45,0.1,1.2,11.0,6.2,22.3,1.6,0.3,15.4,12.6,,2.7,1.4,4.0,0.1,,-0.8,0.1,-0.6,0.7
2016,20,NYK,Derrick Williams,24,80,1435,17.2,0.55,0.26,0.45,3.6,18.7,11.3,8.9,1.0,0.5,8.3,23.3,,2.4,1.2,3.6,0.12,,1.5,-1.2,0.3,0.8
2016,20,NYK,Lance Thomas,27,59,1313,10.4,0.56,0.28,0.31,2.9,8.0,5.4,6.4,0.9,0.4,11.6,16.9,,1.2,0.5,1.7,0.06,,-1.7,-1.5,-3.2,-0.4
2016,20,NYK,Jerian Grant,23,76,1265,11.2,0.48,0.26,0.32,2.0,10.2,6.2,21.8,2.0,0.6,16.3,19.0,,-0.2,1.0,0.8,0.03,,-2.8,-0.3,-3.1,-0.3
2016,20,NYK,Sasha VujaAiA,31,61,908,11.1,0.5,0.52,0.14,3.2,14.6,9.0,14.3,1.9,0.4,13.0,16.8,,0.3,0.8,1.1,0.06,,-1.5,0.3,-1.2,0.2
2016,20,NYK,Kyle O'Quinn,25,65,764,17.5,0.52,0.08,0.22,11.0,24.5,17.9,15.9,1.3,4.9,17.0,21.2,,0.5,1.2,1.6,0.1,,-1.0,1.4,0.4,0.5
2016,20,NYK,Kevin SAraphin,26,48,526,10.8,0.44,0.01,0.11,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,,-0.8,0.7,-0.2,-0.02,,-4.4,0.6,-3.8,-0.2
2016,20,NYK,Lou Amundson,33,29,204,6.7,0.4,0.0,0.51,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,,-0.3,0.2,-0.1,-0.01,,-6.7,-0.2,-6.9,-0.3
2016,20,NYK,Cleanthony Early,24,17,154,2.2,0.37,0.38,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,,-0.3,0.1,-0.2,-0.08,,-7.2,-1.5,-8.6,-0.3
2016,20,NYK,Thanasis Antetokounmpo,23,2,6,32.9,0.75,0.25,0.0,0.0,17.9,9.1,0.0,0.0,0.0,0.0,30.2,,0.0,0.0,0.0,0.29,,3.7,2.2,5.9,0.0
2016,20,NYK,Jimmer Fredette,26,2,5,47.4,1.09,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,38.0,,0.1,0.0,0.1,0.51,,19.1,3.5,22.6,0.0
