PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Anthony Davis,22,61,2164,25.0,0.5589999999999999,0.095,0.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,,4.4,2.8,7.2,0.16,,3.6,0.4,3.9,3.2
Ryan Anderson,27,66,2008,17.2,0.546,0.385,0.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,,3.1,0.8,3.9,0.092,,2.2,-2.4,-0.2,0.9
Dante Cunningham,28,80,1971,8.6,0.54,0.42200000000000004,0.19899999999999998,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,,1.5,0.7,2.1,0.052000000000000005,,-2.3,-0.5,-2.8,-0.4
Jrue Holiday,25,65,1831,19.7,0.529,0.27699999999999997,0.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,,2.2,1.2,3.4,0.08900000000000001,,2.7,-0.6,2.1,1.9
Alonzo Gee,28,73,1632,8.4,0.5720000000000001,0.235,0.259,3.9,13.0,8.3,6.2,1.9,0.7,16.2,9.2,,1.0,0.9,1.9,0.055999999999999994,,-3.2,0.6,-2.6,-0.2
Eric Gordon,27,45,1481,13.5,0.565,0.5329999999999999,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,,1.7,0.4,2.1,0.069,,0.9,-1.0,-0.1,0.7
Toney Douglas,29,61,1262,14.7,0.5429999999999999,0.456,0.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,,1.6,0.9,2.5,0.094,,-0.4,0.4,0.0,0.6
Norris Cole,27,45,1198,10.8,0.465,0.21100000000000002,0.134,0.9,13.5,7.0,22.0,1.5,0.3,12.8,21.7,,-0.6,0.5,-0.1,-0.004,,-2.9,-0.9,-3.8,-0.5
James Ennis,29,68,1178,11.0,0.551,0.0,0.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,,0.7,1.0,1.7,0.07,,-2.8,-1.0,-3.8,-0.5
Alexis Ajinça,27,59,861,13.8,0.514,0.003,0.19699999999999998,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,,0.2,0.9,1.0,0.057999999999999996,,-3.4,-0.6,-4.0,-0.4
Luke Babbitt,26,47,845,11.6,0.526,0.377,0.17300000000000001,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,,0.8,0.3,1.1,0.064,,-1.0,-1.5,-2.5,-0.1
Tyreke Evans,26,25,765,17.9,0.534,0.271,0.29600000000000004,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,,0.8,0.6,1.4,0.087,,1.8,-0.1,1.7,0.7
Ish Smith,27,27,617,16.3,0.484,0.145,0.18899999999999997,2.4,14.5,8.3,39.1,1.9,0.8,15.4,20.9,,0.5,0.4,0.9,0.07,,0.9,-0.5,0.3,0.4
Kendrick Perkins,31,37,542,6.0,0.529,0.0,0.33299999999999996,4.9,21.8,13.1,7.9,1.0,1.7,32.3,10.4,,-0.4,0.4,-0.1,-0.006999999999999999,,-5.2,0.2,-5.0,-0.4
Tim Frazier,25,16,469,19.1,0.539,0.183,0.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22.0,,0.9,0.3,1.2,0.128,,1.3,-0.6,0.8,0.3
Jordan Hamilton,25,11,304,12.4,0.499,0.38799999999999996,0.18100000000000002,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,,0.0,0.2,0.2,0.03,,-1.6,-1.7,-3.3,-0.1
James Ennis,25,9,282,18.1,0.647,0.5,0.24,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20.0,,0.7,0.1,0.8,0.139,,2.7,-1.5,1.2,0.2
Bryce Dejean-Jones,23,14,279,9.6,0.505,0.46399999999999997,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,,0.0,0.2,0.2,0.033,,-2.5,0.0,-2.5,0.0
Orlando Johnson,26,5,54,-2.1,0.28,0.294,0.11800000000000001,2.0,10.6,6.2,5.1,0.9,0.0,14.4,17.1,,-0.2,0.0,-0.2,-0.185,,-9.3,-4.1,-13.4,-0.2
Nate Robinson,31,2,23,2.6,0.0,1.0,0.0,0.0,0.0,0.0,21.8,2.2,0.0,0.0,1.9,,0.0,0.0,0.0,0.038,,-6.6,2.0,-4.6,0.0
Jimmer Fredette,26,4,13,-1.6,0.25,0.25,0.0,0.0,0.0,0.0,10.7,3.8,0.0,20.0,17.0,,-0.1,0.0,-0.1,-0.198,,-10.5,-1.7,-12.3,0.0
