Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1996.0,5.0,3067,CHI,Chicago Bulls,Bill Wennington,32.0,18.0,0.0,169.0,8.5,16.4,0.52,0.0,0.3,0.0,8.5,16.0,0.53,0.7,1.3,0.5,3.6,6.2,9.8,2.9,1.3,0.3,1.6,9.8,17.7,113.0,102.0
1996.0,5.0,2494,CHI,Chicago Bulls,Dennis Rodman,34.0,18.0,15.0,620.0,4.5,9.2,0.48,0.0,0.0,,4.5,9.2,0.48,3.1,5.3,0.59,8.7,13.3,22.0,3.3,1.2,0.7,3.7,6.8,12.0,108.0,97.0
1996.0,5.0,832,CHI,Chicago Bulls,James Edwards,40.0,6.0,0.0,28.0,7.9,17.8,0.44,0.0,0.0,,7.9,17.8,0.44,5.9,7.9,0.75,0.0,7.9,7.9,0.0,0.0,0.0,2.0,19.7,21.7,105.0,103.0
1996.0,5.0,2540,CHI,Chicago Bulls,John Salley,31.0,16.0,0.0,85.0,3.9,7.2,0.55,0.0,0.0,,3.9,7.2,0.55,1.3,4.6,0.29,2.6,4.6,7.2,3.9,0.7,1.3,2.6,16.3,9.1,97.0,103.0
1996.0,5.0,417,CHI,Chicago Bulls,Jud Buechler,27.0,17.0,0.0,127.0,7.8,16.5,0.47,3.5,9.1,0.38,4.4,7.4,0.59,0.9,1.7,0.5,0.9,3.5,4.4,2.6,3.0,0.0,3.5,5.7,20.0,105.0,100.0
1996.0,5.0,1772,CHI,Chicago Bulls,Luc Longley,27.0,18.0,18.0,439.0,7.7,16.4,0.47,0.0,0.0,,7.7,16.4,0.47,3.5,4.7,0.76,4.3,6.0,10.3,3.5,0.9,3.1,4.8,10.5,18.9,98.0,100.0
1996.0,5.0,1567,CHI,Chicago Bulls,Michael Jordan,32.0,18.0,18.0,733.0,14.1,30.7,0.46,1.9,4.7,0.4,12.2,26.0,0.47,11.5,14.1,0.82,2.3,4.4,6.7,5.6,2.5,0.5,3.2,3.7,41.6,123.0,101.0
1996.0,5.0,394,CHI,Chicago Bulls,Randy Brown,27.0,16.0,0.0,112.0,7.9,13.8,0.57,1.5,3.0,0.5,6.4,10.9,0.59,4.4,5.9,0.75,1.5,3.5,4.9,3.5,2.5,0.5,3.5,8.9,21.7,119.0,101.0
1996.0,5.0,1191,CHI,Chicago Bulls,Ron Harper,32.0,18.0,16.0,494.0,6.4,15.0,0.42,1.7,5.3,0.32,4.7,9.7,0.48,3.2,4.7,0.69,2.9,4.6,7.5,5.0,2.8,0.8,2.0,4.3,17.7,116.0,99.0
1996.0,5.0,2313,CHI,Chicago Bulls,Scottie Pippen,30.0,18.0,18.0,742.0,8.3,21.4,0.39,2.2,7.8,0.29,6.1,13.6,0.45,3.8,6.0,0.64,4.6,6.8,11.4,8.0,3.5,1.2,3.1,3.8,22.7,111.0,96.0
1996.0,5.0,1598,CHI,Chicago Bulls,Steve Kerr,30.0,18.0,0.0,357.0,6.0,13.5,0.45,2.6,8.2,0.32,3.4,5.3,0.65,4.2,4.8,0.87,0.5,2.3,2.8,4.8,2.2,0.0,2.0,3.3,18.9,126.0,103.0
1996.0,5.0,1661,CHI,Chicago Bulls,Toni Kukoc,27.0,15.0,5.0,439.0,7.4,19.0,0.39,1.6,8.6,0.19,5.8,10.5,0.55,3.9,4.7,0.84,2.4,5.5,7.9,7.3,1.8,0.5,3.3,4.2,20.4,108.0,101.0
