PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Mitch Richmond,29,82,3172,17.2,0.551,0.28300000000000003,0.297,2.6,10.4,6.6,17.8,1.5,0.7,12.1,27.0,,4.9,3.1,8.0,0.12,,2.4,-0.3,2.1,3.2
Walt Williams,24,77,2739,15.0,0.544,0.297,0.365,4.3,10.2,7.3,19.3,2.3,1.7,17.3,22.7,,1.6,3.4,5.1,0.08900000000000001,,0.6,1.3,1.8,2.7
Olden Polynice,30,81,2534,14.7,0.565,0.001,0.281,13.0,20.2,16.7,4.0,1.0,1.5,12.7,15.6,,3.3,3.4,6.7,0.126,,-0.2,-0.5,-0.7,0.8
Spud Webb,31,76,2458,13.7,0.552,0.21,0.35100000000000003,1.4,6.8,4.1,29.8,1.6,0.2,18.9,17.7,,3.1,2.0,5.1,0.099,,0.2,-0.5,-0.3,1.1
Brian Grant,22,80,2289,16.5,0.546,0.005,0.449,10.7,19.5,15.2,7.4,1.1,3.8,14.4,22.0,,1.9,3.4,5.3,0.11199999999999999,,-0.8,0.6,-0.2,1.0
Michael Smith,22,82,1736,13.5,0.544,0.005,0.645,11.9,20.6,16.3,6.1,1.8,2.1,16.9,16.1,,0.9,2.8,3.7,0.10099999999999999,,-1.7,0.9,-0.9,0.5
Bobby Hurley,23,68,1105,7.7,0.449,0.268,0.268,1.5,5.8,3.7,30.6,1.4,0.0,25.7,17.2,,-1.1,0.8,-0.3,-0.013999999999999999,,-3.1,-1.5,-4.6,-0.7
Randy Brown,26,67,1086,11.8,0.491,0.16399999999999998,0.28600000000000003,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,,-0.3,1.9,1.6,0.071,,-3.7,4.2,0.4,0.6
Lionel Simmons,26,58,1064,10.0,0.469,0.051,0.26899999999999996,6.8,14.5,10.7,13.1,1.4,1.6,16.7,17.5,,-0.4,1.3,0.9,0.039,,-2.7,0.5,-2.2,0.0
Duane Causwell,26,58,820,11.4,0.55,0.006999999999999999,0.667,8.3,16.3,12.4,2.7,0.9,7.3,14.8,12.1,,0.5,1.3,1.8,0.105,,-3.9,2.5,-1.4,0.1
Alaa Abdelnaby,26,51,476,14.1,0.54,0.009000000000000001,0.159,8.5,17.3,13.0,5.3,1.6,1.9,14.5,25.7,,-0.1,0.7,0.6,0.057999999999999996,,-3.6,0.5,-3.1,-0.1
Henry Turner,28,30,149,12.6,0.47,0.08800000000000001,0.614,13.6,8.4,11.0,7.7,2.8,0.5,14.2,25.2,,-0.1,0.2,0.1,0.038,,-2.9,-1.3,-4.2,-0.1
Trevor Wilson,26,15,147,12.8,0.509,0.0,0.35,8.1,12.5,10.3,12.8,1.4,1.0,11.5,15.8,,0.2,0.2,0.3,0.10300000000000001,,-0.3,0.8,0.4,0.1
Doug Lee,30,22,75,18.1,0.628,0.72,0.84,0.0,7.6,3.9,10.4,4.2,3.0,12.7,23.3,,0.2,0.1,0.4,0.22899999999999998,,0.6,4.0,4.6,0.1
Derrick Phelps,22,3,5,-17.3,0.0,0.0,2.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,16.7,,0.0,0.0,0.0,-0.33899999999999997,,-23.6,-4.3,-27.9,0.0
