Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,32.0,NBA,C,82.0,,3143.0,835.0,1383.0,0.6,0.0,1.0,0.0,835.0,1382.0,0.6,0.6,364.0,476.0,0.76,190.0,696.0,886.0,371.0,81.0,280.0,297.0,216.0,2034.0,2.0
1981,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,33.0,NBA,C,80.0,,2976.0,836.0,1457.0,0.57,0.0,1.0,0.0,836.0,1456.0,0.57,0.57,423.0,552.0,0.77,197.0,624.0,821.0,272.0,59.0,228.0,249.0,244.0,2095.0,0.0
1982,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,34.0,NBA,C,76.0,76.0,2677.0,753.0,1301.0,0.58,0.0,3.0,0.0,753.0,1298.0,0.58,0.58,312.0,442.0,0.71,172.0,487.0,659.0,225.0,63.0,207.0,230.0,224.0,1818.0,1.0
1983,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,35.0,NBA,C,79.0,79.0,2554.0,722.0,1228.0,0.59,0.0,2.0,0.0,722.0,1226.0,0.59,0.59,278.0,371.0,0.75,167.0,425.0,592.0,200.0,61.0,170.0,200.0,220.0,1722.0,0.0
1984,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,36.0,NBA,C,80.0,80.0,2622.0,716.0,1238.0,0.58,0.0,1.0,0.0,716.0,1237.0,0.58,0.58,285.0,394.0,0.72,169.0,418.0,587.0,211.0,55.0,143.0,221.0,211.0,1717.0,0.0
1985,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,37.0,NBA,C,79.0,79.0,2630.0,723.0,1207.0,0.6,0.0,1.0,0.0,723.0,1206.0,0.6,0.6,289.0,395.0,0.73,162.0,460.0,622.0,249.0,63.0,162.0,197.0,238.0,1735.0,0.0
1986,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,38.0,NBA,C,79.0,79.0,2629.0,755.0,1338.0,0.56,0.0,2.0,0.0,755.0,1336.0,0.56,0.56,336.0,439.0,0.76,133.0,345.0,478.0,280.0,67.0,130.0,203.0,248.0,1846.0,0.0
1987,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,39.0,NBA,C,78.0,78.0,2441.0,560.0,993.0,0.56,1.0,3.0,0.33,559.0,990.0,0.56,0.56,245.0,343.0,0.71,152.0,371.0,523.0,203.0,49.0,97.0,186.0,245.0,1366.0,0.0
1988,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,40.0,NBA,C,80.0,80.0,2308.0,480.0,903.0,0.53,0.0,1.0,0.0,480.0,902.0,0.53,0.53,205.0,269.0,0.76,118.0,360.0,478.0,135.0,48.0,92.0,159.0,216.0,1165.0,0.0
1989,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,1947-04-16,41.0,NBA,C,74.0,74.0,1695.0,313.0,659.0,0.48,0.0,3.0,0.0,313.0,656.0,0.48,0.48,122.0,165.0,0.74,103.0,231.0,334.0,74.0,38.0,85.0,95.0,196.0,748.0,0.0
