Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,17,644,MIL,Milwaukee Bucks,23.0,NBA,PF,8.0,311.0,22.6,0.63,0.01,0.39,8.4,18.0,13.4,11.2,1.9,1.3,13.0,26.7,,0.9,0.3,1.2,0.19,,4.5,1.1,5.7,0.6
1986,17,644,MIL,Milwaukee Bucks,24.0,NBA,PF,14.0,510.0,18.8,0.54,0.0,0.24,7.5,24.4,15.9,13.2,1.9,1.9,12.2,26.0,,0.4,0.6,1.0,0.1,,2.2,0.9,3.1,0.7
1987,17,644,MIL,Milwaukee Bucks,25.0,NBA,PF,12.0,443.0,18.4,0.53,0.0,0.39,7.3,18.5,12.6,9.7,1.3,1.8,5.6,24.8,,0.7,0.3,1.0,0.11,,2.5,-0.3,2.2,0.5
1988,17,644,MIL,Milwaukee Bucks,26.0,NBA,PF,5.0,193.0,22.6,0.6,0.0,0.49,6.9,16.6,11.6,11.8,2.3,1.0,10.0,26.2,,0.5,0.2,0.7,0.16,,3.6,1.3,4.9,0.3
1989,17,644,MIL,Milwaukee Bucks,27.0,NBA,SF,5.0,124.0,15.5,0.42,0.01,0.23,18.9,13.9,16.4,10.5,1.4,0.0,5.0,31.3,,0.0,0.0,0.0,0.01,,0.2,-5.0,-4.8,-0.1
1990,27,644,SAS,San Antonio Spurs,28.0,NBA,PF,10.0,375.0,20.1,0.57,0.03,0.27,9.2,17.4,13.4,8.5,0.9,0.7,8.0,25.0,,0.9,0.5,1.4,0.18,,3.3,-0.3,3.0,0.5
1991,27,644,SAS,San Antonio Spurs,29.0,NBA,PF,4.0,124.0,13.6,0.52,0.02,0.37,13.2,22.4,17.7,5.0,1.1,1.1,13.7,22.1,,0.0,0.1,0.1,0.03,,-0.6,-1.1,-1.7,0.0
1992,27,644,SAS,San Antonio Spurs,30.0,NBA,PF,3.0,122.0,22.9,0.52,0.02,0.3,14.2,19.7,16.8,10.0,1.7,2.0,8.6,28.8,,0.2,0.0,0.2,0.09,,2.9,-1.8,1.1,0.1
1993,27,644,SAS,San Antonio Spurs,31.0,NBA,PF,10.0,138.0,12.3,0.46,0.01,0.11,14.6,17.6,16.2,6.2,1.1,0.5,9.8,26.2,,-0.1,0.2,0.1,0.04,,-3.1,-1.4,-4.5,-0.1
1994,27,644,SAS,San Antonio Spurs,32.0,NBA,PF,4.0,72.0,24.0,0.59,0.0,0.55,14.2,25.5,19.3,5.1,3.8,2.8,12.8,19.5,,0.2,0.1,0.3,0.21,,1.9,3.3,5.2,0.1
1995,27,644,SAS,San Antonio Spurs,33.0,NBA,PF,15.0,135.0,12.2,0.47,0.02,0.62,10.4,15.6,13.1,5.0,2.0,0.6,10.3,22.9,,0.0,0.3,0.3,0.1,,-4.4,0.4,-4.0,-0.1
1997,21,644,SEA,Seattle Supersonics,35.0,NBA,PF,12.0,292.0,14.5,0.52,0.0,0.26,10.8,17.7,14.2,8.0,2.0,1.9,12.0,17.9,,0.3,0.3,0.6,0.1,,-0.9,0.3,-0.6,0.1
1998,20,644,NYK,New York Knicks,36.0,NBA,PF,8.0,120.0,9.4,0.43,0.0,0.24,11.4,25.6,18.4,7.7,1.8,1.5,15.7,17.9,,-0.1,0.2,0.1,0.02,,-4.4,0.9,-3.4,0.0
