SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2011,24,PHO,Channing Frye,27,77,2541,12.8,0.56,0.53,0.13,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,,2.7,2.1,4.7,0.09,,-0.3,0.0,-0.3,1.1
2011,24,PHO,Steve Nash,36,75,2497,20.8,0.6,0.25,0.31,1.8,10.2,6.0,53.1,1.0,0.1,22.4,21.4,,7.3,0.7,7.9,0.15,,4.7,-1.5,3.2,3.3
2011,24,PHO,Grant Hill,38,80,2409,14.7,0.56,0.14,0.31,3.7,12.5,8.1,13.0,1.4,1.1,12.5,20.1,,3.1,1.3,4.4,0.09,,-0.2,-0.3,-0.5,0.9
2011,24,PHO,Jared Dudley,25,82,2140,15.6,0.6,0.4,0.35,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,,4.2,1.4,5.6,0.13,,1.5,0.2,1.8,2.0
2011,24,PHO,Marcin Gortat,26,55,1636,18.8,0.6,0.01,0.34,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,,3.2,1.9,5.1,0.15,,0.7,0.3,1.0,1.2
2011,24,PHO,Hakim Warrick,28,80,1416,16.5,0.58,0.02,0.66,7.2,17.0,12.1,7.6,1.1,0.5,12.1,20.9,,2.6,0.8,3.4,0.12,,0.1,-1.0,-1.0,0.3
2011,24,PHO,Vince Carter,34,51,1387,14.2,0.52,0.39,0.16,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,,0.9,0.8,1.7,0.06,,0.0,-0.4,-0.4,0.6
2011,24,PHO,Robin Lopez,22,67,991,13.9,0.54,0.0,0.28,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,,0.8,0.8,1.5,0.07,,-3.1,-1.0,-4.1,-0.5
2011,24,PHO,Josh Childress,27,54,894,13.0,0.57,0.08,0.28,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,,0.8,0.6,1.4,0.08,,-0.6,0.1,-0.5,0.3
2011,24,PHO,Goran DragiA,24,48,856,11.2,0.49,0.32,0.31,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24.0,,-0.7,0.5,-0.2,-0.01,,-2.3,-1.2,-3.5,-0.3
2011,24,PHO,Jason Richardson,30,25,796,19.1,0.57,0.38,0.18,4.8,11.3,8.0,7.9,1.7,0.3,6.7,25.5,,1.5,0.4,1.9,0.12,,3.2,-1.4,1.7,0.7
2011,24,PHO,MickaAl PiAtrus,28,38,689,10.8,0.52,0.6,0.2,1.5,11.2,6.4,5.0,1.4,1.9,8.4,19.5,,0.1,0.4,0.6,0.04,,-1.1,-0.1,-1.2,0.1
2011,24,PHO,Hedo TArkoAYlu,31,25,630,13.1,0.57,0.5,0.19,3.7,14.7,9.2,13.7,1.5,1.6,12.9,17.2,,0.8,0.4,1.2,0.09,,0.5,0.3,0.8,0.4
2011,24,PHO,Aaron Brooks,26,25,473,15.6,0.53,0.34,0.28,2.2,4.4,3.3,35.3,1.4,0.2,16.4,25.7,,0.6,0.1,0.7,0.07,,1.3,-2.4,-1.1,0.1
2011,24,PHO,Zabian Dowdell,26,24,292,11.7,0.46,0.08,0.14,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,,-0.4,0.2,-0.1,-0.02,,-3.9,0.2,-3.6,-0.1
2011,24,PHO,Earl Barron,29,12,183,1.5,0.3,0.0,0.39,10.1,15.2,12.6,3.0,1.7,1.6,15.5,17.5,,-0.5,0.1,-0.4,-0.11,,-9.1,-2.4,-11.5,-0.4
2011,24,PHO,Garret Siler,24,21,101,13.5,0.55,0.0,0.71,18.3,13.7,16.0,4.7,0.5,2.9,19.7,22.6,,0.1,0.1,0.1,0.05,,-3.5,-2.3,-5.8,-0.1
2011,24,PHO,Earl Clark,23,9,72,11.3,0.41,0.0,0.32,6.4,20.9,13.6,8.7,0.7,3.1,5.3,23.4,,-0.1,0.1,0.0,-0.01,,-1.8,-1.5,-3.3,0.0
2011,24,PHO,Gani Lawal,22,1,2,-9.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.01,,-16.9,1.9,-15.0,0.0
