PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Boris Diaw,28,82,2778,13.9,0.5579999999999999,0.292,0.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,,2.4,2.3,4.8,0.08199999999999999,,0.3,0.3,0.6,1.8
D.J. Augustin,23,82,2757,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,,4.9,1.3,6.2,0.10800000000000001,,1.7,-1.6,0.1,1.5
Stephen Jackson,32,67,2405,14.6,0.52,0.33899999999999997,0.28800000000000003,2.7,12.7,7.7,18.4,1.8,0.9,14.9,27.4,,-0.2,2.1,1.9,0.039,,0.2,-0.7,-0.5,0.9
Gerald Wallace,28,48,1872,15.0,0.53,0.182,0.488,4.6,21.0,12.7,10.5,1.7,2.1,12.4,20.2,,1.3,2.3,3.6,0.092,,-0.3,0.7,0.4,1.1
Kwame Brown,28,66,1714,12.8,0.55,0.0,0.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,,1.8,1.7,3.5,0.09699999999999999,,-1.9,-0.9,-2.8,-0.3
Gerald Henderson,23,68,1661,13.2,0.509,0.063,0.28600000000000003,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,,0.9,1.4,2.4,0.068,,-1.6,-0.2,-1.8,0.1
Shaun Livingston,25,73,1261,14.3,0.53,0.01,0.315,2.8,11.6,7.2,22.5,2.0,1.9,16.3,20.1,,0.7,1.2,1.9,0.073,,-1.0,1.0,0.0,0.7
Tyrus Thomas,24,41,861,18.2,0.536,0.009000000000000001,0.41100000000000003,9.1,22.5,15.8,6.2,1.9,6.2,14.3,24.9,,0.4,1.5,1.8,0.10300000000000001,,-1.8,1.2,-0.6,0.3
Nazr Mohammed,33,51,851,15.9,0.52,0.003,0.278,13.3,22.6,17.9,3.7,0.9,4.4,12.5,22.4,,0.3,1.1,1.4,0.08,,-2.4,-0.8,-3.2,-0.3
Dominic McGuire,25,52,760,10.4,0.43700000000000006,0.011000000000000001,0.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,,0.1,0.9,0.9,0.059000000000000004,,-3.3,0.3,-2.9,-0.2
Matt Carroll,30,54,582,12.2,0.53,0.231,0.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,,0.3,0.5,0.8,0.062,,-1.9,-0.8,-2.7,-0.1
Dante Cunningham,23,22,529,13.1,0.525,0.05,0.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,,0.2,0.5,0.7,0.065,,-1.8,-1.1,-2.8,-0.1
Derrick Brown,23,41,488,12.4,0.565,0.053,0.41600000000000004,7.9,13.0,10.4,9.9,1.8,1.3,17.3,15.6,,0.3,0.4,0.8,0.07400000000000001,,-1.7,0.0,-1.6,0.0
D.J. White,24,24,466,17.7,0.5710000000000001,0.013000000000000001,0.35100000000000003,8.0,19.6,13.8,5.8,0.7,2.1,3.8,18.6,,1.1,0.4,1.6,0.161,,1.0,-0.9,0.1,0.2
Eduardo Nájera,34,31,372,5.5,0.449,0.47200000000000003,0.153,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,,-0.1,0.3,0.2,0.02,,-4.5,0.9,-3.6,-0.2
DeSagana Diop,29,16,181,5.4,0.34700000000000003,0.0,0.45799999999999996,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,,-0.3,0.3,-0.1,-0.016,,-6.7,1.8,-4.9,-0.1
Garrett Temple,24,12,126,6.4,0.406,0.619,0.262,0.0,14.5,7.2,30.2,3.8,2.6,29.9,24.9,,-0.5,0.2,-0.3,-0.11900000000000001,,-6.2,-0.4,-6.6,-0.1
Joel Przybilla,31,5,74,0.3,0.38299999999999995,0.0,0.4,14.6,24.7,19.6,0.0,0.0,1.1,37.3,11.9,,-0.2,0.1,-0.1,-0.07400000000000001,,-9.9,-1.9,-11.8,-0.2
Sherron Collins,23,20,66,3.6,0.33399999999999996,0.4,0.04,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,,-0.2,0.0,-0.2,-0.121,,-6.0,-2.1,-8.0,-0.1
