Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2012,26,SAC,Sacramento Kings,22,44,0.33,5th of 5,-4.95,94.7,3.4,103.8,-0.8,109.8,5.2,,"P. Westphal (2-5), K. Smart (20-39)"
