PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Julius Erving,31,21,,780,10.5,20.3,0.519,0.1,0.4,0.16699999999999998,10.5,20.0,0.525,7.8,10.4,0.752,3.6,6.2,9.8,6.2,2.3,2.3,4.2,3.5,28.9,,114,104
Maurice Cheeks,25,21,,765,8.0,17.0,0.47200000000000003,0.1,0.6,0.111,7.9,16.4,0.484,3.2,4.2,0.769,1.0,3.0,4.0,11.0,3.1,0.4,3.1,3.7,19.3,,110,106
Andrew Toney,24,21,,707,12.8,25.3,0.507,0.3,1.0,0.33299999999999996,12.5,24.2,0.514,5.7,7.1,0.7959999999999999,1.4,2.1,3.5,7.1,1.2,0.1,4.6,6.0,31.7,,108,111
Caldwell Jones,31,21,,679,5.3,11.5,0.46299999999999997,0.0,0.0,,5.3,11.5,0.46299999999999997,2.5,3.0,0.8540000000000001,3.8,9.9,13.6,1.4,0.8,2.9,2.1,5.6,13.2,,106,103
Bobby Jones,30,21,,589,7.8,14.5,0.54,0.0,0.0,,7.8,14.5,0.54,5.7,6.7,0.84,3.1,5.2,8.2,4.3,1.2,1.8,2.7,5.7,21.3,,120,107
Darryl Dawkins,25,21,,460,10.5,18.9,0.556,0.0,0.0,,10.5,18.9,0.556,3.5,5.3,0.66,2.4,8.0,10.4,1.2,0.7,3.7,4.0,10.0,24.6,,102,104
Clint Richardson,25,21,,415,5.5,12.3,0.452,0.0,0.0,,5.5,12.3,0.452,2.0,3.5,0.5670000000000001,3.4,4.7,8.1,4.7,1.5,0.6,2.5,5.7,13.1,,101,108
Mike Bantom,30,21,,399,4.4,11.2,0.396,0.0,0.0,,4.4,11.2,0.396,2.3,5.2,0.452,4.8,4.7,9.4,2.9,1.8,1.1,2.9,7.4,11.2,,90,106
Lionel Hollins,28,8,,114,6.4,21.0,0.306,0.0,0.4,0.0,6.4,20.6,0.313,1.7,2.6,0.667,0.4,3.4,3.9,10.7,3.9,0.4,5.6,4.7,14.6,,74,104
Earl Cureton,24,12,,75,8.5,26.8,0.317,0.0,0.7,0.0,8.5,26.1,0.325,3.9,5.9,0.667,7.8,9.1,17.0,1.3,0.7,0.7,3.3,7.8,20.9,,85,105
Steve Mix,34,7,,50,11.8,21.5,0.545,1.0,1.0,1.0,10.8,20.6,0.524,4.9,6.9,0.7140000000000001,3.9,6.9,10.8,5.9,0.0,0.0,3.9,4.9,29.4,,116,109
Franklin Edwards,22,9,,32,18.4,30.6,0.6,1.5,1.5,1.0,16.8,29.1,0.579,12.2,13.8,0.889,3.1,4.6,7.7,7.7,4.6,0.0,3.1,0.0,50.5,,137,102
