PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
George Gervin,29,9,,373,13.0,28.8,0.452,0.0,0.4,0.0,13.0,28.4,0.45799999999999996,7.5,9.0,0.831,2.4,5.9,8.3,5.2,1.3,0.5,3.9,4.5,33.5,,106,110
Mike Mitchell,26,9,,365,11.6,21.8,0.5329999999999999,0.0,0.0,,11.6,21.8,0.5329999999999999,5.6,7.4,0.754,3.6,5.8,9.4,0.9,0.6,0.1,3.1,2.8,28.8,,112,112
Mark Olberding,25,9,,328,7.6,17.2,0.442,0.0,0.1,0.0,7.6,17.1,0.445,3.7,4.5,0.8390000000000001,2.9,5.5,8.3,4.6,1.3,0.9,3.9,5.6,19.0,,98,110
Johnny Moore,23,9,,292,6.3,13.2,0.47600000000000003,0.0,0.5,0.0,6.3,12.8,0.494,2.6,4.4,0.593,1.5,3.6,5.0,15.0,2.4,1.0,2.4,6.1,15.2,,116,109
Dave Corzine,25,9,,258,9.0,19.4,0.462,0.0,0.0,,9.0,19.4,0.462,4.4,6.2,0.706,6.9,8.6,15.5,3.1,1.1,1.6,3.7,5.5,22.3,,104,108
Mike Bratz,26,9,,180,3.9,13.6,0.28800000000000003,1.3,4.7,0.278,2.6,8.9,0.294,2.1,2.6,0.8,0.5,3.1,3.7,12.6,2.4,0.0,3.1,5.2,11.3,,94,110
George Johnson,33,9,,175,1.1,2.2,0.5,0.0,0.0,,1.1,2.2,0.5,0.8,1.3,0.6,3.2,9.2,12.4,3.2,1.6,4.0,1.1,9.2,3.0,,119,104
Gene Banks,22,9,,146,9.7,21.0,0.462,0.0,0.3,0.0,9.7,20.7,0.469,1.3,3.2,0.4,6.8,7.1,13.9,2.9,1.3,1.0,1.9,3.9,20.7,,103,109
Ed Rains,25,5,,30,4.7,9.4,0.5,0.0,0.0,,4.7,9.4,0.5,6.3,14.1,0.444,4.7,7.9,12.6,1.6,1.6,0.0,1.6,7.9,15.7,,107,109
Roger Phegley,25,5,,6,0.0,15.7,0.0,0.0,7.9,0.0,0.0,7.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.9,0.0,,0,117
Rich Yonakor,23,2,,4,11.8,23.6,0.5,0.0,0.0,,11.8,23.6,0.5,0.0,0.0,,0.0,11.8,11.8,11.8,11.8,0.0,0.0,11.8,23.6,,123,86
John Lambert,29,2,,3,0.0,15.7,0.0,0.0,15.7,0.0,0.0,0.0,,0.0,0.0,,0.0,15.7,15.7,15.7,0.0,0.0,0.0,0.0,0.0,,51,107
