PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Moses Malone,26,3,,136,11.9,27.5,0.433,0.0,0.0,,11.9,27.5,0.433,5.7,6.2,0.9329999999999999,11.5,9.4,20.9,4.1,0.8,0.8,2.5,3.3,29.5,,114,106
Elvin Hayes,36,3,,124,7.7,22.5,0.34,0.0,0.0,,7.7,22.5,0.34,3.6,6.8,0.5329999999999999,3.2,10.4,13.5,1.4,0.9,4.5,2.7,5.4,18.9,,82,102
Robert Reid,26,3,,115,7.3,15.0,0.484,0.0,0.0,,7.3,15.0,0.484,1.9,2.4,0.8,4.4,8.3,12.6,4.4,2.4,1.0,0.0,4.9,16.5,,128,103
Allen Leavell,24,3,,93,12.0,28.2,0.426,0.0,0.6,0.0,12.0,27.6,0.435,1.2,1.2,1.0,0.6,2.4,3.0,6.0,2.4,0.6,3.0,5.4,25.2,,95,109
Tom Henderson,30,3,,68,4.1,13.1,0.313,0.0,0.0,,4.1,13.1,0.313,3.3,3.3,1.0,4.1,2.5,6.6,7.4,0.0,0.0,3.3,4.1,11.5,,92,114
Mike Dunleavy,27,3,,66,7.6,18.6,0.409,0.0,3.4,0.0,7.6,15.2,0.5,4.2,5.1,0.833,0.0,2.5,2.5,7.6,1.7,0.0,0.8,5.9,19.4,,112,111
Calvin Murphy,33,3,,57,4.9,21.5,0.22699999999999998,0.0,2.9,0.0,4.9,18.6,0.263,6.9,7.8,0.875,2.0,1.0,2.9,3.9,1.0,0.0,3.9,6.9,16.6,,76,114
Billy Paultz,33,3,,34,4.9,14.8,0.33299999999999996,0.0,0.0,,4.9,14.8,0.33299999999999996,1.6,4.9,0.33299999999999996,3.3,3.3,6.6,1.6,0.0,3.3,1.6,6.6,11.5,,80,111
Bill Willoughby,24,2,,17,3.3,6.6,0.5,0.0,0.0,,3.3,6.6,0.5,6.6,6.6,1.0,6.6,13.1,19.7,3.3,0.0,0.0,3.3,3.3,13.1,,124,104
Larry Spriggs,22,2,,9,18.6,24.8,0.75,0.0,0.0,,18.6,24.8,0.75,0.0,6.2,0.0,0.0,6.2,6.2,12.4,0.0,0.0,0.0,18.6,37.2,,144,110
Calvin Garrett,25,1,,1,0.0,55.8,0.0,0.0,55.8,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,117
