PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Dennis Johnson,27,7,,271,10.8,22.7,0.47700000000000004,0.0,0.5,0.0,10.8,22.2,0.488,5.2,6.7,0.769,2.2,3.1,5.3,5.5,2.6,0.7,4.3,4.8,26.8,,104,114
Kyle Macy,24,7,,243,7.3,17.0,0.42700000000000005,0.8,2.1,0.364,6.5,14.9,0.436,2.9,3.1,0.938,2.1,2.1,4.2,5.4,1.3,0.2,2.5,4.0,18.2,,106,118
Alvan Adams,27,7,,233,9.6,18.4,0.522,0.0,0.0,,9.6,18.4,0.522,4.4,5.6,0.7859999999999999,3.8,6.4,10.2,5.2,2.8,2.0,4.2,4.4,23.6,,109,110
Truck Robinson,30,7,,213,9.8,17.5,0.563,0.0,0.0,,9.8,17.5,0.563,0.7,2.2,0.3,3.1,8.5,11.6,4.2,1.1,0.2,2.2,3.7,20.3,,111,113
Rich Kelley,28,7,,191,6.6,13.2,0.5,0.0,0.0,,6.6,13.2,0.5,3.4,4.9,0.7,4.4,7.3,11.7,7.3,1.5,0.7,2.9,6.1,16.6,,114,113
Walter Davis,27,7,,173,14.0,31.2,0.44799999999999995,0.3,0.8,0.33299999999999996,13.7,30.4,0.451,5.9,6.5,0.917,1.3,4.6,5.9,8.1,1.3,0.3,3.2,5.1,34.2,,108,116
Larry Nance,22,7,,128,9.1,14.9,0.61,0.0,0.0,,9.1,14.9,0.61,1.5,2.9,0.5,4.7,6.9,11.6,2.5,3.6,4.0,4.4,5.5,19.6,,104,106
Alvin Scott,26,7,,127,5.1,11.7,0.43799999999999994,0.0,1.5,0.0,5.1,10.3,0.5,1.5,2.9,0.5,2.9,2.9,5.9,5.1,2.9,4.8,1.8,4.4,11.7,,103,110
Jeff Cook,25,7,,45,4.1,8.3,0.5,0.0,0.0,,4.1,8.3,0.5,0.0,0.0,,6.2,3.1,9.3,7.2,2.1,2.1,2.1,5.2,8.3,,118,114
Dudley Bradley,24,7,,24,3.9,15.5,0.25,0.0,0.0,,3.9,15.5,0.25,1.9,1.9,1.0,0.0,1.9,1.9,9.7,1.9,1.9,9.7,5.8,9.7,,55,115
Joel Kramer,26,4,,20,11.6,16.3,0.7140000000000001,0.0,0.0,,11.6,16.3,0.7140000000000001,4.7,7.0,0.667,4.7,7.0,11.6,2.3,2.3,0.0,2.3,4.7,27.9,,135,112
Craig Dykema,22,6,,12,3.9,23.3,0.16699999999999998,0.0,0.0,,3.9,23.3,0.16699999999999998,0.0,0.0,,0.0,15.5,15.5,3.9,0.0,0.0,3.9,7.8,7.8,,42,111
