PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Marco Belinelli,25,66,55,1966,7.9,19.0,0.41700000000000004,3.0,7.9,0.377,4.9,11.1,0.445,2.8,3.6,0.7829999999999999,0.5,4.2,4.8,2.8,1.3,0.1,1.9,3.2,21.6,,105,109
Greivis Vásquez,25,66,26,1706,7.2,16.7,0.43,1.4,4.3,0.319,5.8,12.4,0.469,3.1,3.7,0.821,0.7,4.8,5.5,11.4,1.9,0.3,4.7,4.0,18.8,,101,107
Jarrett Jack,28,45,39,1530,9.4,20.7,0.456,1.4,4.0,0.348,8.1,16.7,0.48200000000000004,4.6,5.3,0.872,0.8,5.4,6.3,10.1,1.1,0.3,3.8,3.3,24.9,,109,108
Al-Farouq Aminu,21,66,21,1477,5.5,13.4,0.41100000000000003,0.5,1.7,0.27699999999999997,5.0,11.7,0.431,3.2,4.2,0.754,3.5,7.8,11.3,2.4,2.2,1.3,3.3,5.0,14.7,,93,103
Chris Kaman,29,47,33,1372,10.5,23.7,0.446,0.0,0.0,,10.5,23.7,0.446,3.3,4.2,0.785,3.5,10.9,14.4,4.0,1.0,3.1,5.1,4.2,24.4,,91,102
Trevor Ariza,26,41,41,1350,6.8,16.2,0.41700000000000004,1.2,3.5,0.33299999999999996,5.6,12.7,0.44,3.2,4.1,0.775,1.7,7.0,8.7,5.4,2.8,1.0,3.1,2.9,17.9,,100,103
Gustavo Ayón,26,54,24,1088,7.0,13.0,0.536,0.0,0.0,0.0,7.0,13.0,0.5379999999999999,1.9,3.1,0.619,4.3,8.9,13.2,3.7,2.6,2.3,2.3,5.9,15.9,,111,100
Carl Landry,28,41,8,999,9.9,19.7,0.503,0.0,0.2,0.0,9.9,19.5,0.507,8.0,10.0,0.799,4.2,7.4,11.6,2.1,0.7,0.7,3.5,4.8,27.8,,111,107
Jason Smith,25,40,29,947,10.4,20.0,0.52,0.1,0.5,0.111,10.3,19.5,0.531,1.9,2.7,0.7020000000000001,4.1,7.1,11.2,2.0,1.2,2.4,2.3,5.9,22.7,,107,105
Emeka Okafor,29,27,27,781,7.9,14.9,0.5329999999999999,0.0,0.0,,7.9,14.9,0.5329999999999999,2.6,5.1,0.514,4.9,10.0,14.8,1.7,1.1,1.8,2.6,5.1,18.5,,105,103
Xavier Henry,20,45,0,759,6.4,16.3,0.395,0.5,1.2,0.41200000000000003,5.9,15.1,0.39299999999999996,3.7,6.1,0.612,1.7,5.9,7.6,2.5,1.9,0.6,2.5,4.2,17.1,,91,106
Lance Thomas,23,42,10,630,4.9,10.9,0.452,0.0,0.1,0.0,4.9,10.8,0.456,4.5,5.3,0.8390000000000001,4.2,6.6,10.9,1.0,0.9,0.6,2.1,6.7,14.3,,110,107
Eric Gordon,23,9,9,310,11.0,24.5,0.45,1.8,7.0,0.25,9.3,17.5,0.53,8.6,11.4,0.754,0.4,4.0,4.4,5.4,2.3,0.7,4.2,3.5,32.4,,105,106
DaJuan Summers,24,15,6,209,7.3,16.9,0.431,1.3,4.2,0.313,6.0,12.7,0.469,1.8,2.3,0.778,2.1,3.9,6.0,2.6,1.8,0.0,2.1,8.1,17.7,,100,108
Solomon Jones,27,11,1,196,6.4,14.7,0.434,0.0,0.0,,6.4,14.7,0.434,4.2,5.0,0.833,5.8,5.5,11.4,1.9,1.4,1.7,3.6,8.6,16.9,,99,106
Jerome Dyson,24,9,1,180,5.7,14.5,0.396,0.3,2.4,0.125,5.4,12.1,0.45,8.5,10.9,0.778,0.6,5.1,5.7,5.4,3.3,0.6,6.0,5.7,20.2,,91,103
Carldell Johnson,29,15,0,119,5.0,16.0,0.314,1.8,6.9,0.267,3.2,9.1,0.35,0.5,1.4,0.33299999999999996,0.5,3.7,4.1,10.0,3.7,0.0,3.2,5.0,12.3,,86,104
Darryl Watkins,27,5,0,98,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,5.0,10.0,0.5,4.4,10.5,15.0,1.7,2.8,2.2,4.4,7.8,12.8,,90,99
Chris Johnson,26,7,0,82,6.0,11.9,0.5,0.0,0.0,,6.0,11.9,0.5,3.3,4.6,0.7140000000000001,4.6,9.9,14.6,0.7,3.3,0.7,5.3,8.6,15.2,,88,100
Trey Johnson,27,11,0,61,7.1,12.5,0.5710000000000001,0.0,0.0,,7.1,12.5,0.5710000000000001,4.5,4.5,1.0,2.7,8.0,10.7,3.6,0.9,0.0,4.5,8.9,18.7,,108,107
Donald Sloan,24,3,0,41,6.6,18.6,0.35700000000000004,0.0,2.7,0.0,6.6,15.9,0.41700000000000004,2.7,5.3,0.5,2.7,1.3,4.0,10.6,2.7,0.0,6.6,2.7,15.9,,79,108
Jeff Foote,24,4,0,39,2.8,8.4,0.33299999999999996,0.0,0.0,,2.8,8.4,0.33299999999999996,0.0,0.0,,1.4,7.0,8.4,0.0,0.0,1.4,2.8,7.0,5.6,,58,108
