Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,5,390,CHI,Charlotte Bobcats,23.0,NBA,C,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0
1988,5,390,CHI,Charlotte Bobcats,24.0,NBA,C,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,9.0,18.0,0.5,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0
1989,29,390,UTA,Utah Jazz,25.0,NBA,C,2.0,1.0,11.0,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,0.0,9.8,0.0
1990,29,390,UTA,Utah Jazz,26.0,NBA,C,5.0,0.0,67.0,3.8,8.1,0.47,0.0,0.0,,3.8,8.1,0.47,2.1,2.7,0.8,2.7,2.7,5.4,1.6,0.5,0.5,2.7,5.9,9.7
1991,29,390,UTA,Utah Jazz,27.0,NBA,C,9.0,0.0,223.0,4.4,9.0,0.48,0.0,0.0,,4.4,9.0,0.48,5.2,6.1,0.84,3.2,7.4,10.7,0.8,0.5,0.2,1.9,5.8,13.9
1992,29,390,UTA,Utah Jazz,28.0,NBA,C,16.0,0.0,274.0,3.9,9.9,0.4,0.0,0.0,,3.9,9.9,0.4,4.2,5.4,0.78,2.9,5.6,8.5,1.4,0.3,0.3,2.1,5.6,12.1
1993,29,390,UTA,Utah Jazz,29.0,NBA,C,5.0,0.0,93.0,5.0,9.7,0.52,0.0,0.0,,5.0,9.7,0.52,2.7,4.3,0.64,1.5,4.6,6.2,0.8,0.0,0.4,1.9,3.5,12.8
1997,24,390,PHO,Phoenix Suns,33.0,NBA,C,4.0,0.0,27.0,2.7,6.7,0.4,0.0,0.0,,2.7,6.7,0.4,9.3,10.7,0.88,2.7,2.7,5.3,1.3,0.0,0.0,1.3,8.0,14.7
1998,24,390,PHO,Phoenix Suns,34.0,NBA,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
