Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,22.0,HOU,NBA,SF,12.0,12.0,374.0,6.6,14.2,0.465,1.3,4.2,0.3,5.4,10.0,0.535,2.8,3.8,0.741,2.0,6.8,8.7,5.4,2.5,2.3,3.9,4.2,17.3,,102.0,103.0
1994,23.0,HOU,NBA,SF,23.0,23.0,778.0,6.7,15.5,0.434,2.3,6.1,0.382,4.4,9.4,0.467,2.7,3.5,0.765,2.8,6.9,9.7,5.6,2.4,1.4,1.9,4.7,18.5,,115.0,103.0
1995,24.0,HOU,NBA,PF,22.0,22.0,841.0,5.8,13.0,0.445,2.7,6.8,0.4,3.0,6.1,0.495,3.6,4.8,0.744,2.5,7.1,9.6,4.7,2.0,1.6,1.6,4.3,17.9,,123.0,111.0
1996,25.0,HOU,NBA,SF,8.0,8.0,308.0,6.2,15.2,0.407,3.5,8.8,0.396,2.7,6.3,0.421,1.7,3.8,0.435,2.5,7.0,9.5,4.0,3.5,2.2,2.5,4.8,17.5,,100.0,104.0
1997,26.0,LAL,NBA,SF,9.0,9.0,279.0,3.4,7.6,0.447,2.4,5.6,0.429,1.0,2.0,0.5,2.8,3.6,0.778,2.4,7.2,9.6,2.6,2.0,1.4,2.2,5.4,11.9,,118.0,106.0
1998,27.0,LAL,NBA,PF,13.0,13.0,422.0,5.0,9.0,0.557,0.8,2.2,0.353,4.2,6.8,0.623,3.6,5.3,0.683,4.4,6.4,10.8,5.1,1.8,1.8,2.3,5.8,14.4,,128.0,111.0
1999,28.0,LAL,NBA,PF,8.0,0.0,177.0,3.6,7.8,0.462,1.5,3.6,0.417,2.1,4.2,0.5,3.3,4.2,0.786,3.0,7.8,10.7,3.3,1.8,1.8,2.1,8.7,11.9,,119.0,105.0
2001,30.0,LAL,NBA,PF,16.0,0.0,382.0,4.4,11.9,0.368,2.3,6.4,0.362,2.0,5.5,0.375,1.8,3.0,0.591,4.1,7.2,11.3,4.2,3.0,2.2,2.5,6.8,12.8,,106.0,95.0
2002,31.0,LAL,NBA,PF,19.0,14.0,703.0,4.6,10.2,0.449,1.8,4.6,0.387,2.8,5.5,0.5,2.2,2.8,0.789,2.7,8.8,11.5,4.6,2.5,1.2,2.2,4.9,13.1,,116.0,99.0
2003,32.0,LAL,NBA,PF,12.0,10.0,373.0,4.2,13.0,0.319,0.3,5.3,0.053,3.9,7.8,0.5,0.7,1.2,0.556,3.2,7.9,11.1,5.1,2.1,1.7,2.4,5.1,9.3,,85.0,104.0
2004,33.0,SAS,NBA,PF,10.0,0.0,211.0,5.2,11.2,0.465,2.1,5.7,0.364,3.1,5.5,0.571,3.4,3.7,0.929,6.5,9.9,16.4,2.3,2.1,0.5,2.6,8.1,15.9,,123.0,97.0
2005,34.0,SAS,NBA,PF,23.0,0.0,618.0,6.5,14.5,0.448,3.4,7.6,0.447,3.1,6.9,0.449,2.7,3.6,0.732,4.1,7.0,11.1,4.2,1.9,1.8,1.8,4.7,19.0,,127.0,103.0
2006,35.0,SAS,NBA,PF,13.0,5.0,224.0,3.6,9.0,0.405,1.5,4.1,0.353,2.2,4.9,0.45,4.6,6.3,0.731,4.6,7.0,11.7,2.7,1.2,2.2,2.4,7.5,13.4,,117.0,111.0
2007,36.0,SAS,NBA,PF,18.0,0.0,361.0,3.7,9.0,0.417,1.9,5.5,0.351,1.8,3.4,0.522,2.1,2.5,0.824,2.4,8.1,10.5,4.3,1.6,3.6,2.1,4.5,11.5,,115.0,100.0
2008,37.0,SAS,NBA,PF,15.0,0.0,154.0,2.4,12.5,0.194,1.7,7.7,0.227,0.7,4.9,0.143,1.4,2.1,0.667,3.8,7.3,11.1,2.8,1.7,1.7,0.7,11.8,8.0,,84.0,102.0
