Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,31,1847,TOT,Total After Trade,Donyell Marshall,1973-05-18,21.0,NBA,SF,72.0,2086.0,12.5,0.46,0.28,0.25,7.6,15.0,11.3,8.6,1.1,3.0,10.6,22.9,-0.9,1.2,0.3,0.01,-1.6,-1.6,-3.2,-0.7
1995,18,1847,MIN,Minnesota Timberwolves,Donyell Marshall,1973-05-18,21.0,NBA,SF,40.0,1036.0,12.7,0.45,0.25,0.29,7.7,15.5,11.6,9.9,1.3,3.6,10.8,23.6,-0.8,0.7,-0.1,-0.0,-1.3,-1.5,-2.8,-0.2
1995,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,21.0,NBA,SF,32.0,1050.0,12.4,0.48,0.3,0.22,7.6,14.5,11.0,7.3,0.9,2.5,10.3,22.3,-0.1,0.5,0.4,0.02,-1.9,-1.7,-3.6,-0.4
1996,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,22.0,NBA,SF,62.0,934.0,12.7,0.49,0.3,0.26,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,0.5,0.8,1.3,0.06,-0.9,-0.8,-1.7,0.1
1997,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,23.0,NBA,SF,61.0,1022.0,15.6,0.48,0.26,0.23,10.7,21.4,16.0,9.1,1.3,3.5,10.6,22.6,0.5,0.8,1.3,0.06,0.0,-1.1,-1.1,0.2
1998,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,24.0,NBA,SF,73.0,2611.0,15.5,0.47,0.18,0.2,8.3,17.6,12.8,11.2,1.9,1.9,11.0,22.3,1.0,3.2,4.2,0.08,0.3,0.3,0.6,1.7
1999,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,25.0,NBA,SF,48.0,1250.0,16.9,0.48,0.15,0.24,9.6,19.9,14.6,9.7,2.0,2.2,12.8,22.3,1.1,2.0,3.0,0.12,0.6,0.7,1.3,1.0
2000,10,1847,GSW,Golden State Warriors,Donyell Marshall,1973-05-18,26.0,NBA,PF,64.0,2071.0,17.1,0.48,0.16,0.3,9.0,24.2,16.2,13.5,1.7,2.3,11.4,21.9,1.9,1.9,3.8,0.09,1.2,-0.5,0.7,1.4
2001,29,1847,UTA,Utah Jazz,Donyell Marshall,1973-05-18,27.0,NBA,SF,81.0,2326.0,19.9,0.57,0.15,0.32,9.4,20.6,15.1,10.1,2.0,2.7,11.7,21.7,5.1,3.3,8.5,0.17,3.2,0.6,3.7,3.4
2002,29,1847,UTA,Utah Jazz,Donyell Marshall,1973-05-18,28.0,NBA,SF,58.0,1750.0,19.2,0.56,0.06,0.34,10.8,19.7,15.2,10.9,1.5,3.0,14.0,22.8,3.0,2.1,5.0,0.14,1.9,-0.1,1.7,1.6
2003,5,1847,CHI,Chicago Bulls,Donyell Marshall,1973-05-18,29.0,NBA,PF,78.0,2378.0,18.4,0.51,0.1,0.24,11.0,21.3,16.2,10.0,2.0,2.6,11.7,21.5,3.0,3.1,6.0,0.12,1.2,0.1,1.3,1.9
2004,31,1847,TOT,Total After Trade,Donyell Marshall,1973-05-18,30.0,NBA,PF,82.0,2988.0,18.9,0.55,0.32,0.18,8.0,23.1,15.5,7.9,1.7,3.0,9.6,19.5,4.9,5.5,10.4,0.17,2.0,0.8,2.7,3.6
2004,5,1847,CHI,Chicago Bulls,Donyell Marshall,1973-05-18,30.0,NBA,PF,16.0,408.0,13.8,0.48,0.2,0.15,7.3,19.6,13.3,12.1,1.7,3.6,13.2,18.3,0.1,0.6,0.7,0.08,-1.1,0.5,-0.5,0.1
2004,28,1847,TOR,Toronto Raptors,Donyell Marshall,1973-05-18,30.0,NBA,PF,66.0,2580.0,19.7,0.56,0.34,0.18,8.1,23.6,15.8,7.2,1.7,2.9,9.0,19.7,4.8,4.9,9.8,0.18,2.5,0.8,3.3,3.4
2005,28,1847,TOR,Toronto Raptors,Donyell Marshall,1973-05-18,31.0,NBA,PF,65.0,1645.0,19.9,0.59,0.61,0.15,6.4,23.3,14.7,8.4,1.8,2.0,6.2,18.7,4.1,1.9,6.0,0.18,4.6,0.2,4.8,2.8
2006,6,1847,CLE,Cleveland Cavaliers,Donyell Marshall,1973-05-18,32.0,NBA,PF,81.0,2077.0,13.4,0.52,0.59,0.18,5.9,22.3,14.0,4.8,1.5,1.5,11.0,18.2,1.4,2.8,4.2,0.1,0.2,-0.1,0.1,1.1
