Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1991,24,1642,PHO,Phoenix Suns,Negele Knight,1967-03-06,23.0,NBA,PG,64.0,6.0,792.0,7.9,18.5,0.42,0.4,1.5,0.24,7.5,17.0,0.44,4.3,7.1,0.6,1.2,3.1,4.3,11.5,1.2,0.4,4.6,5.0,20.3,99.0,110.0
1992,24,1642,PHO,Phoenix Suns,Negele Knight,1967-03-06,24.0,NBA,PG,42.0,1.0,631.0,7.9,16.6,0.48,0.3,1.0,0.31,7.6,15.6,0.48,2.5,3.7,0.69,1.2,2.3,3.5,8.6,1.8,0.2,4.4,4.4,18.6,99.0,110.0
1993,24,1642,PHO,Phoenix Suns,Negele Knight,1967-03-06,25.0,NBA,PG,52.0,35.0,888.0,6.7,17.2,0.39,0.0,0.4,0.0,6.7,16.8,0.4,3.6,4.7,0.78,1.5,1.9,3.5,7.9,1.2,0.2,4.0,3.6,17.1,96.0,112.0
1994,31,1642,TOT,Total After Trade,Negele Knight,1967-03-06,26.0,NBA,PG,65.0,18.0,1438.0,8.3,17.6,0.47,0.1,0.8,0.19,8.2,16.8,0.49,5.2,6.4,0.81,1.0,2.8,3.8,7.3,1.3,0.4,3.5,4.5,22.0,110.0,109.0
1994,24,1642,PHO,Phoenix Suns,Negele Knight,1967-03-06,26.0,NBA,PG,1.0,0.0,8.0,6.2,24.8,0.25,0.0,0.0,,6.2,24.8,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.2,0.0,6.2,12.4,62.0,110.0
1994,27,1642,SAS,San Antonio Spurs,Negele Knight,1967-03-06,26.0,NBA,PG,64.0,18.0,1430.0,8.3,17.5,0.48,0.1,0.8,0.19,8.2,16.8,0.49,5.3,6.5,0.81,1.0,2.8,3.8,7.3,1.3,0.4,3.5,4.5,22.1,110.0,109.0
1995,31,1642,TOT,Total After Trade,Negele Knight,1967-03-06,27.0,NBA,PG,47.0,17.0,708.0,6.2,15.6,0.4,0.8,2.0,0.39,5.4,13.5,0.4,1.3,1.8,0.72,1.5,2.9,4.4,9.2,1.5,0.4,3.6,5.1,14.5,96.0,116.0
1995,25,1642,POR,Portland Trail Blazers,Negele Knight,1967-03-06,27.0,NBA,PG,3.0,0.0,43.0,8.3,17.8,0.47,0.0,0.0,,8.3,17.8,0.47,4.8,4.8,1.0,1.2,2.4,3.6,13.1,1.2,0.0,4.8,5.9,21.4,112.0,111.0
1995,9,1642,DET,Detroit Pistons,Negele Knight,1967-03-06,27.0,NBA,PG,44.0,17.0,665.0,6.0,15.4,0.39,0.9,2.2,0.39,5.2,13.2,0.39,1.1,1.6,0.67,1.5,2.9,4.5,9.0,1.5,0.4,3.5,5.0,14.0,95.0,116.0
1999,28,1642,TOR,Toronto Raptors,Negele Knight,1967-03-06,31.0,NBA,PG,6.0,0.0,56.0,2.9,7.7,0.38,0.0,1.0,0.0,2.9,6.8,0.43,1.9,3.9,0.5,1.0,4.8,5.8,7.7,1.0,0.0,6.8,4.8,7.7,68.0,109.0
