Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,26,1950,SAC,Sacramento Kings,Ben McLemore,"February 11, 1993",20.0,NBA,SG,82.0,55.0,2187.0,255.0,679.0,0.38,95.0,297.0,0.32,160.0,382.0,0.42,0.45,115.0,143.0,0.8,53.0,182.0,235.0,82.0,45.0,18.0,96.0,201.0,720.0
2015,26,1950,SAC,Sacramento Kings,Ben McLemore,"February 11, 1993",21.0,NBA,SG,82.0,82.0,2670.0,363.0,831.0,0.44,140.0,391.0,0.36,223.0,440.0,0.51,0.52,130.0,160.0,0.81,31.0,210.0,241.0,140.0,77.0,19.0,138.0,219.0,996.0
2016,26,1950,SAC,Sacramento Kings,Ben McLemore,"February 11, 1993",22.0,NBA,SG,68.0,53.0,1443.0,195.0,455.0,0.43,67.0,185.0,0.36,128.0,270.0,0.47,0.5,74.0,103.0,0.72,34.0,114.0,148.0,79.0,52.0,10.0,99.0,140.0,531.0
2017,26,1950,SAC,Sacramento Kings,Ben McLemore,"February 11, 1993",23.0,NBA,SG,61.0,26.0,1176.0,180.0,419.0,0.43,65.0,170.0,0.38,115.0,249.0,0.46,0.51,70.0,93.0,0.75,19.0,110.0,129.0,51.0,29.0,6.0,62.0,108.0,495.0
2018,15,1950,MEM,Memphis Grizzlies,Ben McLemore,"February 11, 1993",24.0,NBA,SG,56.0,17.0,1091.0,157.0,373.0,0.42,55.0,159.0,0.35,102.0,214.0,0.48,0.5,53.0,64.0,0.83,34.0,105.0,139.0,51.0,38.0,15.0,61.0,139.0,422.0
2019,26,1950,SAC,Sacramento Kings,Ben McLemore,"February 11, 1993",25.0,NBA,SG,19.0,0.0,158.0,25.0,64.0,0.39,17.0,41.0,0.42,8.0,23.0,0.35,0.52,8.0,12.0,0.67,3.0,14.0,17.0,4.0,6.0,3.0,5.0,22.0,75.0
2020,11,1950,HOU,Houston Rockets,Ben McLemore,"February 11, 1993",26.0,NBA,SF,71.0,23.0,1619.0,242.0,545.0,0.44,181.0,452.0,0.4,61.0,93.0,0.66,0.61,50.0,67.0,0.75,21.0,136.0,157.0,58.0,45.0,16.0,50.0,155.0,715.0
2021,11,1950,HOU,Houston Rockets,Ben McLemore,"February 11, 1993",27.0,NBA,SG,20.0,2.0,303.0,43.0,115.0,0.37,28.0,83.0,0.34,15.0,32.0,0.47,0.5,13.0,18.0,0.72,7.0,36.0,43.0,19.0,12.0,1.0,21.0,26.0,127.0
