Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,24,1327,PHO,Phoenix Suns,23.0,NBA,SG,80.0,3.0,19.5,2.0,4.4,0.45,0.2,0.5,0.28,1.8,3.8,0.48,0.47,1.2,1.5,0.78,0.5,1.8,2.3,4.5,0.9,0.1,1.9,1.6,5.3
1988,24,1327,PHO,Phoenix Suns,24.0,NBA,SG,82.0,49.0,27.4,3.7,7.4,0.51,0.2,0.7,0.29,3.5,6.7,0.53,0.52,1.9,2.3,0.82,0.9,2.3,3.2,6.6,1.3,0.1,1.9,1.8,9.5
1989,24,1327,PHO,Phoenix Suns,25.0,NBA,SG,78.0,73.0,31.9,5.6,11.4,0.5,0.3,1.0,0.33,5.3,10.4,0.51,0.51,1.9,2.3,0.83,1.0,2.4,3.4,6.0,1.7,0.1,1.4,2.4,13.5
1990,24,1327,PHO,Phoenix Suns,26.0,NBA,SG,67.0,60.0,34.0,7.2,13.4,0.54,0.6,1.5,0.41,6.6,12.0,0.55,0.56,2.6,3.0,0.86,1.3,3.4,4.7,5.0,1.7,0.2,1.9,2.1,17.6
1991,24,1327,PHO,Phoenix Suns,27.0,NBA,SG,80.0,77.0,34.2,6.8,13.1,0.52,0.8,1.8,0.42,6.0,11.3,0.53,0.55,2.5,2.8,0.9,0.9,3.1,4.0,5.1,1.4,0.2,1.6,2.3,16.9
1992,24,1327,PHO,Phoenix Suns,28.0,NBA,SG,81.0,81.0,38.0,7.8,15.3,0.51,1.0,2.3,0.44,6.8,13.0,0.52,0.55,3.4,3.9,0.89,1.3,3.7,5.0,5.1,2.0,0.4,2.1,2.7,20.1
1993,23,1327,PHI,Philadelphia 76Ers,29.0,NBA,PG,79.0,78.0,36.2,7.4,15.7,0.47,1.2,3.2,0.39,6.1,12.5,0.49,0.51,3.2,3.7,0.86,1.1,3.3,4.3,6.9,1.7,0.3,2.8,2.6,19.1
1994,31,1327,TOT,Total After Trade,30.0,NBA,SG,80.0,62.0,35.3,5.9,12.6,0.47,0.9,2.6,0.34,5.0,10.0,0.5,0.5,3.3,3.7,0.88,0.8,2.7,3.5,5.2,1.6,0.2,2.1,2.3,15.9
1994,23,1327,PHI,Philadelphia 76Ers,30.0,NBA,SG,53.0,53.0,37.6,6.1,13.5,0.46,1.0,3.1,0.31,5.2,10.4,0.5,0.49,3.4,3.8,0.87,0.8,3.2,4.0,5.9,1.8,0.2,2.6,2.2,16.6
1994,29,1327,UTA,Utah Jazz,30.0,NBA,SG,27.0,9.0,30.6,5.4,10.7,0.51,0.7,1.6,0.43,4.8,9.1,0.52,0.54,3.0,3.4,0.89,0.7,1.8,2.5,3.9,1.2,0.1,1.2,2.6,14.6
1995,29,1327,UTA,Utah Jazz,31.0,NBA,SG,81.0,81.0,33.3,6.0,11.6,0.51,1.1,2.7,0.41,4.9,8.9,0.55,0.56,3.5,4.0,0.88,0.7,1.9,2.6,4.3,1.6,0.2,1.8,2.2,16.5
1996,29,1327,UTA,Utah Jazz,32.0,NBA,SG,82.0,59.0,31.6,5.4,10.7,0.5,1.3,2.7,0.47,4.1,8.0,0.51,0.56,3.2,3.5,0.89,0.8,1.8,2.5,4.1,1.3,0.2,1.5,2.1,15.2
1997,29,1327,UTA,Utah Jazz,33.0,NBA,SG,82.0,82.0,31.6,5.0,10.4,0.48,0.9,2.4,0.37,4.2,8.1,0.52,0.52,3.6,4.0,0.9,0.7,2.2,2.9,4.4,1.5,0.3,1.6,2.3,14.5
1998,29,1327,UTA,Utah Jazz,34.0,NBA,SG,80.0,80.0,30.8,5.0,10.4,0.48,0.7,1.6,0.44,4.3,8.8,0.49,0.52,3.6,4.0,0.88,0.8,2.6,3.4,4.4,1.4,0.2,1.7,2.2,14.2
1999,29,1327,UTA,Utah Jazz,35.0,NBA,SG,48.0,48.0,29.9,4.5,9.4,0.48,0.7,1.7,0.42,3.8,7.7,0.49,0.51,2.6,2.9,0.89,0.7,2.6,3.3,4.0,1.1,0.3,1.7,2.0,12.2
