Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,31.0,3127,TOT,Total After Trade,23.0,NBA,SG,54,13,19.8,2.3,5.2,.443,0.2,0.5,.321,2.1,4.7,.457,.459,1.2,1.7,.722,0.4,1.1,1.5,1.9,0.7,0.1,1.1,1.5,6.0
1998,25.0,3127,POR,Portland Trail Blazers,23.0,NBA,SG,41,10,21.1,2.7,5.8,.458,0.2,0.6,.292,2.5,5.2,.477,.473,1.4,1.9,.734,0.5,1.0,1.5,2.0,0.7,0.0,1.2,1.5,6.9
1998,28.0,3127,TOR,Toronto Raptors,23.0,NBA,SG,13,3,15.9,1.2,3.4,.364,0.2,0.3,.500,1.1,3.1,.350,.386,0.5,0.8,.636,0.4,1.2,1.6,1.5,0.6,0.1,0.6,1.5,3.2
1999,28.0,3127,TOR,Toronto Raptors,24.0,NBA,PG,50,45,21.0,1.9,4.7,.401,0.3,0.8,.333,1.6,3.9,.415,.430,0.9,1.0,.846,0.4,1.3,1.6,2.6,1.0,0.2,1.1,1.9,5.0
2001,28.0,3127,TOR,Toronto Raptors,26.0,NBA,SG,82,34,29.2,4.0,9.4,.430,0.4,1.3,.306,3.6,8.0,.451,.452,1.3,1.8,.752,0.6,2.0,2.6,5.0,1.5,0.3,1.3,2.1,9.8
2002,28.0,3127,TOR,Toronto Raptors,27.0,NBA,PG,82,82,35.7,4.9,11.8,.415,0.8,2.4,.321,4.2,9.5,.438,.447,1.3,1.7,.736,0.7,2.7,3.4,5.7,1.6,0.3,1.8,2.3,11.8
2003,28.0,3127,TOR,Toronto Raptors,28.0,NBA,PG,78,78,33.8,5.1,11.6,.438,0.6,1.9,.329,4.5,9.7,.458,.464,2.4,3.1,.782,0.7,2.4,3.1,5.3,1.4,0.3,1.6,2.2,13.2
2004,28.0,3127,TOR,Toronto Raptors,29.0,NBA,SG,56,54,30.9,3.6,8.9,.405,0.5,1.6,.292,3.1,7.3,.430,.431,1.2,1.5,.776,0.3,2.4,2.7,4.0,1.0,0.2,1.4,2.0,8.8
2006,28.0,3127,TOR,Toronto Raptors,31.0,NBA,PG,1,0,10.0,0.0,3.0,.000,0.0,2.0,.000,0.0,1.0,.000,.000,1.0,2.0,.500,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,13.0,3127,LAC,Los Angeles Clippers,32.0,NBA,PG,2,0,5.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,1.0,2.0,.500,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0
