Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,5,1061,CHI,Charlotte Bobcats,21.0,NBA,SG,82.0,3.0,2002.0,11.3,27.4,0.41,3.5,8.6,0.4,7.8,18.8,0.41,6.0,7.0,0.86,1.4,4.1,5.6,4.3,1.4,0.3,4.8,5.8,32.0,,100.0,103.0
2006,5,1061,CHI,Charlotte Bobcats,22.0,NBA,SG,80.0,47.0,2482.0,10.1,24.0,0.42,3.5,7.9,0.44,6.7,16.0,0.42,4.4,5.6,0.79,0.9,3.7,4.6,5.0,1.6,0.1,3.7,5.0,28.1,,102.0,106.0
2007,5,1061,CHI,Charlotte Bobcats,23.0,NBA,SG,82.0,51.0,2704.0,11.5,25.4,0.46,2.9,7.1,0.41,8.6,18.3,0.47,7.2,8.3,0.86,0.7,4.2,4.9,5.6,1.2,0.3,4.7,4.8,33.2,,108.0,103.0
2008,5,1061,CHI,Charlotte Bobcats,24.0,NBA,SG,72.0,27.0,2291.0,10.4,24.1,0.43,3.2,7.8,0.41,7.3,16.3,0.44,6.0,6.6,0.91,0.9,4.1,5.0,4.8,1.2,0.2,3.4,3.9,30.1,,110.0,111.0
2009,5,1061,CHI,Charlotte Bobcats,25.0,NBA,SG,82.0,76.0,2999.0,10.3,22.6,0.46,3.0,7.3,0.41,7.3,15.4,0.48,5.7,6.6,0.86,0.9,4.0,4.9,4.8,1.2,0.4,3.4,3.2,29.2,,112.0,112.0
2010,9,1061,DET,Detroit Pistons,26.0,NBA,SG,62.0,17.0,1730.0,9.1,21.9,0.42,2.4,7.3,0.32,6.8,14.6,0.46,6.2,7.2,0.86,0.8,2.9,3.7,5.2,1.5,0.2,3.7,4.6,26.8,,106.0,114.0
2011,9,1061,DET,Detroit Pistons,27.0,NBA,SG,82.0,27.0,2131.0,8.6,19.5,0.44,2.7,6.7,0.4,5.9,12.7,0.46,3.4,4.0,0.85,1.0,3.9,4.9,4.3,1.2,0.4,3.6,4.5,23.3,,104.0,115.0
2012,9,1061,DET,Detroit Pistons,28.0,NBA,SG,52.0,21.0,1398.0,9.0,20.4,0.44,2.4,5.7,0.43,6.6,14.7,0.45,4.5,5.2,0.86,0.5,4.1,4.7,4.9,1.3,0.4,4.4,4.4,24.9,,101.0,109.0
2013,4,1061,CHA,Charlotte Bobcats,29.0,NBA,SG,75.0,0.0,1560.0,10.4,25.6,0.41,3.8,9.8,0.39,6.6,15.7,0.42,3.6,4.3,0.84,0.6,3.8,4.4,4.7,1.2,0.5,4.6,4.5,28.3,,96.0,115.0
2014,4,1061,CHA,Charlotte Bobcats,30.0,NBA,SG,19.0,0.0,279.0,6.9,20.1,0.34,1.5,5.4,0.28,5.4,14.7,0.37,3.2,3.9,0.81,0.6,4.5,5.0,3.9,1.9,0.4,3.9,3.3,18.4,,80.0,105.0
2015,22,1061,ORL,Orlando Magic,31.0,NBA,SG,56.0,0.0,790.0,8.4,19.1,0.44,2.3,6.3,0.36,6.1,12.8,0.48,3.6,4.3,0.84,0.4,3.7,4.1,3.2,0.9,0.1,3.6,3.9,22.6,,98.0,112.0
