Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,6,1278,CLE,Cleveland Cavaliers,J.J. Hickson,"September 4, 1988",20.0,NBA,C,62.0,0.0,705.0,7.7,14.9,0.52,0.0,0.0,,7.7,14.9,0.52,3.5,5.1,0.67,4.0,8.7,12.7,0.7,1.1,2.3,3.5,6.2,18.8,102.0,101.0
2010,6,1278,CLE,Cleveland Cavaliers,J.J. Hickson,"September 4, 1988",21.0,NBA,PF,81.0,73.0,1691.0,9.0,16.2,0.55,0.0,0.0,0.0,9.0,16.2,0.56,3.4,5.1,0.68,3.4,9.0,12.4,1.2,1.1,1.2,2.9,4.1,21.4,109.0,104.0
2011,6,1278,CLE,Cleveland Cavaliers,J.J. Hickson,"September 4, 1988",22.0,NBA,C,80.0,66.0,2256.0,9.8,21.4,0.46,0.0,0.1,0.0,9.8,21.3,0.46,5.6,8.4,0.67,5.0,10.9,15.9,2.1,1.1,1.2,4.0,4.9,25.3,98.0,109.0
2012,31,1278,TOT,Total After Trade,J.J. Hickson,"September 4, 1988",23.0,NBA,PF,54.0,19.0,1244.0,7.6,16.3,0.47,0.0,0.1,0.0,7.6,16.2,0.47,3.6,5.6,0.64,5.5,8.4,13.9,1.9,1.2,1.5,2.9,3.5,18.8,102.0,108.0
2012,26,1278,SAC,Sacramento Kings,J.J. Hickson,"September 4, 1988",23.0,NBA,PF,35.0,9.0,644.0,5.0,13.6,0.37,0.0,0.1,0.0,5.0,13.5,0.37,2.9,4.6,0.64,5.3,8.7,13.9,1.7,1.4,1.3,3.1,3.5,13.0,89.0,109.0
2012,25,1278,POR,Portland Trail Blazers,J.J. Hickson,"September 4, 1988",23.0,NBA,PF,19.0,10.0,600.0,10.4,19.2,0.54,0.0,0.1,0.0,10.4,19.1,0.55,4.3,6.7,0.64,5.8,8.1,13.9,2.0,1.1,1.6,2.7,3.6,25.2,113.0,106.0
2013,25,1278,POR,Portland Trail Blazers,J.J. Hickson,"September 4, 1988",24.0,NBA,C,80.0,80.0,2323.0,9.5,16.8,0.56,0.0,0.0,0.0,9.5,16.8,0.56,4.1,6.1,0.68,6.0,12.7,18.7,2.0,1.1,1.2,3.3,3.6,23.0,113.0,106.0
2014,8,1278,DEN,Denver Nuggets,J.J. Hickson,"September 4, 1988",25.0,NBA,PF,69.0,52.0,1859.0,8.7,17.2,0.51,0.0,0.2,0.0,8.7,17.0,0.51,3.9,7.6,0.52,5.4,11.2,16.6,2.5,1.2,1.3,3.4,4.7,21.4,103.0,106.0
2015,8,1278,DEN,Denver Nuggets,J.J. Hickson,"September 4, 1988",26.0,NBA,C,73.0,8.0,1411.0,7.7,16.2,0.48,0.0,0.1,0.0,7.7,16.2,0.48,4.1,7.1,0.58,5.3,10.7,16.0,2.0,1.3,1.2,3.4,4.8,19.5,100.0,106.0
2016,31,1278,TOT,Total After Trade,J.J. Hickson,"September 4, 1988",27.0,NBA,C,35.0,9.0,436.0,9.1,17.7,0.52,0.0,0.1,0.0,9.1,17.6,0.52,5.2,11.7,0.45,4.4,10.6,15.1,2.6,1.7,1.6,2.9,5.4,23.5,102.0,105.0
2016,8,1278,DEN,Denver Nuggets,J.J. Hickson,"September 4, 1988",27.0,NBA,C,20.0,9.0,305.0,9.0,17.9,0.5,0.0,0.0,,9.0,17.9,0.5,4.4,9.7,0.46,3.6,10.7,14.3,2.6,1.6,2.0,2.6,5.8,22.5,101.0,105.0
2016,30,1278,WAS,Washington Wizards,J.J. Hickson,"September 4, 1988",27.0,NBA,C,15.0,0.0,131.0,9.3,17.1,0.54,0.0,0.4,0.0,9.3,16.7,0.56,7.1,16.4,0.43,6.3,10.4,16.7,2.6,1.9,0.7,3.3,4.5,25.7,104.0,104.0
