Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,23.0,ATL,NBA,PF,9.0,280.0,14.3,0.578,0.0,0.235,12.2,13.4,12.8,2.6,1.2,1.6,12.2,18.4,,0.3,0.2,0.6,0.096,,-0.1,-0.3,-0.4,0.1
1987,24.0,ATL,NBA,PF,9.0,356.0,13.4,0.548,0.0,0.27,10.7,16.1,13.4,2.8,1.3,1.3,11.7,18.2,,0.2,0.5,0.7,0.1,,0.3,-1.2,-1.0,0.1
1988,25.0,ATL,NBA,PF,12.0,462.0,14.7,0.606,0.007,0.362,9.2,19.1,14.1,3.3,1.1,1.4,13.5,17.6,,0.6,0.3,0.9,0.096,,-0.4,-0.4,-0.7,0.2
1991,28.0,ATL,NBA,PF,5.0,159.0,16.2,0.48,0.045,0.448,11.8,17.3,14.6,6.1,1.0,0.4,2.4,22.7,,0.3,0.1,0.4,0.116,,1.9,-1.9,0.0,0.1
1993,30.0,ATL,NBA,PF,3.0,103.0,14.4,0.489,0.022,0.311,13.2,15.3,14.1,5.4,1.0,0.0,12.0,24.6,,0.0,-0.1,0.0,-0.013,,-0.7,-3.2,-3.9,0.0
1994,31.0,ATL,NBA,PF,11.0,362.0,14.5,0.485,0.039,0.163,11.5,26.0,18.6,5.4,1.2,1.0,12.1,19.9,,0.1,0.7,0.8,0.105,,-1.0,-0.8,-1.8,0.0
1997,34.0,HOU,NBA,PF,16.0,295.0,9.3,0.456,0.011,0.4,9.2,20.4,15.0,6.2,1.6,1.0,16.5,20.9,,-0.3,0.2,0.0,-0.003,,-5.4,-0.7,-6.1,-0.3
1998,35.0,HOU,NBA,PF,5.0,168.0,13.2,0.451,0.018,0.291,11.3,24.5,17.6,6.3,2.6,1.3,16.2,20.8,,-0.2,0.3,0.2,0.045,,-1.9,0.2,-1.7,0.0
2003,40.0,SAS,NBA,C,18.0,91.0,18.7,0.557,0.025,0.075,23.8,14.0,18.7,4.7,0.6,0.8,16.2,24.8,,0.1,0.1,0.3,0.141,,0.1,-2.4,-2.2,0.0
2004,41.0,SAS,NBA,C,7.0,25.0,5.0,0.355,0.125,0.125,0.0,29.9,14.3,0.0,2.2,0.0,0.0,15.9,,0.0,0.0,0.0,0.017,,-6.3,1.8,-4.5,0.0
