Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,1,3189,ATL,Atlanta Hawks,23.0,NBA,PF,9.0,280.0,14.3,0.58,0.0,0.24,12.2,13.4,12.8,2.6,1.2,1.6,12.2,18.4,0.3,0.2,0.6,0.1,-0.1,-0.3,-0.4,0.1
1987,1,3189,ATL,Atlanta Hawks,24.0,NBA,PF,9.0,356.0,13.4,0.55,0.0,0.27,10.7,16.1,13.4,2.8,1.3,1.3,11.7,18.2,0.2,0.5,0.7,0.1,0.3,-1.2,-1.0,0.1
1988,1,3189,ATL,Atlanta Hawks,25.0,NBA,PF,12.0,462.0,14.7,0.61,0.01,0.36,9.2,19.1,14.1,3.3,1.1,1.4,13.5,17.6,0.6,0.3,0.9,0.1,-0.4,-0.4,-0.7,0.2
1991,1,3189,ATL,Atlanta Hawks,28.0,NBA,PF,5.0,159.0,16.2,0.48,0.04,0.45,11.8,17.3,14.6,6.1,1.0,0.4,2.4,22.7,0.3,0.1,0.4,0.12,1.9,-1.9,0.0,0.1
1993,1,3189,ATL,Atlanta Hawks,30.0,NBA,PF,3.0,103.0,14.4,0.49,0.02,0.31,13.2,15.3,14.1,5.4,1.0,0.0,12.0,24.6,0.0,-0.1,0.0,-0.01,-0.7,-3.2,-3.9,0.0
1994,1,3189,ATL,Atlanta Hawks,31.0,NBA,PF,11.0,362.0,14.5,0.48,0.04,0.16,11.5,26.0,18.6,5.4,1.2,1.0,12.1,19.9,0.1,0.7,0.8,0.1,-1.0,-0.8,-1.8,0.0
1997,11,3189,HOU,Houston Rockets,34.0,NBA,PF,16.0,295.0,9.3,0.46,0.01,0.4,9.2,20.4,15.0,6.2,1.6,1.0,16.5,20.9,-0.3,0.2,0.0,-0.0,-5.4,-0.7,-6.1,-0.3
1998,11,3189,HOU,Houston Rockets,35.0,NBA,PF,5.0,168.0,13.2,0.45,0.02,0.29,11.3,24.5,17.6,6.3,2.6,1.3,16.2,20.8,-0.2,0.3,0.2,0.04,-1.9,0.2,-1.7,0.0
2003,27,3189,SAS,San Antonio Spurs,40.0,NBA,C,18.0,91.0,18.7,0.56,0.02,0.08,23.8,14.0,18.7,4.7,0.6,0.8,16.2,24.8,0.1,0.1,0.3,0.14,0.1,-2.4,-2.2,0.0
2004,27,3189,SAS,San Antonio Spurs,41.0,NBA,C,7.0,25.0,5.0,0.36,0.12,0.12,0.0,29.9,14.3,0.0,2.2,0.0,0.0,15.9,0.0,0.0,0.0,0.02,-6.3,1.8,-4.5,0.0
