Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,25,806,POR,Portland Trail Blazers,T.R. Dunn,1955-02-01,24.0,NBA,SG,82.0,,22.5,2.9,6.7,0.44,0.0,0.0,0.0,2.9,6.7,0.44,0.44,1.0,1.4,0.76,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9
1981,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,25.0,NBA,SG,82.0,,17.4,1.8,4.3,0.41,0.0,0.0,0.0,1.8,4.3,0.42,0.41,1.0,1.5,0.65,1.6,2.0,3.7,1.0,0.8,0.4,0.7,1.7,4.5
1982,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,26.0,NBA,SG,82.0,80.0,30.7,3.1,6.1,0.51,0.0,0.0,0.0,3.1,6.1,0.51,0.51,1.9,2.6,0.71,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2
1983,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,27.0,NBA,SG,82.0,80.0,32.2,3.1,6.4,0.48,0.0,0.0,0.0,3.1,6.4,0.48,0.48,1.5,2.0,0.73,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6
1984,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,28.0,NBA,SG,80.0,74.0,33.8,2.2,4.6,0.47,0.0,0.0,0.0,2.2,4.6,0.47,0.47,1.3,1.8,0.73,2.4,4.7,7.2,2.9,2.2,0.4,1.2,2.9,5.7
1985,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,29.0,NBA,SG,81.0,81.0,28.3,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.49,0.49,1.0,1.4,0.72,2.1,2.7,4.8,1.9,1.7,0.2,0.8,2.6,5.4
1986,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,30.0,NBA,SG,82.0,82.0,29.3,2.1,4.6,0.45,0.0,0.0,0.0,2.1,4.6,0.46,0.45,0.8,1.1,0.77,1.7,2.9,4.6,2.1,1.9,0.2,0.6,2.8,5.0
1987,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,31.0,NBA,SG,81.0,53.0,23.9,1.5,3.4,0.43,0.0,0.0,0.0,1.5,3.4,0.43,0.43,0.4,0.7,0.66,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2.0,3.4
1988,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,32.0,NBA,SG,82.0,1.0,18.7,0.9,1.9,0.45,0.0,0.0,0.0,0.9,1.9,0.45,0.45,0.5,0.6,0.77,1.3,1.6,2.9,1.1,1.2,0.1,0.3,1.9,2.2
1989,24,806,PHO,Phoenix Suns,T.R. Dunn,1955-02-01,33.0,NBA,SG,34.0,1.0,9.4,0.4,1.0,0.34,0.0,0.0,,0.4,1.0,0.34,0.34,0.3,0.4,0.75,0.9,0.9,1.8,0.7,0.4,0.0,0.2,1.0,1.0
1990,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,34.0,NBA,SF,65.0,2.0,10.1,0.7,1.5,0.45,0.0,0.0,0.0,0.7,1.5,0.46,0.45,0.4,0.6,0.67,0.9,1.3,2.1,0.7,0.6,0.1,0.3,1.0,1.8
1991,8,806,DEN,Denver Nuggets,T.R. Dunn,1955-02-01,35.0,NBA,SG,17.0,3.0,12.8,1.2,2.8,0.45,0.1,0.2,0.25,1.2,2.5,0.46,0.46,0.5,0.6,0.9,1.2,1.3,2.5,1.4,0.7,0.1,0.4,1.8,3.1
