Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,23.0,POR,NBA,PF,21.0,6.0,391.0,6.7,18.7,0.358,0.0,0.5,0.0,6.7,18.2,0.367,3.6,6.4,0.558,4.0,6.8,10.8,2.8,2.3,3.0,3.1,8.8,16.9,,87.0,104.0
1991,24.0,POR,NBA,PF,16.0,0.0,354.0,9.1,17.0,0.538,0.1,0.4,0.333,9.0,16.5,0.544,5.5,10.0,0.551,3.5,5.7,9.1,2.6,1.0,2.3,3.6,6.8,23.9,,107.0,110.0
1992,25.0,POR,NBA,SF,21.0,0.0,522.0,8.9,19.2,0.462,0.1,0.6,0.167,8.8,18.6,0.471,4.3,7.5,0.571,2.4,6.1,8.6,4.2,2.1,2.0,2.7,8.2,22.1,,104.0,108.0
1993,26.0,POR,NBA,PF,4.0,0.0,131.0,6.4,24.5,0.262,0.0,0.4,0.0,6.4,24.1,0.267,3.6,8.8,0.409,4.0,2.8,6.8,2.4,2.4,2.8,3.2,6.8,16.5,,69.0,104.0
1994,27.0,POR,NBA,C,4.0,4.0,149.0,9.6,23.3,0.412,0.7,3.1,0.222,8.9,20.2,0.441,2.4,2.7,0.875,3.8,4.8,8.6,3.4,1.0,2.1,3.8,4.5,22.3,,96.0,117.0
1995,28.0,POR,NBA,SF,3.0,3.0,119.0,7.5,20.8,0.362,1.8,7.5,0.235,5.7,13.3,0.433,4.0,7.1,0.563,3.1,5.3,8.4,3.5,0.9,0.4,3.5,5.7,20.8,,90.0,129.0
1996,29.0,POR,NBA,SF,5.0,5.0,181.0,6.4,18.7,0.344,1.8,7.1,0.261,4.6,11.7,0.395,8.6,11.4,0.757,1.2,4.3,5.5,2.5,2.1,1.5,4.9,5.8,23.3,,93.0,112.0
1997,30.0,POR,NBA,SF,4.0,4.0,161.0,5.9,16.3,0.362,1.0,5.5,0.188,4.8,10.7,0.452,3.8,5.5,0.688,4.2,5.2,9.3,4.2,0.7,1.4,3.5,4.5,16.6,,94.0,114.0
1998,31.0,PHO,NBA,SF,4.0,4.0,92.0,5.1,18.8,0.273,0.0,0.6,0.0,5.1,18.3,0.281,4.0,5.1,0.778,3.4,3.4,6.9,1.7,1.7,1.1,2.9,10.8,14.3,,75.0,111.0
1999,32.0,PHO,NBA,SF,3.0,3.0,117.0,8.6,18.1,0.475,0.9,4.1,0.222,7.7,14.0,0.548,3.2,5.0,0.636,3.2,4.1,7.2,3.6,2.7,0.5,3.2,5.4,21.2,,101.0,113.0
2001,34.0,PHO,NBA,PF,4.0,4.0,114.0,9.2,21.9,0.42,1.8,7.0,0.25,7.5,14.9,0.5,6.1,9.7,0.636,2.6,4.4,7.0,1.8,2.6,0.9,3.9,6.1,26.3,,95.0,103.0
2002,35.0,DET,NBA,PF,10.0,10.0,409.0,6.1,16.8,0.363,2.4,7.2,0.34,3.7,9.6,0.38,3.3,4.1,0.8,0.7,3.4,4.1,3.9,2.4,2.6,2.9,3.8,17.9,,93.0,97.0
2003,36.0,DET,NBA,PF,17.0,17.0,525.0,6.0,16.8,0.358,2.3,6.2,0.373,3.7,10.6,0.35,2.3,3.9,0.595,1.5,3.4,4.9,5.2,1.7,1.4,3.0,6.6,16.7,,92.0,104.0
2005,38.0,NJN,NBA,PF,4.0,0.0,71.0,8.1,20.0,0.407,3.0,10.4,0.286,5.2,9.6,0.538,1.5,1.5,1.0,1.5,5.9,7.4,3.7,2.2,0.7,0.0,14.8,20.7,,113.0,111.0
2006,39.0,NJN,NBA,PF,8.0,0.0,198.0,3.6,10.7,0.333,1.6,5.2,0.316,1.9,5.5,0.35,1.1,1.4,0.8,0.5,6.6,7.1,1.4,2.5,0.8,2.7,7.7,9.9,,77.0,105.0
2007,40.0,NJN,NBA,C,4.0,0.0,20.0,2.7,16.2,0.167,2.7,5.4,0.5,0.0,10.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2.7,2.7,8.1,,45.0,102.0
