Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2020,21,199,OKC,Oklahoma City Thunder,19.0,NBA,PF,61,9,1130,5.4,13.6,0.39,2.1,6.1,0.35,3.3,7.6,0.43,1.8,2.7,0.69,1.3,9.3,10.6,1.8,1.0,1.8,1.9,2.4,14.7,,96,108
2021,21,199,OKC,Oklahoma City Thunder,20.0,NBA,PF,14,14,412,6.3,16.7,0.38,2.2,8.0,0.28,4.1,8.8,0.47,1.8,2.4,0.76,1.2,10.0,11.2,2.2,0.8,1.6,2.8,1.8,16.7,,87,110
