Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,4,3037,CHO,Charlotte Hornets,P.J. Washington,"August 23, 1998",21.0,NBA,PF,58,57,1759,268,589,0.46,86,230,0.37,182,359,0.51,0.53,88,136,0.65,58,258,316,123,51,44,93,158,710
2021,4,3037,CHO,Charlotte Hornets,P.J. Washington,"August 23, 1998",22.0,NBA,PF,28,28,807,115,263,0.44,35,96,0.36,80,167,0.48,0.5,60,78,0.77,43,133,176,83,30,32,59,77,325
