Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,6,794,CLE,Cleveland Cavaliers,Chris Dudley,1965-02-22,22.0,NBA,C,55.0,513.0,12.1,0.5,0.0,0.52,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,0.3,0.7,1.0,0.09,-2.4,-0.6,-3.1,-0.1
1989,6,794,CLE,Cleveland Cavaliers,Chris Dudley,1965-02-22,23.0,NBA,C,61.0,544.0,8.7,0.43,0.01,0.64,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,-0.7,0.8,0.1,0.01,-5.7,-1.3,-7.0,-0.7
1990,31,794,TOT,Total After Trade,Chris Dudley,1965-02-22,24.0,NBA,PF,64.0,1356.0,9.5,0.4,0.0,0.51,13.5,20.8,17.0,4.1,1.5,3.2,16.2,16.0,-1.8,1.9,0.2,0.0,-4.7,-0.3,-5.0,-1.0
1990,6,794,CLE,Cleveland Cavaliers,Chris Dudley,1965-02-22,24.0,NBA,PF,37.0,684.0,8.7,0.39,0.0,0.38,14.3,19.0,16.6,4.2,1.4,3.6,16.8,18.0,-1.2,1.0,-0.2,-0.01,-5.7,-0.4,-6.1,-0.7
1990,3,794,NJN,New Jersey Nets,Chris Dudley,1965-02-22,24.0,NBA,PF,27.0,672.0,10.3,0.42,0.0,0.69,12.8,22.7,17.4,4.0,1.6,2.8,15.4,14.0,-0.6,0.9,0.3,0.02,-3.7,-0.2,-3.9,-0.3
1991,3,794,NJN,New Jersey Nets,Chris Dudley,1965-02-22,25.0,NBA,C,61.0,1560.0,12.6,0.44,0.0,0.42,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,-0.2,2.4,2.2,0.07,-3.1,0.7,-2.5,-0.2
1992,3,794,NJN,New Jersey Nets,Chris Dudley,1965-02-22,26.0,NBA,C,82.0,1902.0,13.2,0.42,0.0,0.36,18.4,22.8,20.6,3.9,1.0,5.6,12.6,13.2,0.6,2.8,3.4,0.08,-2.5,0.1,-2.3,-0.2
1993,3,794,NJN,New Jersey Nets,Chris Dudley,1965-02-22,27.0,NBA,C,71.0,1398.0,9.9,0.39,0.0,0.41,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,-0.3,2.4,2.2,0.07,-3.6,0.0,-3.7,-0.6
1994,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,28.0,NBA,C,6.0,86.0,6.8,0.26,0.0,0.16,19.4,10.6,15.2,7.4,2.3,2.2,7.0,13.6,-0.1,0.1,0.0,0.02,-5.6,-1.2,-6.8,-0.1
1995,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,29.0,NBA,C,82.0,2245.0,10.9,0.42,0.0,0.41,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0.4,3.7,4.1,0.09,-3.0,0.1,-3.0,-0.6
1996,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,30.0,NBA,C,80.0,1924.0,12.2,0.47,0.0,0.44,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,0.6,4.0,4.7,0.12,-2.7,1.5,-1.3,0.4
1997,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,31.0,NBA,C,81.0,1840.0,10.1,0.45,0.0,0.47,13.5,24.4,19.1,3.2,1.1,4.0,18.5,10.6,0.0,3.4,3.5,0.09,-2.9,1.1,-1.8,0.1
1998,20,794,NYK,New York Knicks,Chris Dudley,1965-02-22,32.0,NBA,C,51.0,858.0,9.5,0.43,0.0,0.64,15.0,23.5,19.2,3.7,0.8,4.6,19.3,12.4,-0.3,1.7,1.5,0.08,-4.1,1.4,-2.8,-0.2
1999,20,794,NYK,New York Knicks,Chris Dudley,1965-02-22,33.0,NBA,C,46.0,685.0,9.6,0.45,0.0,0.37,14.1,18.9,16.6,1.7,1.0,4.3,15.9,10.5,0.2,1.3,1.5,0.11,-3.4,1.2,-2.3,0.0
2000,20,794,NYK,New York Knicks,Chris Dudley,1965-02-22,34.0,NBA,C,47.0,459.0,6.1,0.35,0.0,0.4,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10.0,-0.2,0.7,0.5,0.06,-5.3,0.2,-5.2,-0.4
2001,24,794,PHO,Phoenix Suns,Chris Dudley,1965-02-22,35.0,NBA,C,53.0,613.0,7.2,0.4,0.0,0.49,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,-0.2,1.2,1.0,0.08,-5.4,1.2,-4.2,-0.3
2002,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,36.0,NBA,C,43.0,327.0,7.1,0.42,0.04,0.3,9.6,19.3,14.4,5.7,0.5,3.3,19.8,9.9,-0.1,0.4,0.3,0.04,-4.9,-0.1,-5.0,-0.2
2003,25,794,POR,Portland Trail Blazers,Chris Dudley,1965-02-22,37.0,NBA,C,3.0,11.0,-1.7,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,-8.5,-4.2,-12.7,0.0
