Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2290,49.0,15.0,1330.0,8.39,18.96,0.44,2.73,7.27,0.38,5.67,11.67,0.49,3.54,4.97,0.71,1.01,6.34,7.37,3.66,0.93,0.4,2.47,4.71,23.03,106.43,112.43
