PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Gordon Hayward,26,11,11,411,10.5,23.8,0.441,3.5,8.6,0.41200000000000003,7.0,15.2,0.45799999999999996,9.0,9.6,0.934,0.9,7.6,8.5,4.7,1.3,0.4,3.0,2.9,33.6,,115,112
Joe Ingles,29,11,11,334,3.9,9.7,0.40299999999999997,2.3,6.4,0.366,1.6,3.3,0.47600000000000003,0.9,1.4,0.667,0.3,6.1,6.4,5.6,3.4,0.8,2.5,4.4,11.1,,101,108
Joe Johnson,35,11,2,326,9.3,21.3,0.436,2.4,7.2,0.33299999999999996,6.9,14.1,0.489,1.8,2.4,0.733,1.3,5.6,6.9,4.3,1.0,0.2,2.1,3.4,22.7,,101,114
George Hill,30,8,8,281,8.5,18.2,0.469,2.2,5.7,0.387,6.3,12.4,0.507,3.9,5.4,0.7240000000000001,1.5,4.6,6.1,5.4,0.4,0.2,2.4,4.6,23.2,,111,116
Rodney Hood,24,11,0,277,7.0,19.8,0.35200000000000004,2.4,9.4,0.26,4.5,10.3,0.436,2.1,3.4,0.611,0.2,5.5,5.6,2.3,0.9,0.0,1.9,5.6,18.4,,84,114
Rudy Gobert,24,9,9,246,8.5,13.3,0.635,0.0,0.0,,8.5,13.3,0.635,5.1,10.6,0.48,4.7,14.2,18.9,2.3,1.9,2.5,1.9,6.4,22.0,,121,105
Derrick Favors,25,11,2,225,8.3,14.4,0.581,0.0,0.0,,8.3,14.4,0.581,2.5,5.3,0.478,3.5,10.4,13.9,2.3,1.9,1.4,0.9,5.8,19.2,,120,108
Boris Diaw,34,11,9,203,6.2,12.3,0.5,1.5,3.6,0.429,4.6,8.7,0.529,2.3,2.6,0.9,0.8,4.6,5.4,5.6,1.8,1.0,3.6,3.1,16.2,,105,112
Shelvin Mack,26,9,3,155,5.7,16.5,0.34700000000000003,2.4,5.0,0.467,3.4,11.4,0.294,4.4,5.0,0.867,1.0,7.4,8.4,6.1,1.3,0.0,3.0,4.7,18.2,,98,113
Dante Exum,21,7,0,84,6.8,16.7,0.40700000000000003,2.5,7.4,0.33299999999999996,4.3,9.3,0.467,3.7,3.7,1.0,1.2,2.5,3.7,5.6,3.1,0.0,1.9,6.2,19.8,,111,111
Raul Neto,24,9,0,60,6.9,11.3,0.615,2.6,5.2,0.5,4.3,6.1,0.7140000000000001,3.5,3.5,1.0,0.0,6.1,6.1,3.5,0.9,0.9,2.6,6.9,20.0,,130,113
Jeff Withey,26,3,0,21,5.0,9.9,0.5,0.0,0.0,,5.0,9.9,0.5,2.5,5.0,0.5,7.4,2.5,9.9,2.5,2.5,2.5,0.0,12.4,12.4,,133,109
Trey Lyles,21,2,0,10,15.6,36.5,0.429,5.2,15.6,0.33299999999999996,10.4,20.8,0.5,0.0,0.0,,0.0,10.4,10.4,5.2,5.2,0.0,5.2,5.2,36.5,,88,103
Joel Bolomboy,23,2,0,9,11.6,17.4,0.667,0.0,0.0,,11.6,17.4,0.667,0.0,0.0,,0.0,11.6,11.6,0.0,0.0,5.8,0.0,0.0,23.2,,126,106
