PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Russell Westbrook,26.0,67,67.0,2302,627,1471,0.426,86,288,0.299,541,1183,0.457,0.455,546,654,0.835,124,364,488,574,140,14,293,184,1886
Serge Ibaka,25.0,64,64.0,2116,374,786,0.47600000000000003,77,205,0.376,297,581,0.511,0.525,92,110,0.836,135,364,499,55,30,155,97,194,917
Anthony Morrow,29.0,74,0.0,1806,285,615,0.46299999999999997,141,325,0.434,144,290,0.49700000000000005,0.578,79,89,0.888,40,155,195,60,54,11,38,135,790
Steven Adams,21.0,70,67.0,1771,217,399,0.544,0,2,0.0,217,397,0.547,0.544,103,205,0.502,199,324,523,66,38,86,99,222,537
Dion Waiters,23.0,47,20.0,1422,237,604,0.392,51,160,0.319,186,444,0.419,0.435,70,112,0.625,29,106,135,89,46,11,63,96,595
Reggie Jackson,24.0,50,13.0,1398,249,576,0.43200000000000005,44,158,0.278,205,418,0.49,0.47,99,115,0.861,28,173,201,214,42,5,91,94,641
Andre Roberson,23.0,67,65.0,1286,92,201,0.45799999999999996,21,85,0.247,71,116,0.612,0.51,23,48,0.479,60,195,255,70,53,29,46,141,228
Nick Collison,34.0,66,2.0,1101,106,253,0.419,16,60,0.267,90,193,0.466,0.451,45,65,0.6920000000000001,90,160,250,90,35,25,45,156,273
Kendrick Perkins,30.0,51,3.0,981,82,186,0.441,0,1,0.0,82,185,0.44299999999999995,0.441,38,75,0.507,80,199,279,43,14,38,74,135,202
Kevin Durant,26.0,27,27.0,913,238,467,0.51,64,159,0.40299999999999997,174,308,0.565,0.578,146,171,0.8540000000000001,16,162,178,110,24,25,74,40,686
Enes Kanter,22.0,26,26.0,809,196,346,0.5660000000000001,3,4,0.75,193,342,0.564,0.5710000000000001,90,116,0.7759999999999999,130,157,287,29,13,13,52,75,485
D.J. Augustin,27.0,28,1.0,677,69,186,0.371,34,96,0.354,35,90,0.389,0.462,31,36,0.861,7,54,61,88,16,1,35,32,203
Jeremy Lamb,22.0,47,8.0,633,104,250,0.41600000000000004,38,111,0.342,66,139,0.475,0.49200000000000005,49,55,0.8909999999999999,8,99,107,44,21,6,27,52,295
Perry Jones,23.0,43,13.0,631,73,184,0.397,14,60,0.233,59,124,0.47600000000000003,0.435,24,37,0.649,6,70,76,18,17,8,24,50,184
Mitch McGary,22.0,32,2.0,485,88,165,0.5329999999999999,0,2,0.0,88,163,0.54,0.5329999999999999,25,40,0.625,53,112,165,14,16,16,31,72,201
Kyle Singler,26.0,26,18.0,456,32,96,0.33299999999999996,20,54,0.37,12,42,0.28600000000000003,0.43799999999999994,11,16,0.688,10,45,55,18,14,7,13,55,95
Lance Thomas,26.0,22,13.0,450,45,126,0.35700000000000004,0,1,0.0,45,125,0.36,0.35700000000000004,23,33,0.6970000000000001,28,47,75,20,11,0,17,38,113
Sebastian Telfair,29.0,16,1.0,327,46,125,0.368,18,60,0.3,28,65,0.431,0.44,24,34,0.706,2,28,30,45,10,0,18,29,134
Ish Smith,26.0,30,0.0,155,15,45,0.33299999999999996,1,5,0.2,14,40,0.35,0.344,6,9,0.667,5,22,27,28,4,1,9,12,37
Steve Novak,31.0,13,0.0,88,6,21,0.28600000000000003,3,15,0.2,3,6,0.5,0.35700000000000004,0,0,,1,5,6,5,0,1,2,10,15
Grant Jerrett,21.0,5,0.0,25,3,17,0.17600000000000002,1,13,0.077,2,4,0.5,0.20600000000000002,0,0,,1,3,4,1,0,2,2,7,7
Team Totals,,82,,19830,3184,7119,0.447,632,1864,0.33899999999999997,2552,5255,0.486,0.49200000000000005,1524,2020,0.754,1052,2844,3896,1681,598,454,1205,1829,8524
