Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1997,20.0,MIN,NBA,SF,3.0,3.0,125.0,24.0,51.0,0.471,1.0,1.0,1.0,23.0,50.0,0.46,0.48,3.0,3.0,1.0,14.0,14.0,28.0,11.0,4.0,3.0,4.0,6.0,52.0,,0.0
1998,21.0,MIN,NBA,PF,5.0,5.0,194.0,36.0,75.0,0.48,0.0,0.0,,36.0,75.0,0.48,0.48,7.0,9.0,0.778,17.0,31.0,48.0,20.0,4.0,12.0,22.0,17.0,79.0,,0.0
1999,22.0,MIN,NBA,PF,4.0,4.0,170.0,35.0,79.0,0.443,0.0,2.0,0.0,35.0,77.0,0.455,0.443,17.0,23.0,0.739,16.0,32.0,48.0,15.0,7.0,8.0,13.0,10.0,87.0,,0.0
2001,24.0,MIN,NBA,PF,4.0,4.0,165.0,27.0,58.0,0.466,0.0,3.0,0.0,27.0,55.0,0.491,0.466,30.0,36.0,0.833,10.0,38.0,48.0,17.0,4.0,6.0,6.0,13.0,84.0,,0.0
2002,25.0,MIN,NBA,PF,3.0,3.0,130.0,24.0,56.0,0.429,1.0,2.0,0.5,23.0,54.0,0.426,0.438,23.0,32.0,0.719,16.0,40.0,56.0,15.0,5.0,5.0,12.0,11.0,72.0,,0.0
2003,26.0,MIN,NBA,PF,6.0,6.0,265.0,71.0,138.0,0.514,3.0,9.0,0.333,68.0,129.0,0.527,0.525,17.0,28.0,0.607,11.0,83.0,94.0,31.0,10.0,10.0,18.0,23.0,162.0,,0.0
2004,27.0,MIN,NBA,PF,18.0,18.0,783.0,168.0,372.0,0.452,5.0,16.0,0.313,163.0,356.0,0.458,0.458,97.0,125.0,0.776,39.0,224.0,263.0,92.0,24.0,41.0,75.0,57.0,438.0,,1.0
2008,31.0,BOS,NBA,PF,26.0,26.0,987.0,217.0,438.0,0.495,2.0,8.0,0.25,215.0,430.0,0.5,0.498,94.0,116.0,0.81,72.0,202.0,274.0,87.0,35.0,29.0,55.0,74.0,530.0,,0.0
2010,33.0,BOS,NBA,PF,23.0,23.0,766.0,149.0,301.0,0.495,0.0,2.0,0.0,149.0,299.0,0.498,0.495,47.0,56.0,0.839,32.0,138.0,170.0,58.0,26.0,20.0,31.0,74.0,345.0,,0.0
2011,34.0,BOS,NBA,PF,9.0,9.0,328.0,56.0,127.0,0.441,0.0,1.0,0.0,56.0,126.0,0.444,0.441,22.0,29.0,0.759,21.0,77.0,98.0,23.0,17.0,9.0,19.0,27.0,134.0,,0.0
2012,35.0,BOS,NBA,C,20.0,20.0,737.0,159.0,320.0,0.497,1.0,4.0,0.25,158.0,316.0,0.5,0.498,65.0,80.0,0.813,31.0,175.0,206.0,30.0,23.0,29.0,44.0,59.0,384.0,,0.0
2013,36.0,BOS,NBA,C,6.0,6.0,212.0,30.0,60.0,0.5,0.0,2.0,0.0,30.0,58.0,0.517,0.5,16.0,17.0,0.941,9.0,73.0,82.0,21.0,5.0,6.0,19.0,23.0,76.0,,0.0
2014,37.0,BRK,NBA,C,12.0,12.0,250.0,33.0,63.0,0.524,0.0,2.0,0.0,33.0,61.0,0.541,0.524,17.0,23.0,0.739,19.0,57.0,76.0,16.0,9.0,5.0,13.0,25.0,83.0,,0.0
