Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,6,792,CLE,Cleveland Cavaliers,22.0,NBA,C,55.0,1.0,9.3,1.2,2.5,0.47,0.0,0.0,,1.2,2.5,0.47,0.47,0.7,1.3,0.56,1.3,1.3,2.6,0.4,0.2,0.3,0.6,1.6,3.1
1989,6,792,CLE,Cleveland Cavaliers,23.0,NBA,C,61.0,2.0,8.9,1.2,2.8,0.44,0.0,0.0,0.0,1.2,2.7,0.44,0.44,0.6,1.8,0.36,1.2,1.4,2.6,0.3,0.1,0.4,0.7,1.3,3.0
1990,31,792,TOT,Total After Trade,24.0,NBA,PF,64.0,30.0,21.2,2.3,5.5,0.41,0.0,0.0,,2.3,5.5,0.41,0.41,0.9,2.8,0.32,2.7,3.9,6.6,0.6,0.6,1.1,1.3,2.6,5.5
1990,6,792,CLE,Cleveland Cavaliers,24.0,NBA,PF,37.0,22.0,18.5,2.1,5.5,0.39,0.0,0.0,,2.1,5.5,0.39,0.39,0.7,2.1,0.34,2.4,3.1,5.5,0.5,0.5,1.1,1.3,2.2,5.0
1990,3,792,NJN,New Jersey Nets,24.0,NBA,PF,27.0,8.0,24.9,2.5,5.6,0.44,0.0,0.0,,2.5,5.6,0.44,0.44,1.2,3.9,0.3,3.2,5.0,8.1,0.7,0.8,1.1,1.3,3.0,6.1
1991,3,792,NJN,New Jersey Nets,25.0,NBA,C,61.0,25.0,25.6,2.8,6.8,0.41,0.0,0.0,,2.8,6.8,0.41,0.41,1.5,2.9,0.53,3.8,4.6,8.4,0.6,0.6,2.5,1.3,3.6,7.1
1992,3,792,NJN,New Jersey Nets,26.0,NBA,C,82.0,21.0,23.2,2.3,5.8,0.4,0.0,0.0,,2.3,5.8,0.4,0.4,1.0,2.1,0.47,4.2,4.8,9.0,0.7,0.5,2.2,1.0,3.4,5.6
1993,3,792,NJN,New Jersey Nets,27.0,NBA,C,71.0,16.0,19.7,1.3,3.7,0.35,0.0,0.0,,1.3,3.7,0.35,0.35,0.8,1.5,0.52,3.0,4.2,7.2,0.2,0.2,1.5,0.8,2.7,3.5
1994,25,792,POR,Portland Trail Blazers,28.0,NBA,C,6.0,3.0,14.3,1.0,4.2,0.24,0.0,0.0,,1.0,4.2,0.24,0.24,0.3,0.7,0.5,2.7,1.3,4.0,0.8,0.7,0.5,0.3,3.0,2.3
1995,25,792,POR,Portland Trail Blazers,29.0,NBA,C,82.0,82.0,27.4,2.2,5.4,0.41,0.0,0.0,0.0,2.2,5.4,0.41,0.41,1.0,2.2,0.46,4.0,5.4,9.3,0.4,0.5,1.5,1.0,3.5,5.5
1996,25,792,POR,Portland Trail Blazers,30.0,NBA,C,80.0,61.0,24.1,2.0,4.5,0.45,0.0,0.0,0.0,2.0,4.5,0.45,0.45,1.0,2.0,0.51,3.0,6.0,9.0,0.5,0.5,1.3,1.0,3.1,5.1
1997,25,792,POR,Portland Trail Blazers,31.0,NBA,C,81.0,14.0,22.7,1.6,3.6,0.43,0.0,0.0,,1.6,3.6,0.43,0.43,0.8,1.7,0.47,2.5,4.8,7.3,0.5,0.5,1.2,1.0,3.0,3.9
1998,20,792,NYK,New York Knicks,32.0,NBA,C,51.0,22.0,16.8,1.1,2.8,0.41,0.0,0.0,,1.1,2.8,0.41,0.41,0.8,1.8,0.45,2.1,3.3,5.4,0.4,0.3,1.0,0.9,2.7,3.1
1999,20,792,NYK,New York Knicks,33.0,NBA,C,46.0,16.0,14.9,1.0,2.4,0.44,0.0,0.0,,1.0,2.4,0.44,0.44,0.4,0.9,0.48,1.7,2.5,4.2,0.2,0.3,0.8,0.5,2.5,2.5
2001,24,792,PHO,Phoenix Suns,35.0,NBA,C,53.0,33.0,11.6,0.5,1.4,0.4,0.0,0.0,,0.5,1.4,0.4,0.4,0.3,0.7,0.39,1.2,2.2,3.5,0.3,0.3,0.5,0.5,2.1,1.4
2002,25,792,POR,Portland Trail Blazers,36.0,NBA,C,43.0,2.0,7.6,0.5,1.2,0.4,0.0,0.0,0.0,0.5,1.1,0.42,0.4,0.2,0.3,0.53,0.6,1.2,1.9,0.3,0.1,0.3,0.3,1.0,1.1
2003,25,792,POR,Portland Trail Blazers,37.0,NBA,C,3.0,0.0,3.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0
